idx,dmg_UW,dmg_DW
0,4.263887704469042e-11,4.944130703696963e-15
1,2.8117043896668273e-11,7.400660963376159e-16
2,1.4863322412778402e-11,3.1330862582089065e-14
3,1.511392814996196e-11,2.2682759502158297e-13
4,1.8649005034595135e-11,5.890380585592323e-13
5,2.8700162190917403e-11,1.9190429229629e-12
6,5.367770196007507e-11,7.152020578037941e-12
7,1.1011414705063797e-10,2.0759572707889836e-11
8,2.394197896107471e-10,5.375041603035997e-11
9,4.3014605867683743e-10,9.870417609829895e-11
10,5.000840881333066e-10,1.1038854844873056e-10
11,4.888776707208266e-10,1.0950217954540487e-10
12,5.314209324399379e-10,1.2960277733029843e-10
13,7.382996434364968e-10,2.043315767052813e-10
14,1.043652999928303e-09,3.2860064996474565e-10
15,1.1222274380447817e-09,4.004607948961872e-10
16,1.0507525683988294e-09,3.882769192331423e-10
17,9.454012938941389e-10,3.2574402039691716e-10
18,9.993993767302522e-10,2.9391152323956614e-10
19,9.619607905977568e-10,2.455358832554956e-10
20,9.045239574401016e-10,2.1113981879085362e-10
21,8.368014945439128e-10,1.7285719736849316e-10
22,8.704994962292468e-10,1.355267954587665e-10
23,9.063673687198218e-10,9.533552952917607e-11
24,8.200375761045835e-10,6.568852773984544e-11
25,5.910864704232901e-10,4.014886683215077e-11
26,3.78509070485809e-10,2.269711822104635e-11
27,3.021842261152908e-10,2.072959835899892e-11
28,2.2407430544268476e-10,1.3968507085604457e-11
29,1.550446950877833e-10,6.693413207131361e-12
30,1.2126805905965736e-10,2.6476855469828444e-12
31,1.0673625155812985e-10,8.130076900197684e-13
32,7.720719122629454e-11,3.228696962471407e-13
33,3.972822029590579e-11,2.2192739097906011e-13
34,1.6120589381630008e-11,6.142982375944735e-13
35,1.3644001253664743e-11,2.291332647539153e-12
36,1.575027931271698e-11,9.081290232708999e-12
37,2.6576497260059537e-11,2.6748971951396388e-11
38,5.119795101827043e-11,5.343353116270329e-11
39,8.2285447013282e-11,5.954921854822251e-11
40,1.207945731274048e-10,5.819398772190382e-11
41,1.614911123694661e-10,5.509334277545729e-11
42,1.8364293375725493e-10,4.542981715051326e-11
43,2.1018733110976342e-10,4.5124877964121545e-11
44,2.8261467937763167e-10,5.5571951715778406e-11
45,3.936377253483257e-10,7.292139029725541e-11
46,4.3068343853913336e-10,9.579492534039402e-11
47,4.532141318896068e-10,1.2321765293316006e-10
48,6.216600967615698e-10,1.6674710456964282e-10
49,1.0518678819236152e-09,2.511280208850651e-10
50,1.8687017451633295e-09,4.0250601746991113e-10
51,2.5530600307186717e-09,5.125449692549456e-10
52,2.8738844975080173e-09,5.678230542708419e-10
53,2.8646097269285675e-09,5.567479947705113e-10
