t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.299,42546.0,-3721.51,755.908,2466.72,-77.1913,-4895.97
0.1,6.30171,42533.7,-1757.82,1316.58,2378.82,-149.183,-4882.29
0.2,6.31466,42565.7,2034.12,2397.0,2295.17,-167.097,-4872.81
0.3,6.33159,42547.0,3420.73,3842.61,2260.96,-141.695,-4914.48
0.4,6.33537,42467.1,3665.24,5488.52,2272.28,-46.4995,-5054.99
0.5,6.33189,42364.3,3029.53,8448.77,2340.35,85.5113,-5099.76
0.6,6.30374,42257.4,1446.35,12379.0,2453.59,126.614,-5012.43
0.7,6.27304,42266.2,-1828.9,16147.0,2552.68,97.0127,-4985.57
0.8,6.25795,42338.8,-7105.25,19345.0,2622.99,78.8984,-5046.73
0.9,6.24718,42375.3,-12693.5,20528.3,2589.8,39.1729,-5034.97
1.0,6.26458,42492.1,-14339.2,20440.3,2513.57,0.963313,-5026.32
1.1,6.30357,42479.2,-13724.1,20853.1,2415.39,-55.0699,-5010.64
1.2,6.34164,42406.5,-13361.8,22237.5,2365.48,-88.474,-5068.9
1.3,6.38909,42298.7,-15048.9,24703.1,2325.79,-76.2444,-5144.87
1.4,6.40868,42072.7,-17388.3,27290.9,2335.2,-25.1239,-5193.87
1.5,6.40239,41929.4,-17791.1,28648.9,2383.44,79.8914,-5173.67
1.6,6.38326,41849.3,-18228.1,28018.1,2394.71,152.686,-5008.66
1.7,6.35533,41881.2,-18771.8,26081.1,2407.95,194.482,-4901.99
1.8,6.34145,41994.1,-20938.8,23760.5,2378.05,193.544,-4869.27
1.9,6.34141,42080.1,-20534.2,22615.5,2351.22,115.897,-4959.93
2.0,6.34295,42073.9,-19458.7,22357.6,2280.41,-54.145,-4957.76
2.1,6.34614,42059.1,-18328.1,21801.9,2204.48,-206.747,-4961.54
2.2,6.34587,42018.1,-18829.0,19908.6,2153.88,-246.839,-5086.68
2.3,6.33761,42004.0,-20140.5,16324.9,2125.19,-130.296,-5199.94
2.4,6.33733,42046.3,-20659.4,12623.2,2087.82,61.8438,-5116.82
2.5,6.33628,42044.8,-18957.6,10422.2,2093.44,177.283,-4962.2
2.6,6.33534,42037.0,-15762.5,10233.5,2111.85,205.933,-4882.96
2.7,6.33462,41970.7,-14271.6,11134.9,2113.32,151.016,-4782.2
2.8,6.31723,41883.9,-11863.3,11416.1,2072.47,42.6646,-4758.75
2.9,6.30903,41956.2,-9290.99,10486.7,2026.54,-65.0135,-4765.64
3.0,6.3229,42079.4,-7520.14,9015.3,1946.25,-167.574,-4802.18
3.1,6.34177,42143.8,-5862.52,7660.79,1832.34,-247.463,-4942.46
3.2,6.36837,42204.7,-3648.88,6990.59,1829.29,-274.26,-5087.0
3.3,6.38339,42112.4,-1073.28,6439.67,1838.07,-232.931,-5088.85
3.4,6.37658,42015.5,3048.35,6162.27,1906.89,-64.4915,-5045.62
3.5,6.36347,41967.0,6417.04,6357.83,2032.25,97.4662,-4946.41
3.6,6.3462,41976.3,10018.4,7476.93,2143.92,140.618,-4860.85
3.7,6.34266,42036.7,12568.6,10368.0,2256.91,84.3802,-4788.45
3.8,6.34419,42015.4,12982.0,14410.2,2334.8,-96.6965,-4753.1
3.9,6.33503,41957.1,9480.04,17776.6,2350.21,-279.587,-4833.08
4.0,6.33877,41964.9,4954.44,19700.4,2346.25,-374.226,-5103.81
4.1,6.34664,41971.1,300.722,20388.1,2273.12,-353.278,-5283.21
4.2,6.35641,41994.8,-2838.93,19599.6,2198.72,-293.557,-5317.62
4.3,6.37183,41992.7,-5030.77,19392.6,2120.7,-134.647,-5310.55
4.4,6.36708,41881.6,-7992.18,19820.3,2064.89,10.3743,-5272.47
4.5,6.34292,41850.9,-11495.4,20037.8,2057.42,77.3883,-5146.73
4.6,6.33037,41915.6,-12321.9,21151.2,2074.66,132.82,-5035.26
4.7,6.31018,41938.4,-12294.2,22715.2,2039.67,95.9938,-4884.8
4.8,6.30059,42083.4,-14724.4,23748.8,2035.24,-69.653,-4809.47
4.9,6.3169,42217.5,-18429.4,25305.8,1996.5,-189.452,-4974.15
5.0,6.33473,42237.5,-23144.8,27110.0,1940.94,-230.752,-5176.32
5.1,6.35746,42264.7,-26303.2,27684.6,1878.6,-267.236,-5238.92
5.2,6.39235,42233.5,-27868.9,27674.9,1838.08,-220.085,-5240.46
5.3,6.41253,42093.7,-28304.0,27033.7,1828.46,-96.1049,-5260.39
5.4,6.41875,41964.3,-28331.9,25927.3,1843.07,38.9248,-5224.71
5.5,6.4141,41814.5,-25867.3,25875.3,1868.62,105.59,-5113.51
5.6,6.38133,41655.6,-24780.2,26618.5,1952.91,70.9026,-4904.29
5.7,6.34564,41660.6,-25254.9,26638.4,2042.26,-29.5125,-4844.65
5.8,6.32276,41741.7,-27034.7,25926.3,2105.14,-85.0059,-4924.23
5.9,6.29476,41796.4,-26749.2,23361.2,2072.9,-134.741,-4996.91
6.0,6.28178,41953.9,-24154.5,19555.8,1982.57,-167.239,-4993.35
6.1,6.28315,42095.6,-20503.2,16606.4,1914.14,-135.578,-5042.22
6.2,6.28184,42157.1,-19949.5,14723.0,1848.71,-66.2729,-5128.15
6.3,6.27692,42213.0,-19341.9,13435.1,1816.14,-26.9129,-5229.72
6.4,6.2578,42218.4,-16529.5,11883.9,1847.36,-5.48425,-5166.53
