t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.17248,42910.7,1872.38,24880.0,2088.28,-176.15,-5092.32
0.1,6.15791,43036.2,1493.19,25784.9,2127.99,-275.968,-5103.92
0.2,6.15381,43147.9,1403.01,23828.5,2186.52,-261.896,-5124.99
0.3,6.16384,43220.2,724.213,20543.5,2247.56,-138.859,-5087.9
0.4,6.16359,43121.7,99.3416,18971.1,2283.9,-65.647,-5043.31
0.5,6.14331,43020.6,1264.3,20148.0,2308.24,-121.114,-5065.24
0.6,6.12896,43078.1,2159.43,23358.7,2318.63,-168.643,-5010.11
0.7,6.12868,43177.0,2437.66,26611.0,2324.75,-165.651,-4965.79
0.8,6.12653,43257.8,1838.31,27071.8,2331.49,-170.131,-5007.56
0.9,6.1255,43311.3,-188.108,24697.7,2337.81,-158.286,-5046.29
1.0,6.11754,43318.0,-1946.91,22295.5,2346.08,-82.0642,-5057.6
1.1,6.09987,43366.2,-2606.17,20726.8,2292.85,-98.1799,-5048.63
1.2,6.10466,43547.3,-2371.79,20712.4,2261.39,-201.536,-5070.8
1.3,6.13008,43675.9,-1277.04,21946.4,2236.83,-267.603,-5084.72
1.4,6.15691,43701.0,266.026,22569.7,2234.74,-231.505,-5024.27
1.5,6.17228,43590.3,2329.75,21249.8,2245.55,-194.185,-4955.49
1.6,6.16135,43425.4,2891.43,19872.9,2246.89,-97.163,-4906.74
1.7,6.13731,43368.8,2775.9,19297.2,2237.67,-49.7018,-4916.38
1.8,6.12694,43460.0,2219.91,19969.7,2221.39,-117.98,-4939.11
1.9,6.13057,43539.3,2068.28,21284.5,2183.9,-221.6,-4974.21
2.0,6.13918,43532.0,2275.37,21743.5,2201.39,-276.287,-5041.44
2.1,6.13756,43422.9,2866.04,20581.2,2210.49,-276.36,-5116.12
2.2,6.12003,43315.1,1666.58,18779.9,2219.92,-225.84,-5103.83
2.3,6.09753,43310.6,238.604,17478.9,2202.37,-183.492,-5087.12
2.4,6.0907,43460.3,-936.076,16985.7,2201.45,-178.773,-5071.27
2.5,6.10668,43620.9,-801.895,16900.5,2193.44,-169.986,-5019.58
2.6,6.1231,43643.6,434.564,16715.6,2200.38,-126.477,-4944.71
2.7,6.11945,43529.5,235.768,15965.4,2240.43,-91.9115,-4892.3
2.8,6.08933,43427.5,-1524.01,14498.7,2232.86,-106.638,-4933.13
2.9,6.06011,43504.9,-3332.0,13063.6,2222.74,-117.876,-5013.04
3.0,6.05809,43735.5,-3744.5,11843.5,2214.62,-132.356,-5035.73
3.1,6.0921,43958.6,-3730.11,11273.9,2237.22,-148.117,-5003.47
3.2,6.12935,43931.9,-4645.25,11333.5,2257.34,-179.964,-5009.72
3.3,6.13799,43728.4,-4909.7,11619.2,2313.68,-181.29,-5079.66
3.4,6.12018,43540.1,-4072.77,11330.2,2380.72,-163.737,-5031.95
3.5,6.09527,43522.8,-3114.67,10655.8,2418.73,-123.041,-4877.69
3.6,6.08706,43666.4,-3055.63,9526.93,2451.28,-105.984,-4832.42
3.7,6.09804,43788.4,-5208.27,8214.75,2465.92,-108.129,-4881.61
3.8,6.10982,43765.1,-6177.14,6768.55,2468.02,-133.505,-4940.01
3.9,6.09762,43602.3,-4875.18,4783.09,2442.62,-175.206,-4910.87
4.0,6.07087,43511.7,-4173.74,2442.17,2406.47,-202.111,-4861.0
4.1,6.05052,43595.7,-5031.92,239.974,2364.45,-194.545,-4947.21
4.2,6.05433,43787.1,-5401.6,-1615.39,2317.08,-188.058,-5090.4
4.3,6.07808,43930.0,-3409.87,-2313.79,2276.92,-158.005,-5067.58
4.4,6.09133,43878.9,888.854,-2183.84,2257.97,-157.123,-4930.79
4.5,6.08393,43774.8,3065.71,-1738.4,2297.63,-171.634,-4850.2
4.6,6.06184,43709.6,4268.29,-1860.73,2280.86,-196.271,-4932.65
4.7,6.04975,43814.1,7189.11,-2623.3,2278.12,-195.718,-4978.54
4.8,6.0641,43998.7,12914.0,-3731.34,2272.4,-198.796,-4864.55
4.9,6.10381,44107.3,18042.8,-4077.8,2309.61,-207.051,-4795.73
5.0,6.13578,43979.5,19692.6,-3191.9,2325.04,-233.513,-4923.41
5.1,6.14132,43761.6,20756.3,-1458.56,2339.95,-258.138,-5107.82
5.2,6.13062,43618.4,22708.4,342.596,2339.38,-249.652,-5058.21
5.3,6.12184,43616.3,25794.3,1299.62,2339.52,-234.209,-4936.78
5.4,6.12901,43721.2,26789.8,2116.55,2332.39,-172.273,-4926.52
5.5,6.13901,43693.3,24949.5,4214.38,2326.06,-109.831,-4993.2
5.6,6.12296,43553.4,23757.2,8441.07,2311.28,-121.32,-5008.15
5.7,6.09814,43480.8,23165.4,13699.6,2298.35,-243.52,-4907.93
5.8,6.07127,43494.4,22349.3,18196.9,2254.95,-357.336,-4888.19
5.9,6.06049,43643.5,20104.9,20412.7,2265.34,-355.585,-4987.17
6.0,6.07417,43801.6,17407.8,20223.5,2291.07,-287.358,-5037.53
6.1,6.08946,43827.9,14317.6,19387.8,2299.59,-196.587,-4947.67
6.2,6.093,43768.1,9949.98,19245.8,2374.67,-149.133,-4894.3
6.3,6.09304,43728.9,3982.15,20029.5,2421.71,-148.99,-4953.34
6.4,6.09041,43728.7,-1361.27,19962.4,2446.97,-186.422,-5009.92
6.5,6.09632,43782.8,-4280.94,17662.7,2470.29,-182.658,-4964.72
6.6,6.11132,43820.9,-5567.43,13456.9,2465.56,-110.113,-4910.26
6.7,6.12637,43779.5,-7313.75,9018.2,2434.03,-51.9655,-4938.31
6.8,6.13424,43681.4,-8369.71,6852.81,2387.3,-73.0995,-5040.45
6.9,6.13027,43589.5,-8240.31,7192.45,2375.42,-170.909,-5059.54
7.0,6.12669,43568.1,-7815.2,7861.12,2381.89,-282.541,-4961.06
7.1,6.12337,43574.8,-7752.6,6842.39,2390.87,-271.977,-4923.08
7.2,6.11456,43553.3,-9045.35,3610.01,2411.62,-165.476,-4940.23
7.3,6.09689,43545.4,-8375.87,-162.952,2416.19,-50.3371,-4955.72
7.4,6.07947,43561.7,-5456.12,-1882.17,2387.83,7.05912,-4883.67
7.5,6.06044,43598.7,-1545.68,-1009.19,2362.97,-38.1835,-4842.59
7.6,6.05882,43717.9,864.412,1287.8,2358.49,-126.943,-4917.61
7.7,6.07507,43814.4,3081.42,3144.36,2392.46,-194.302,-5046.51
7.8,6.09402,43797.9,5874.07,3226.32,2416.6,-222.151,-5025.98
7.9,6.10721,43742.6,9072.0,2501.94,2437.55,-185.492,-4906.74
8.0,6.11669,43687.6,11599.8,2276.79,2424.67,-174.732,-4882.53
8.1,6.13071,43705.1,12769.3,3669.41,2433.56,-188.81,-4925.39
8.2,6.16179,43737.4,15793.4,6010.15,2461.59,-239.553,-4939.79
8.3,6.18554,43635.9,21818.4,8087.47,2452.71,-264.634,-4889.85
8.4,6.18239,43450.8,27231.1,8746.61,2447.08,-247.876,-4836.67
8.5,6.1576,43306.6,29791.8,8133.62,2421.69,-209.173,-4875.23
8.6,6.12751,43306.8,29329.9,7745.28,2382.77,-164.203,-4957.9
8.7,6.11554,43466.7,27579.3,9117.31,2378.34,-155.711,-4972.13
8.8,6.13099,43630.1,26126.6,12976.8,2407.61,-203.54,-4971.56
8.9,6.14924,43618.4,24898.4,18658.9,2420.73,-270.435,-5035.39
9.0,6.1362,43428.4,21728.5,24212.5,2394.13,-322.916,-5096.01
9.1,6.09925,43313.9,17252.4,28192.6,2361.47,-312.256,-5119.91
9.2,6.07314,43437.8,12216.0,30080.7,2352.56,-261.723,-5117.69
9.3,6.08583,43675.1,7396.12,30933.3,2316.91,-182.359,-5105.28
9.4,6.11982,43789.9,3691.25,31325.7,2310.68,-159.663,-5118.74
9.5,6.15143,43701.7,961.27,30427.2,2345.73,-219.017,-5098.95
9.6,6.16088,43490.6,318.669,27349.4,2388.91,-237.799,-5075.05
9.7,6.15673,43347.8,2556.31,22497.7,2384.34,-136.736,-5066.06
9.8,6.1591,43386.1,4785.65,16887.6,2403.41,-50.8624,-5002.67
9.9,6.1899,43515.0,7362.18,12855.1,2423.68,-17.9314,-4968.06
10.0,6.23265,43500.0,7343.38,12491.5,2408.6,-6.90325,-4911.81
10.1,6.23496,43238.2,6825.66,13850.8,2406.06,-106.189,-4915.16
10.2,6.20554,43023.3,5707.01,14252.7,2435.65,-212.576,-4910.44
10.3,6.17096,42973.6,4306.5,13538.9,2444.58,-184.174,-4878.06
10.4,6.14544,43098.1,1711.46,12239.6,2455.08,-108.832,-4869.25
10.5,6.15883,43326.3,-294.629,12682.1,2445.78,-79.2977,-4954.02
10.6,6.18654,43340.0,-22.5386,16424.1,2435.93,-157.449,-5042.09
10.7,6.18836,43161.9,2084.66,21245.0,2436.09,-290.788,-5018.16
10.8,6.17392,43025.0,5163.06,23937.7,2445.17,-373.334,-4975.9
10.9,6.15096,42966.1,7612.96,23128.6,2430.98,-334.171,-4981.9
