dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10.0,0.38,0,2.580026124442103,-8.04106064952852,0.6374876974090782,715.6807503475337,2691.2992962827725,597.402139084554,0.04191813177234687,0.011147032231396951,0.04299963052295148,24.705319193333345,12.864515300003404,1
