t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.9007,44693.9,-17505.6,-2202.95,1770.35,-113.113,-5028.11
0.1,5.88619,44862.2,-17529.7,-1284.21,1726.77,-69.8268,-4954.65
0.2,5.8955,45072.4,-17065.6,266.514,1745.62,-83.8124,-4902.52
0.3,5.91367,45115.0,-19766.6,3238.34,1785.26,-120.396,-4962.44
0.4,5.91458,45046.7,-21369.8,6909.63,1833.41,-108.168,-5129.02
0.5,5.89918,44989.9,-22604.7,10657.7,1872.71,-37.2324,-5050.92
0.6,5.86829,44970.4,-21806.1,14045.7,1851.78,0.807562,-4923.75
0.7,5.84969,45033.5,-23347.3,17227.2,1836.6,-15.819,-4897.7
0.8,5.84434,45066.8,-26347.3,19506.8,1843.1,-103.696,-5005.95
0.9,5.84652,45075.6,-26024.0,20461.6,1850.09,-175.095,-5104.53
1.0,5.84281,45034.2,-22443.0,20347.1,1833.02,-183.975,-5016.77
1.1,5.82492,44999.3,-18436.0,19964.2,1844.58,-179.928,-4939.99
1.2,5.80708,45020.2,-16818.9,19596.7,1839.37,-203.717,-5013.91
1.3,5.8082,45093.9,-17386.1,19280.8,1876.21,-204.847,-5094.06
1.4,5.82107,45098.4,-17483.3,18858.0,1891.62,-140.27,-5005.14
1.5,5.82661,45058.7,-16524.7,18285.5,1909.76,-65.2745,-4866.31
1.6,5.81066,44985.3,-16879.9,17753.2,1907.84,-77.2499,-4845.03
1.7,5.77627,44960.2,-19074.7,17150.2,1906.87,-133.928,-4946.44
1.8,5.75386,45027.6,-20794.5,14891.6,1942.23,-233.305,-5012.83
1.9,5.76462,45143.3,-19478.1,11188.9,1961.49,-233.67,-5015.36
2.0,5.79222,45137.1,-19044.4,6551.16,1964.72,-195.616,-4955.79
2.1,5.80245,45066.3,-19787.3,2511.8,1956.63,-150.778,-5002.41
2.2,5.79841,45036.2,-20795.1,278.925,1973.52,-110.404,-5079.64
2.3,5.78789,45031.0,-19993.9,-293.467,1961.05,-94.8972,-5010.8
2.4,5.78545,45082.0,-16363.2,-148.16,1970.26,-76.1612,-4891.63
2.5,5.79921,45110.1,-15257.8,344.585,2012.12,-41.6538,-4800.08
2.6,5.80232,45045.8,-16310.6,1075.86,2086.97,-34.2301,-4871.56
2.7,5.78565,45001.8,-18575.5,1786.33,2166.16,-85.6571,-4946.16
2.8,5.76692,45010.3,-18169.7,2920.66,2225.24,-165.541,-4981.32
2.9,5.75553,45055.3,-15727.0,3861.91,2221.3,-247.871,-4968.67
3.0,5.7731,45156.0,-13721.0,4621.35,2201.89,-275.503,-4990.98
3.1,5.81254,45179.6,-12766.6,5027.67,2217.81,-280.732,-5054.72
