t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.09167,23992.2,-13666.5,4814.75,3017.07,126.45,-4965.6
0.1,5.0939,24006.6,-13130.1,4670.5,3016.56,138.153,-4929.76
0.2,5.09633,24000.0,-13578.8,5856.5,2999.08,101.282,-4935.48
0.3,5.09208,23987.3,-13608.9,7795.37,2981.31,30.2765,-4945.04
0.4,5.08504,24000.3,-12862.7,9295.85,2967.26,-35.0672,-4916.32
0.5,5.08424,24022.6,-11922.6,9750.79,2968.79,-61.7832,-4920.33
0.6,5.08415,24013.0,-11925.9,9458.38,2956.62,-26.7891,-4967.41
0.7,5.08367,23999.6,-12710.0,9228.79,2965.09,29.4185,-5033.0
0.8,5.0802,23976.4,-12732.1,9845.94,2979.12,65.0089,-5067.92
0.9,5.07403,23956.9,-12044.8,11077.2,3003.99,72.259,-5039.44
1.0,5.07038,23942.2,-10711.4,12174.3,3031.63,69.6936,-5017.97
1.1,5.06461,23908.2,-9471.36,12620.8,3032.04,83.2223,-5004.49
1.2,5.05975,23893.2,-8547.31,12841.8,3034.32,104.972,-4989.25
1.3,5.05691,23874.2,-7368.14,13812.0,3018.88,89.3348,-4985.72
1.4,5.05667,23861.0,-6846.82,15876.1,2994.93,20.0837,-4992.0
1.5,5.06334,23854.7,-7697.73,18448.7,2972.3,-54.318,-5011.68
1.6,5.07326,23832.2,-9862.76,20068.1,2966.21,-84.4213,-5045.62
1.7,5.08406,23819.3,-12321.7,19789.2,2970.31,-40.0741,-5081.74
1.8,5.0932,23801.3,-14020.4,17982.2,2977.08,42.0318,-5089.92
1.9,5.09461,23788.5,-15815.5,16421.9,2990.14,127.012,-5054.41
2.0,5.08988,23798.5,-18493.3,15807.0,3022.84,133.557,-5022.81
2.1,5.08595,23836.3,-20697.4,16350.0,3043.99,100.942,-5052.49
2.2,5.08187,23851.5,-21971.2,17245.3,3063.55,69.0695,-5055.41
2.3,5.07441,23863.7,-21865.8,17544.4,3065.93,42.3604,-5002.74
2.4,5.06793,23886.6,-22125.4,17356.0,3055.67,26.227,-4961.77
2.5,5.06265,23886.8,-23713.6,17147.1,3037.8,4.02325,-4985.65
2.6,5.05855,23892.2,-25186.8,17027.1,3010.06,-21.809,-5031.22
2.7,5.06017,23892.0,-25305.1,16744.5,2974.13,-36.658,-5009.48
2.8,5.06146,23855.1,-24678.5,16068.1,2931.53,-16.145,-4941.98
2.9,5.05632,23820.0,-25241.8,14660.5,2895.7,19.416,-4930.39
3.0,5.04939,23794.5,-26107.3,12708.0,2876.64,42.3245,-5005.06
3.1,5.04149,23769.3,-25802.8,10726.4,2881.29,52.5033,-5031.95
3.2,5.03568,23757.0,-23755.9,8912.19,2877.24,46.3983,-4965.94
3.3,5.03772,23745.4,-22044.2,7789.25,2887.11,35.63,-4932.75
3.4,5.04388,23717.4,-21579.3,7426.09,2919.02,2.52075,-4995.48
3.5,5.05384,23702.6,-21065.1,7404.64,2952.25,-42.6862,-5050.12
3.6,5.06683,23677.7,-19643.2,7446.07,2970.19,-62.1764,-4984.6
3.7,5.07421,23642.5,-18287.2,7159.35,2989.98,-47.5321,-4903.82
3.8,5.07794,23642.4,-18240.1,6257.81,3002.19,-24.092,-4927.32
3.9,5.08193,23653.5,-18960.5,5433.46,2991.53,17.8375,-4988.69
4.0,5.08022,23649.4,-18420.1,4923.15,2966.76,42.2404,-4982.68
4.1,5.07441,23674.1,-17243.0,4512.79,2934.79,30.8305,-4913.12
4.2,5.06689,23695.3,-17441.4,4172.7,2920.76,18.3838,-4913.85
4.3,5.05457,23701.5,-18743.0,3512.31,2899.32,11.1165,-5006.83
4.4,5.04547,23744.1,-19258.2,2831.48,2900.55,21.085,-5054.88
4.5,5.04481,23757.1,-17588.8,2997.85,2898.37,26.2126,-4999.5
4.6,5.04195,23735.2,-15009.8,4159.61,2886.25,7.04056,-4948.57
4.7,5.03966,23724.3,-13301.4,5620.91,2887.62,-34.1291,-4980.74
4.8,5.03621,23691.1,-11642.0,6857.8,2893.46,-32.8771,-5033.47
4.9,5.02929,23655.0,-9111.13,7334.86,2903.05,3.43513,-5007.49
5.0,5.02709,23650.8,-7407.13,7450.34,2911.71,47.2034,-4924.09
5.1,5.03322,23631.5,-7184.34,8349.64,2920.21,74.4736,-4949.55
5.2,5.04201,23606.9,-8100.37,10449.7,2936.77,65.6517,-5034.16
5.3,5.05316,23586.5,-8704.65,13306.4,2931.82,23.1761,-5034.58
5.4,5.05675,23539.1,-8692.59,16082.2,2886.62,-26.3822,-4984.17
5.5,5.04852,23515.4,-10451.1,17446.4,2856.77,-58.532,-4983.44
