idx,dmg_UW,dmg_DW
0,2.099227326553293e-10,8.739319306650828e-12
1,1.9243323543929193e-10,7.357318666700748e-12
2,2.0995596292607703e-10,9.705015310176337e-12
3,2.247134562842595e-10,1.2889826502895514e-11
4,2.1603626259973364e-10,1.3944830770973917e-11
5,1.9823281191113042e-10,1.2415726209662861e-11
6,1.9782775789485864e-10,1.1674874260749132e-11
7,2.1936152677354198e-10,1.322654159075739e-11
8,2.2803854045444143e-10,1.4881791079782253e-11
9,2.212274934870135e-10,1.6535878234159277e-11
10,2.0234402513235602e-10,1.6497178618724268e-11
11,1.8114468941440207e-10,1.5019212222416483e-11
12,1.6591734820767944e-10,1.3869982539669292e-11
13,1.579733337282388e-10,1.5231143416744678e-11
14,1.783518205540303e-10,2.3894831863551186e-11
15,2.3788651921154504e-10,4.442927402303716e-11
16,3.2373541927432006e-10,7.026835221185592e-11
17,3.8926140931054587e-10,8.174716504640655e-11
18,4.0011803044755933e-10,7.254586059144808e-11
19,4.253782607779641e-10,7.089230982483832e-11
20,5.284740871867715e-10,9.183669736458075e-11
21,6.71552641851182e-10,1.284719701188974e-10
22,7.826897244622597e-10,1.63998062619753e-10
23,7.747722371239122e-10,1.673290355403991e-10
24,7.779711081845165e-10,1.690810620204089e-10
25,8.930901028687776e-10,1.9747401133804844e-10
26,1.025168251431934e-09,2.2856460817834e-10
27,1.0219132663591095e-09,2.251254263509326e-10
28,9.259659062507941e-10,1.976342091026264e-10
29,9.256935497108665e-10,1.8727329080705956e-10
30,9.73611326493052e-10,1.783300527644026e-10
31,9.131092264454842e-10,1.4933307131507779e-10
32,7.063853690827712e-10,9.870750909206669e-11
33,5.741782329690698e-10,6.96047837157723e-11
34,5.57459591180897e-10,6.266395922964152e-11
35,5.407129729329352e-10,5.719778619297782e-11
36,4.5434026295481775e-10,4.460176992198154e-11
37,3.76983142200505e-10,3.376102340013304e-11
38,3.7072126784753973e-10,3.098555330301335e-11
39,4.0474280478544473e-10,3.3676091473137913e-11
40,3.763854825654507e-10,2.8814434251049826e-11
41,3.1704398899009143e-10,2.1380080100469117e-11
42,3.2312579903090606e-10,2.1808892280489863e-11
43,3.8856794089286047e-10,2.7897248074824913e-11
44,4.178516407795358e-10,3.021263424206601e-11
45,3.362545115678103e-10,2.077369205538188e-11
46,2.4320440383942003e-10,1.1527486284559547e-11
47,2.046486266851889e-10,8.378535958512904e-12
48,1.7487272010174935e-10,6.40388901757685e-12
49,1.256279422196859e-10,3.5108576574504106e-12
50,9.700097756462476e-11,2.2660299086598053e-12
51,1.0034698548891126e-10,2.90778973673099e-12
52,1.329602908696298e-10,6.740118531125356e-12
53,1.730682123190577e-10,1.561521105744675e-11
54,2.0735923614191818e-10,2.922222284900761e-11
55,2.6838575292096415e-10,4.5324697260526e-11
56,3.924723134966726e-10,6.650052931890274e-11
57,5.14250851929733e-10,8.278862916479415e-11
58,5.283954448409299e-10,8.17722195041273e-11
59,4.956135909327372e-10,7.73215062539997e-11
60,5.294881285222953e-10,8.74368808362311e-11
61,6.382911012236371e-10,1.1342363382819324e-10
62,6.850232459784076e-10,1.2518642072714202e-10
63,6.352824939746878e-10,1.1434933029385042e-10
64,6.488220323466439e-10,1.1812112007949464e-10
65,7.77101839609667e-10,1.4201811626222733e-10
