design,n_dlc,D30_UW,D30_DW,D30_Sys,life_UW_yr,life_DW_yr,life_Sys_yr,pass_UW,pass_Sys,t_s
C1,111,0.28888555154857926,0.007231953298187263,0.29293634796713136,103.84735352524258,4148.256876537034,102.41132658404727,1,1,273.6
C2,111,0.2210991473617929,0.006304775998935737,0.22468807050123202,135.68573356327724,4758.297520017219,133.51843706288582,1,1,224.1
C3,111,0.2866884521339055,0.005792821851930125,0.2898479972630748,104.64321034454399,5178.823165432616,103.50252643895654,1,1,299.5
D1,111,0.15470506028369393,0.006088497174867461,0.1583117202400695,193.91738023944927,4927.324286826669,189.49955160936244,1,1,244.3
D2,111,0.1748189215873338,0.009272781773308396,0.1805174091613842,171.60613809766,3235.275102273482,166.1889572832265,1,1,242.6
D3,111,0.11358966050804697,0.004556584770234941,0.11629522510473582,264.1085453184775,6583.878389790865,257.9641595171419,1,1,211.4
