t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.25107,42463.5,-5600.5,6206.88,3828.52,65.9105,-4974.21
0.1,6.2323,42516.6,-3291.45,7406.46,3852.08,56.855,-4998.88
0.2,6.21785,42548.0,-1213.53,9569.32,3841.21,5.471,-5011.01
0.3,6.1948,42525.9,1481.87,11660.1,3799.5,-38.4605,-5045.5
0.4,6.16821,42572.6,4363.85,13213.3,3761.26,-30.7278,-5069.69
0.5,6.16105,42663.4,6540.87,14171.5,3728.53,-48.308,-5062.25
0.6,6.18352,42613.2,7677.62,16001.6,3713.18,-57.7882,-5065.88
0.7,6.22202,42494.0,8036.58,19152.9,3700.33,-72.8528,-5092.25
0.8,6.25962,42470.7,8183.63,23248.4,3709.21,-90.5293,-5115.56
0.9,6.28166,42608.9,8958.45,26941.4,3696.33,-116.653,-5094.0
1.0,6.29035,42701.8,9535.85,28628.5,3680.57,-135.036,-5054.54
1.1,6.30261,42787.2,9523.12,28527.0,3643.79,-75.6097,-5053.69
1.2,6.32214,42769.6,8228.25,27538.9,3633.74,-8.99675,-5074.92
1.3,6.33818,42675.9,6599.75,27264.2,3622.35,15.094,-5094.88
1.4,6.33858,42511.6,4699.76,28599.1,3592.52,0.291438,-5092.15
1.5,6.31832,42355.0,1240.29,31493.1,3621.27,-8.46791,-5084.68
1.6,6.2896,42277.3,-2927.38,34112.4,3648.4,-39.9383,-5109.14
1.7,6.26469,42309.8,-7737.38,35228.9,3650.91,-58.1102,-5098.04
1.8,6.2491,42379.7,-10988.8,34209.6,3660.78,-38.8152,-5069.64
1.9,6.24001,42429.2,-13528.4,32136.3,3632.55,16.2604,-5016.06
2.0,6.23111,42440.5,-16160.9,29974.4,3576.72,20.0489,-5004.34
2.1,6.22701,42471.0,-18266.4,28300.8,3544.05,-29.2416,-5055.83
2.2,6.23411,42529.2,-19698.0,26536.3,3518.31,-63.2451,-5075.78
2.3,6.2549,42591.6,-20068.3,24457.3,3483.11,-19.4131,-5067.77
2.4,6.28274,42608.5,-20266.9,22014.0,3456.3,32.0964,-5069.4
2.5,6.30952,42583.8,-19408.6,19548.5,3428.78,59.1317,-5080.35
2.6,6.33461,42515.7,-18036.0,18017.2,3393.32,70.576,-5015.52
2.7,6.34362,42417.1,-15375.9,16645.8,3360.37,24.9457,-4934.86
2.8,6.34984,42378.2,-12830.6,14625.2,3303.55,-44.4635,-4895.96
2.9,6.35464,42345.6,-10796.6,11598.9,3271.99,-78.8635,-4918.25
3.0,6.34925,42289.3,-6809.07,7748.06,3186.83,-45.559,-4987.49
3.1,6.33815,42240.4,-3108.5,4525.68,3111.01,25.0585,-4971.94
3.2,6.31914,42189.0,147.557,3517.37,3080.92,67.9518,-4975.26
3.3,6.29694,42186.4,2288.97,4640.33,3066.97,59.468,-5044.69
3.4,6.27727,42207.8,4198.22,6864.02,3043.26,46.369,-5060.59
3.5,6.25436,42216.7,6981.64,8664.13,3005.1,34.9119,-4992.55
3.6,6.23581,42288.9,8992.48,9596.0,2990.55,45.1186,-4902.14
3.7,6.23155,42370.6,10142.3,10640.8,2975.46,27.5669,-4947.73
3.8,6.23506,42449.6,10597.4,13066.7,3001.38,-10.5166,-5055.72
3.9,6.2494,42497.8,12272.9,16974.0,2979.1,-73.4602,-5111.36
4.0,6.25836,42471.3,15794.2,21367.2,2908.41,-135.841,-5131.84
4.1,6.26516,42481.2,18104.0,25206.2,2880.27,-116.63,-5120.48
4.2,6.27441,42511.6,16122.9,27303.9,2913.92,-61.6259,-5107.95
4.3,6.28759,42564.5,13064.9,27799.4,2953.53,14.4374,-5157.08
4.4,6.30136,42570.6,10507.4,28185.2,2958.64,88.4875,-5129.68
4.5,6.29716,42487.7,8576.32,29386.8,2970.07,82.0803,-5013.86
4.6,6.27887,42453.5,6353.38,31812.5,2981.87,26.2027,-5018.04
4.7,6.25775,42459.3,2424.34,34611.3,2985.79,-47.2808,-5154.71
4.8,6.23183,42505.4,-1045.06,36268.6,2978.3,-74.7842,-5280.33
4.9,6.21141,42591.7,-2426.74,35466.5,2985.02,-78.3372,-5263.15
5.0,6.1938,42650.5,-2552.97,33160.6,2969.36,-19.6632,-5187.98
5.1,6.17293,42687.0,-3649.29,30669.9,2945.72,57.9408,-5157.61
5.2,6.15869,42772.7,-6375.42,29232.0,2945.59,91.1432,-5145.96
5.3,6.15344,42845.1,-9610.53,28883.8,2953.56,69.0638,-5066.27
5.4,6.15478,42930.1,-12291.3,28686.6,2983.82,39.0658,-5001.44
5.5,6.15628,42966.7,-14673.0,26910.5,3002.8,3.4015,-5011.8
5.6,6.15354,42987.7,-16927.7,23550.3,3012.53,21.977,-5078.57
5.7,6.15425,43066.9,-18593.8,20057.3,3039.68,84.8942,-5129.54
5.8,6.16599,43168.5,-18412.5,17565.6,3055.68,74.9684,-5169.63
5.9,6.18757,43242.0,-17800.2,16739.5,3039.22,8.229,-5157.74
6.0,6.20407,43224.7,-17078.2,16461.2,3038.18,-68.1895,-5133.19
6.1,6.20303,43146.6,-15053.2,14797.0,3029.16,-91.3235,-5095.97
6.2,6.18566,43092.0,-10959.3,11108.0,2995.11,-51.4446,-5012.8
6.3,6.16241,43118.4,-5807.82,6720.31,2989.74,12.0801,-4908.96
6.4,6.14579,43231.6,-1976.05,3829.34,3006.54,63.5411,-4861.78
6.5,6.13773,43317.2,1000.73,3451.48,3003.67,40.2728,-4935.33
6.6,6.12761,43342.8,2962.3,5481.99,3004.61,-10.159,-4988.24
6.7,6.10911,43306.8,5294.07,7826.85,3010.47,-85.849,-4996.62
6.8,6.08557,43321.8,7846.9,9125.75,3014.25,-125.746,-5021.76
6.9,6.06998,43404.9,9058.68,9401.01,3028.8,-106.3,-5072.83
7.0,6.06885,43460.8,10158.5,9693.62,3060.07,-83.6557,-5132.12
7.1,6.0871,43355.0,12617.5,11479.8,3081.87,-82.9723,-5133.36
7.2,6.10476,43303.9,14751.4,15131.0,3119.45,-105.75,-5047.8
7.3,6.10656,43394.5,16021.6,19409.7,3181.1,-136.747,-5027.2
7.4,6.10032,43611.2,15737.5,23112.2,3237.66,-115.887,-5048.09
7.5,6.09437,43625.6,14689.0,25688.6,3260.54,-60.481,-5022.5
7.6,6.09711,43724.8,14275.3,27419.0,3291.36,-27.07,-4983.58
7.7,6.10656,43783.9,12632.5,29056.6,3271.28,-45.4717,-4960.94
7.8,6.10677,43761.9,9320.04,31560.6,3301.93,-63.1235,-5042.52
