idx,dmg_UW,dmg_DW
0,1.1989161892164185e-10,9.084147149303149e-13
1,1.0479976880976578e-10,9.346423211509152e-13
2,1.0648446289645777e-10,2.3770910810343772e-12
3,1.0952566806541005e-10,6.16579921633751e-12
4,1.1241298137303643e-10,1.329351228308422e-11
5,1.1631996392849502e-10,2.1986263424221226e-11
6,1.3838723940144845e-10,3.74294626429521e-11
7,1.919778559988368e-10,7.083718691396287e-11
8,2.931295384912237e-10,1.422107384216016e-10
9,4.154421808816009e-10,2.544817064495418e-10
10,4.824638059879248e-10,3.2724462677872884e-10
11,4.668574103424114e-10,3.228416492585926e-10
12,4.227669296173043e-10,2.668018054694926e-10
13,4.1568985637065395e-10,2.3944616583586416e-10
14,4.790291178061345e-10,2.704682375881641e-10
15,6.685854743692054e-10,3.7567463716311786e-10
16,9.358193430687068e-10,5.198774200298552e-10
17,1.1922458926457392e-09,6.328983350798745e-10
18,1.2573211259149243e-09,6.137304856355031e-10
19,1.204513601056886e-09,5.332507893180109e-10
20,1.1878174340551465e-09,4.738678283660195e-10
21,1.2272829267598086e-09,4.4480417096782946e-10
22,1.2236996817114696e-09,4.047934403412311e-10
23,1.1122833089148082e-09,3.334572343182955e-10
24,9.898444625770576e-10,2.605698201904783e-10
25,8.196712619801268e-10,1.8169156172425172e-10
26,6.66123607397265e-10,1.30306003831341e-10
27,4.843417951543739e-10,7.896674775582018e-11
28,3.3802173141971794e-10,4.071002904014687e-11
29,2.313298720496145e-10,1.6270724653538555e-11
30,1.1497715940157137e-10,2.296136663768192e-12
31,5.492077801367742e-11,1.1426256568436003e-13
32,3.4235906224670486e-11,2.88123183643369e-14
33,3.302336601953103e-11,2.2055054068892657e-13
34,3.6754465216058123e-11,1.4297371941838852e-12
35,3.9197890608088574e-11,5.6370286665114135e-12
36,4.1409098854892305e-11,1.1338445291222462e-11
37,4.6949810993879966e-11,1.786435599822067e-11
38,6.512685603708975e-11,3.054386225264973e-11
39,1.0524930294257011e-10,7.411802058144077e-11
40,1.7973976609661968e-10,1.9647549687916717e-10
41,2.785776855606668e-10,3.710823376115088e-10
42,3.283443090480886e-10,4.018045812921852e-10
43,3.3204239272665595e-10,3.4903849512050293e-10
44,3.3731008325228727e-10,3.167565464004127e-10
45,3.81678688964324e-10,3.3684992806658725e-10
46,4.981550269838036e-10,4.2227644199899675e-10
47,7.000436303394366e-10,5.466132125237591e-10
48,8.853094807120764e-10,6.466941509843218e-10
49,8.640398407972181e-10,5.889827372856602e-10
50,7.023074962006121e-10,4.4444869898952e-10
51,5.79276002667237e-10,3.2280792943560896e-10
52,5.761667540047693e-10,2.7705537379754905e-10
53,6.613286871647452e-10,2.91658129492508e-10
54,7.638498764269564e-10,3.191583948249577e-10
55,7.993212636937906e-10,2.896897274155672e-10
56,7.763890621591546e-10,2.2227644620918502e-10
57,7.424453850962561e-10,1.6825232288774197e-10
58,6.593801075934622e-10,1.216145963776939e-10
59,6.039722170520013e-10,1.0167305781001709e-10
60,5.598671674452075e-10,8.972304663578609e-11
