t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.19422,43003.1,3787.7,-2320.34,1902.43,-158.805,-4886.48
0.1,6.1931,43011.7,4544.22,-2024.44,1896.42,-168.635,-4884.56
0.2,6.1936,43019.6,5183.46,-1545.17,1892.48,-176.719,-4883.27
0.3,6.19574,43025.7,5639.49,-950.665,1891.2,-181.736,-4883.67
0.4,6.19936,43028.1,5884.74,-303.174,1891.96,-182.99,-4886.39
0.5,6.204,43025.5,5905.71,357.836,1893.99,-181.17,-4891.54
0.6,6.20904,43017.8,5698.26,1026.01,1896.2,-177.718,-4899.12
0.7,6.21387,43005.8,5278.7,1719.94,1898.25,-174.879,-4908.29
0.8,6.2179,42990.0,4677.88,2464.63,1900.15,-174.219,-4917.03
0.9,6.22069,42972.9,3937.6,3265.09,1902.64,-176.541,-4923.31
1.0,6.22185,42955.1,3105.59,4107.34,1905.52,-180.912,-4926.71
1.1,6.22112,42938.0,2203.39,4953.07,1909.47,-186.142,-4927.05
1.2,6.21866,42925.3,1256.55,5746.79,1914.41,-191.079,-4925.05
1.3,6.21506,42917.9,278.843,6431.09,1919.65,-194.272,-4922.04
1.4,6.21105,42916.4,-724.323,6947.61,1924.87,-195.292,-4919.8
1.5,6.20731,42919.4,-1766.71,7241.22,1929.61,-194.254,-4919.72
1.6,6.20437,42924.8,-2848.32,7278.78,1933.51,-191.43,-4923.13
1.7,6.20248,42931.0,-3958.33,7046.37,1936.41,-187.546,-4929.54
1.8,6.20188,42937.4,-5051.56,6550.79,1938.17,-183.643,-4937.53
1.9,6.20289,42943.3,-6065.48,5828.37,1938.57,-179.971,-4944.98
2.0,6.20546,42947.0,-6925.51,4926.23,1937.7,-176.845,-4949.93
2.1,6.20937,42948.0,-7561.29,3892.47,1935.64,-174.057,-4950.81
2.2,6.21412,42944.1,-7917.49,2771.99,1932.65,-170.977,-4947.09
2.3,6.21895,42935.0,-7962.9,1596.49,1928.76,-167.052,-4939.4
2.4,6.2232,42921.8,-7704.75,386.391,1924.03,-161.845,-4929.27
2.5,6.2264,42906.8,-7175.4,-836.412,1918.4,-155.352,-4918.88
2.6,6.22818,42891.4,-6413.74,-2049.3,1911.85,-148.128,-4910.1
2.7,6.22836,42877.0,-5453.34,-3220.78,1904.22,-141.092,-4903.61
2.8,6.22696,42865.0,-4325.83,-4301.35,1895.59,-134.956,-4898.85
2.9,6.22421,42856.8,-3056.87,-5235.56,1886.03,-130.644,-4894.7
3.0,6.22071,42853.9,-1672.82,-5965.77,1875.51,-128.803,-4889.51
3.1,6.21713,42855.7,-203.058,-6439.24,1864.4,-129.431,-4881.76
