idx,dmg_UW,dmg_DW
0,9.178791605304278e-12,1.3846631555081131e-13
1,8.526936680807277e-12,2.2670745879491225e-13
2,8.029953203481187e-12,3.2515425094877814e-13
3,7.728917356987659e-12,4.1220679281090684e-13
4,7.621883579288075e-12,4.671950839217149e-13
5,7.695464233322962e-12,4.744176001316583e-13
6,7.946440023467468e-12,4.316037944094391e-13
7,8.406708747112776e-12,3.575843457112933e-13
8,9.153578544450335e-12,2.813218364938873e-13
9,1.0320385963071263e-11,2.2614028336300674e-13
10,1.2101985091763315e-11,2.0343801153357953e-13
11,1.4868808245386544e-11,2.1311587362659584e-13
12,1.8829929372859996e-11,2.5480541996381634e-13
13,2.4101813394616957e-11,3.2364750694842267e-13
14,3.080149338781812e-11,4.0440877171734953e-13
15,3.926908308637346e-11,4.690154353364143e-13
16,5.0131591450775273e-11,4.930816601148157e-13
17,6.418399633961998e-11,4.688314278141131e-13
18,8.118554388670197e-11,4.147606442516728e-13
19,9.881852407994544e-11,3.6858282994577987e-13
20,1.1404852945990843e-10,3.445071845360142e-13
21,1.2479981568491946e-10,3.2772751161000767e-13
22,1.2969313981627874e-10,2.9964114266203477e-13
23,1.2810119324797695e-10,2.5224023210598873e-13
24,1.2072329636526555e-10,1.9294785207936558e-13
25,1.0922270466335302e-10,1.3635053990303256e-13
26,9.539308509708867e-11,9.319256430526113e-14
27,8.049658807696878e-11,6.737021914324033e-14
28,6.482285272746376e-11,6.224179392535736e-14
29,4.775493116369587e-11,9.416701105573418e-14
30,3.3035826706714795e-11,1.7698654956847674e-13
31,2.3641857518949714e-11,3.0262473336036335e-13
32,1.7922478909264323e-11,4.717319108641084e-13
33,1.4432679247034898e-11,6.806474415774643e-13
34,1.2198630407480335e-11,9.110709696491565e-13
35,1.060956736654514e-11,1.129425539312803e-12
36,9.498315548400757e-12,1.2866391418730191e-12
37,8.755233292379172e-12,1.3382078438458342e-12
38,8.280119874695294e-12,1.26029366890488e-12
39,7.993929222110182e-12,1.0611947682567113e-12
40,7.842357486932665e-12,7.952044014996869e-13
41,7.80704447180276e-12,5.293199514308961e-13
42,7.879981068852023e-12,3.141825755292116e-13
43,8.090760615859399e-12,1.6540161707289785e-13
44,8.493029175843914e-12,7.648677865412574e-14
45,9.284271513638576e-12,3.0205221194826354e-14
46,1.0766392605765588e-11,9.654414127012638e-15
47,1.350922966310917e-11,2.6733793554744105e-15
48,1.9122111572845333e-11,5.910750579923471e-16
49,2.5712789510565393e-11,1.7254678390410018e-16
50,3.1510519259041644e-11,2.725652883967795e-16
51,3.751644716496221e-11,7.644663270871602e-16
52,4.308662001344908e-11,1.8032000416251996e-15
53,4.732505702839199e-11,3.4122504622000085e-15
54,4.926559719224013e-11,6.48808346039206e-15
55,4.7985943898877085e-11,1.1498405316139417e-14
56,4.313156639599907e-11,2.135557559154542e-14
57,3.5738047100426435e-11,4.282013581454234e-14
58,2.854359073826874e-11,8.155584927650412e-14
59,2.2970410479780023e-11,1.4419622294474405e-13
60,1.894847118116979e-11,2.4107262973537147e-13
61,1.6063624311258476e-11,3.8346320676362327e-13
62,1.3978078507037823e-11,5.802126840700952e-13
63,1.2291752470881991e-11,8.417483753510394e-13
64,1.0764057516693642e-11,1.1862345171312149e-12
65,9.433903671898049e-12,1.6318415490975269e-12
66,8.377127376507157e-12,2.1701919351607045e-12
67,7.62416789031454e-12,2.7529454797626193e-12
68,7.152930446180174e-12,3.2964774285366247e-12
69,6.903574480225254e-12,3.699916592819427e-12
70,6.81274613721008e-12,3.882617468679465e-12
71,6.831185168222993e-12,3.792231231464119e-12
72,6.941305906955372e-12,3.4774946440094807e-12
73,7.1545589117650116e-12,3.0472565475062937e-12
74,7.498716213816891e-12,2.60483616342877e-12
75,8.002320868231743e-12,2.2228577590148708e-12
76,8.687807764599183e-12,1.899108457467094e-12
77,9.549709971788305e-12,1.624172677018004e-12
78,1.0547924252221263e-11,1.3694121073224402e-12
79,1.161191572122678e-11,1.1077570585224334e-12
80,1.267781937943158e-11,8.253262321422606e-13
81,1.3734147327617569e-11,5.486827027258565e-13
82,1.4907196739623904e-11,3.164157278189571e-13
83,1.6696557509591e-11,1.5443277481303046e-13
84,1.9565625754275147e-11,6.279503084985701e-14
85,2.410308385668085e-11,2.0538117575096836e-14
86,3.055421485126474e-11,5.182597227019756e-15
87,3.637138424996584e-11,1.8373125850278714e-15
88,3.843889228421939e-11,1.068114609059724e-15
89,3.819041420436801e-11,6.414638329607597e-16
90,3.634888908465221e-11,3.500830396102866e-16
91,3.3313236833456024e-11,2.243032523632581e-16
92,2.938232713183602e-11,2.602844554315029e-16
93,2.3334929503992766e-11,8.61971872434689e-16
94,1.6975947879586726e-11,3.309237180845196e-15
95,1.319698138726392e-11,1.2219120663360675e-14
96,1.0829972586151609e-11,3.48777578134943e-14
97,9.368231054943704e-12,8.058615878642672e-14
98,8.47344650490076e-12,1.5944234198939144e-13
99,7.92678360931675e-12,2.759816273952387e-13
100,7.698757633855407e-12,4.183327956723782e-13
101,7.753161937262613e-12,5.586739329938789e-13
102,8.061596948413263e-12,6.60720077065744e-13
103,8.633299827305458e-12,7.031727333203339e-13
104,9.49333782930996e-12,6.926077596698701e-13
105,1.0734099011045516e-11,6.660260842310214e-13
106,1.2429564230267892e-11,6.517092076286114e-13
107,1.4648876916321463e-11,6.684531162250175e-13
108,1.7574165760022317e-11,7.240118551528023e-13
109,2.133852748620881e-11,7.988360407187006e-13
110,2.5927850900307037e-11,8.628087806247307e-13
111,3.140314216401491e-11,8.817042134066767e-13
112,3.794518091132021e-11,8.095227422580941e-13
113,4.6258003692784715e-11,6.545346706760478e-13
114,5.744937063741723e-11,4.631503881402688e-13
115,7.172085282881636e-11,2.884826948797224e-13
116,8.595360688543415e-11,1.8366729595409324e-13
117,9.645986175851402e-11,1.3902499720864008e-13
118,1.0248651922990879e-10,1.180698612782748e-13
119,1.0393843137930754e-10,1.0290267874002103e-13
120,1.0106254019220515e-10,8.753728440912295e-14
121,9.465198882380626e-11,7.239681368854997e-14
122,8.584319952040678e-11,6.141707747605241e-14
123,7.538232986022836e-11,5.972585823855203e-14
124,6.305131708978125e-11,7.955573656983635e-14
125,4.888580836812995e-11,1.5137038802623506e-13
126,3.690052683829155e-11,2.890907804822334e-13
127,2.8647330477467377e-11,4.739720647309222e-13
128,2.2902691807729443e-11,6.767099246491357e-13
129,1.8744925491315186e-11,8.72293898824095e-13
130,1.576673654090875e-11,1.036494793191498e-12
131,1.359284166654481e-11,1.1488962650544377e-12
132,1.1976907152540309e-11,1.1985798331091036e-12
133,1.0808293123936587e-11,1.1763251092816088e-12
134,9.99331436109525e-12,1.0737258279814375e-12
135,9.451742044024159e-12,8.983158585762633e-13
136,9.104686142540847e-12,6.789178949315335e-13
137,8.899231571024935e-12,4.580866750922824e-13
138,8.816093224939205e-12,2.7431373095299435e-13
139,8.853548696263705e-12,1.4575881818187235e-13
140,9.123307709923614e-12,6.755751535976306e-14
141,9.803659346458779e-12,2.6987881698813493e-14
142,1.1055740843930128e-11,9.266619536350288e-15
143,1.3261648526766374e-11,3.033018791757373e-15
144,1.7318585848586252e-11,1.0188301921785005e-15
145,2.2756666528732076e-11,2.8461195973492917e-16
146,2.7137785588274182e-11,2.468324657235195e-16
147,3.1784681088095834e-11,3.852831796409371e-16
148,3.62934820990282e-11,8.0931555769737045e-16
149,4.002895001168131e-11,1.5582636431682263e-15
150,4.2246513113145253e-11,2.521199103373537e-15
151,4.232469555369912e-11,3.602121972643258e-15
152,3.997309541249301e-11,5.3626716567103614e-15
153,3.467514529599122e-11,1.1033383322173498e-14
154,2.7229520061852e-11,3.194816748206368e-14
155,2.114310108987971e-11,8.399185629570412e-14
156,1.719001117507809e-11,1.918756486618603e-13
157,1.4710527498967877e-11,3.9235652502066494e-13
158,1.3156481312514681e-11,7.244192517449294e-13
159,1.1997683959029687e-11,1.21876740669701e-12
160,1.0876363829090566e-11,1.8954993715449096e-12
161,9.787710490044365e-12,2.753318948107486e-12
162,8.801244648795836e-12,3.752636424584723e-12
163,7.989030719283253e-12,4.801363975190671e-12
164,7.373080204490877e-12,5.7766581104874206e-12
165,6.935354168127166e-12,6.527675428867388e-12
166,6.6256131321532954e-12,6.920455037001234e-12
167,6.398385122918752e-12,6.842125648456908e-12
168,6.229346554065006e-12,6.29899699342347e-12
169,6.127252942093933e-12,5.420874866448758e-12
170,6.125230525183237e-12,4.412073603028467e-12
171,6.264757403871327e-12,3.4416499993184742e-12
172,6.579803149081685e-12,2.6070566510860943e-12
173,7.083433642466429e-12,1.9321151120813647e-12
174,7.764021736642263e-12,1.4049442701727275e-12
175,8.575859200644098e-12,9.88625173776192e-13
176,9.479901298682037e-12,6.496157420349904e-13
177,1.0478746745126823e-11,3.780668173917408e-13
178,1.1884869465734053e-11,1.8273982994983193e-13
179,1.4485473863032031e-11,6.684101917848365e-14
180,1.9807978537620284e-11,1.5273832606968266e-14
181,2.8784779511448457e-11,2.546848081569915e-15
182,3.4448122592232525e-11,1.6764848279766888e-15
183,3.802256458519092e-11,1.4444820613874604e-15
184,3.9335553372599715e-11,1.3192728093379857e-15
185,3.8335060842298726e-11,1.2322683460141358e-15
186,3.5462376183219705e-11,1.2356311271643153e-15
187,3.126693659044664e-11,1.422483578356857e-15
188,2.5984316696366148e-11,2.086008099855962e-15
189,1.8155464016051482e-11,9.419010423037508e-15
190,1.2902061199394253e-11,4.037164132683372e-14
191,1.0098664068268263e-11,1.0796924278485068e-13
192,8.434532297006772e-12,2.216390718662017e-13
193,7.34100840138437e-12,3.8430704610762117e-13
194,6.494006653897804e-12,5.907454119682534e-13
195,5.890313597535806e-12,8.163674947905904e-13
196,5.526344108947287e-12,1.0217545629402909e-12
197,5.372862935175838e-12,1.1578954665264268e-12
198,5.388218351339052e-12,1.1966566181069316e-12
199,5.546828870650538e-12,1.1195473443493338e-12
200,5.843875872077641e-12,9.493206642557149e-13
201,6.301185156985377e-12,7.347316832194891e-13
202,6.960202964764708e-12,5.306054134371408e-13
203,7.905910503602819e-12,3.673405430046345e-13
204,9.444662022471368e-12,2.4828535874222035e-13
