k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
0.0,20,-11.830434586870542,-16.830032310679055,-13.183443164133324
0.05,20,-8.667331288074188,-13.483582756527323,-9.970969328196677
0.1,20,-5.394561480137671,-10.008769379939086,-6.643746839910225
0.15,20,-2.0096757271123367,-6.402104073439041,-3.199042332582258
0.2,20,1.489804564788777,-2.623296500207839,0.37584699747881256
0.25,20,5.106386939515151,1.5573445267178299,4.144888571807925
0.3,20,8.842607686676907,5.9072049375523905,8.047102409203655
0.35,20,12.706984417335088,10.431093596863072,12.09001509791916
0.4,20,16.706075048557278,15.133886101596406,16.279739286555195
0.45,20,20.83443169110184,20.02052446907603,20.613653430884348
0.5,20,25.09303629679165,25.096016819705234,25.09384503497245
0.55,20,29.48465193796128,30.365437054463772,29.723718658858566
0.6,20,34.01207018287111,35.83392452767215,34.50671787998747
0.65,20,38.678110623147944,41.50668371564454,39.44632485182482
0.7,20,43.485620585791466,47.38898388189905,44.54605999643486
0.75,20,48.43747495060882,53.48615873958727,49.809481773389884
0.8,20,53.53657603072535,59.80360611177598,55.24018649424547
0.85,20,58.78585349225409,66.34692190666523,60.84184476444221
0.9,20,64.18826429883286,73.12174623693264,66.61815958896813
0.95,20,69.7467926719539,80.13359685979107,72.57282088355667
1.0,20,75.46445006089624,87.38816998049982,78.70958740750716
1.05,20,81.34427511771621,94.89123014793297,85.0322567596934
1.1,20,87.38933367369862,102.64861008869603,91.54466531475045
1.15,20,93.60271871425365,110.6662105206667,98.2506881525751
1.2,20,99.9875503496299,118.94999994862738,105.15423897993084
1.25,20,106.54697577912842,127.50761161979733,112.25970719618515
1.3,20,113.28416924680073,136.56019175680657,119.6299758463002
1.35,20,120.20233198694723,145.90554300195305,127.21207828742145
1.4,20,127.30469215811407,155.5500547897577,135.01012580950135
1.45,20,134.59450476472995,165.50018390948526,143.0282680005134
1.5,20,142.07505156600035,175.76245422886947,151.27069260443844
1.55,20,149.749640972189,186.34345641194466,159.7416253684206
1.6,20,157.62160792891245,197.24984763197023,168.44532987982436
1.65,20,165.69431379053853,208.4883512803412,177.38610739423905
1.7,20,173.97114618416586,220.06575667225087,186.56829665572067
1.75,20,182.45551886596738,231.98891874980555,195.9962737107631
1.8,20,191.1508715718491,244.2647577831882,205.6744517175834
1.85,20,200.06066986445012,256.90025907041536,215.60728075234286
1.9,20,209.18840497845247,269.902472636161,225.7992476138631
1.95,20,218.53759366600522,283.27851293006256,236.25487562825845
2.0,20,228.11177804385375,297.096811427806,246.99562732162298
2.05,20,237.91452544345822,311.3134169055981,258.0119891804556
2.1,20,247.94942826508867,325.92809346365704,269.3065133446414
2.15,20,258.22010383656794,340.94825401312426,280.8838799550027
2.2,20,268.73019427704463,356.3813745640988,292.7488047891614
2.25,20,279.4833663659208,372.2349939255771,304.9060390834997
2.3,20,290.4833114168587,388.51671340677746,317.36036935913194
2.35,20,301.7337451566176,405.2341965199948,330.116617251746
2.4,20,313.2384076083713,422.39516868512277,343.17963934509936
2.45,20,325.00106297907496,440.00741693596865,356.5543270078897
2.5,20,337.0254995504281,458.0787896284341,370.24560623369484
2.55,20,349.31552957296884,476.6171961506866,384.2584374836782
2.6,20,361.8749891628558,495.6306066353624,398.59781553175566
2.65,20,374.7077382009279,515.1270516738879,413.2687693119479
2.7,20,387.81766023367936,535.1146220329632,428.2763617676755
2.75,20,401.2086623758236,555.6366585643498,443.63546444015185
2.8,20,414.88467521418346,576.6781588627244,459.34476889472523
2.85,20,428.84965271267816,598.2370013367013,475.4065542641762
2.9,20,443.1075721182321,620.321540162985,491.8260254088715
2.95,20,457.66243386745515,642.9401884032495,508.60842049520033
3.0,20,472.5182614939965,666.1014177335519,525.7590108528442
0.0,10,-10.30366552644093,-14.378407125085523,-11.406978496226362
0.05,10,-7.610622104939013,-11.412520608067956,-8.640265902423906
0.1,10,-4.83505925523885,-8.33983215694043,-5.784427715977191
0.15,10,-1.975230500483005,-5.1572488370425384,-2.837348270362494
0.2,10,0.9706334472262101,-1.861629221521155,0.20311822068905805
0.25,10,4.005894240295982,1.5502194151137072,3.340293014186013
0.3,10,7.132834994699211,5.081540186941758,6.576724281595636
0.35,10,10.353002933033316,8.79970065933442,9.931800465594765
0.4,10,13.667950862273702,12.713579676894216,13.409090431631432
0.45,10,17.080525321071537,16.76280769828937,16.994326250929536
0.5,10,20.590887129588143,20.95095133999354,20.688600489205644
0.55,10,24.200184754567644,25.28162738455979,24.493740153645827
