dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.21,0,2.9657479054859825,-2.6841137921972624,2.3052131443149326,56533.53883105621,340039.6322519806,50600.13230534424,0.0005306584484238895,8.822501012990453e-05,0.0005463964402433055,5.302255499999349,1.125778200046625,1
