idx,dmg_UW,dmg_DW
0,2.606841805139736e-11,3.297455044842051e-13
1,3.3752278344076875e-11,1.2887728108938216e-12
2,6.022159771129661e-11,6.567405805102984e-12
3,8.123766028992254e-11,1.589768002399583e-11
4,7.315846618742246e-11,1.8283232295204493e-11
5,6.462941985104795e-11,1.6226932306098597e-11
6,7.740463283939831e-11,1.5517873599043513e-11
7,1.2405122603623638e-10,2.752175881740044e-11
8,1.6658641458668754e-10,5.6301094365007146e-11
9,1.6108108589177422e-10,6.606679882622414e-11
10,1.0472642735802253e-10,3.991414941412945e-11
11,5.939227389245311e-11,1.5728011745254463e-11
12,4.297779391564441e-11,8.322505298181285e-12
13,5.893630582051863e-11,1.3358208281429578e-11
14,1.2904613952837494e-10,4.4473548930130906e-11
15,2.3427391665142037e-10,1.0292131913722827e-10
16,2.986796888701784e-10,1.334703171161723e-10
17,3.073054633195621e-10,1.142429009152569e-10
18,3.7542785384850387e-10,9.65101214344354e-11
19,5.435790212673389e-10,1.0450985901028616e-10
20,5.67619709488789e-10,9.079286654140471e-11
21,3.801498973452484e-10,4.37654507009111e-11
22,1.8932075419220266e-10,9.047929657010604e-12
23,1.218510441591988e-10,1.3437031810247238e-12
24,8.76222504213676e-11,2.1501102152242754e-13
25,5.750839033913871e-11,1.7708976883361996e-13
26,4.780341290031854e-11,1.1213336538298857e-12
27,5.440705037157763e-11,4.306462807768211e-12
28,4.883692991920734e-11,5.152865886692728e-12
29,3.024605154446339e-11,2.7042846736600968e-12
30,2.0089644989418635e-11,8.899826076747989e-13
31,2.235353318781468e-11,3.725156410205009e-13
32,3.934015302577164e-11,4.971253246320996e-13
33,5.600985275314889e-11,1.1224006337943933e-12
34,4.553159438017927e-11,8.22615556128694e-13
35,2.577978775721596e-11,8.282653498096938e-14
36,1.86200167253978e-11,1.0297345351401144e-15
37,1.3825535921354681e-11,7.65926102839116e-15
38,1.1758574732890344e-11,1.3170307300885966e-13
39,1.3357355914162662e-11,9.223468819853254e-13
40,1.8611956036431376e-11,2.6264376076898366e-12
41,2.0329146938884065e-11,2.338888568570029e-12
42,1.7212176128280598e-11,1.266995443023142e-12
43,1.5779192833298374e-11,6.851485681027225e-13
44,2.022891245195141e-11,8.195710631943293e-13
45,3.646072566487065e-11,2.5761811636218147e-12
46,5.3798646902776026e-11,6.513327403969488e-12
47,5.723161067137693e-11,8.807040180389384e-12
48,6.255714480314753e-11,8.58823759292879e-12
49,9.737573914291766e-11,1.1934291270958897e-11
50,1.5611368805373014e-10,2.0444684888891784e-11
51,1.8167899183961836e-10,2.894857880900221e-11
52,1.545341099469825e-10,2.294368339755344e-11
53,1.342729862211155e-10,1.0886650184564463e-11
54,1.3564508193014316e-10,3.846890271545318e-12
55,1.2387793197573715e-10,1.5714974459320484e-12
56,7.816264223306029e-11,5.112421583756315e-13
57,4.032254618901624e-11,2.0458006066934478e-13
58,2.2283211203120954e-11,1.7288107323754255e-13
59,1.4656284861920665e-11,3.290474526404075e-13
60,1.1700064433259589e-11,2.0242631954237335e-12
61,1.2351173937375891e-11,5.123679993699714e-12
62,1.4093191209009156e-11,5.544764717491735e-12
63,1.811533823038291e-11,3.5663888194005748e-12
64,2.1512090343077818e-11,3.930905942106054e-12
65,2.019524820399852e-11,4.887553898669849e-12
66,1.755752733171264e-11,4.649199208740715e-12
67,1.5304880788425208e-11,3.944892394511269e-12
68,1.4308402162573613e-11,5.633601998301356e-12
69,1.5792144528859706e-11,1.825759696980742e-11
70,2.294305193804579e-11,4.317631137154563e-11
71,2.9887901658053884e-11,5.847477882394102e-11
72,3.073364090910716e-11,5.108288466895701e-11
73,2.9459978202868076e-11,4.574469604182118e-11
74,3.155005366776506e-11,6.269742391093057e-11
75,3.265453731286763e-11,5.969147181551816e-11
76,3.864552713403426e-11,4.1540025698640546e-11
77,5.6159053324409004e-11,3.9182634947208044e-11
78,6.883172534245987e-11,4.151448712364511e-11
79,6.301904109567158e-11,2.803790595799241e-11
80,5.266389384967451e-11,1.1394912366121669e-11
