t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.33134,42233.0,418.163,6199.78,2380.16,129.362,-4886.26
0.1,6.36054,42157.7,715.131,8404.06,2404.05,48.8655,-4908.88
0.2,6.38354,42003.1,197.562,12354.2,2413.81,-99.8864,-4995.18
0.3,6.38747,41860.8,732.677,15115.2,2400.27,-201.617,-4970.94
0.4,6.39337,41864.4,2452.25,15304.6,2391.63,-188.773,-4894.59
0.5,6.41433,41931.5,3005.3,14712.0,2382.27,-105.355,-4910.79
0.6,6.43289,41920.9,677.205,15031.5,2359.83,-77.9805,-4984.71
0.7,6.44246,41848.2,-1956.39,17301.6,2358.17,-97.3518,-5041.8
0.8,6.43168,41684.3,-1366.1,20473.0,2327.29,-137.151,-5040.85
0.9,6.38947,41557.5,68.6626,21229.1,2284.77,-182.03,-4936.66
1.0,6.34983,41619.0,1976.53,18639.7,2259.58,-140.396,-4907.7
1.1,6.32661,41756.1,2878.75,14674.8,2268.01,-17.106,-4931.01
1.2,6.31758,41899.2,2947.5,12487.3,2267.86,81.877,-4894.36
1.3,6.31776,41940.3,1855.63,14340.1,2277.35,29.1411,-4857.22
1.4,6.30376,41868.7,-58.4055,19374.9,2276.77,-136.594,-4936.58
1.5,6.28447,41885.3,-1291.25,23681.9,2276.55,-257.903,-5060.62
1.6,6.29066,42032.7,-3216.62,25125.6,2274.89,-221.222,-5014.96
1.7,6.31114,42149.9,-6119.79,23839.1,2264.1,-102.271,-4922.43
1.8,6.34879,42239.7,-10583.4,21599.0,2290.88,-44.071,-4959.03
1.9,6.38757,42173.9,-14801.9,20144.7,2302.53,-95.1093,-5055.16
2.0,6.40199,41997.8,-15642.7,18778.8,2288.98,-173.652,-5067.92
2.1,6.3991,41886.9,-13528.1,15768.7,2249.28,-190.103,-4987.42
2.2,6.39514,41869.7,-10006.1,10856.5,2222.36,-117.378,-4972.94
2.3,6.396,41923.2,-8219.49,6054.44,2246.17,11.0775,-4986.62
2.4,6.39607,41921.2,-6471.85,3494.09,2266.63,56.6688,-4997.24
2.5,6.37894,41839.7,-4559.77,4743.09,2282.19,1.35987,-4944.34
