t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.05082,43917.0,-10107.3,10319.1,4479.06,172.275,-5023.0
0.1,6.03353,43844.0,-13386.9,10025.1,4468.8,188.674,-5153.66
0.2,6.01277,43872.1,-15338.5,12634.7,4489.85,123.237,-5239.78
0.3,6.00937,43939.8,-17332.8,15908.3,4543.21,34.1905,-5221.84
0.4,6.02907,43882.4,-17717.4,17504.7,4574.46,9.665,-5226.96
0.5,6.05455,43787.7,-16247.5,16783.3,4580.75,55.2405,-5172.54
0.6,6.07506,43754.5,-12159.1,15321.2,4562.02,113.456,-5008.16
0.7,6.09274,43763.5,-8099.15,15673.6,4550.11,127.749,-4828.35
0.8,6.10789,43795.2,-6595.54,18486.1,4513.69,85.4465,-4793.96
0.9,6.12997,43931.8,-6970.32,22318.2,4494.8,20.7375,-4923.35
1.0,6.15641,44021.3,-5979.21,25075.6,4503.78,-4.7535,-5042.7
1.1,6.16873,43837.0,-5041.88,25411.8,4482.3,57.8674,-5021.22
1.2,6.16271,43641.2,-6339.13,23899.7,4477.83,144.688,-5058.6
1.3,6.14243,43506.4,-9018.53,22933.4,4471.18,189.429,-5236.2
1.4,6.12353,43485.9,-9818.35,23961.7,4469.83,141.772,-5293.89
1.5,6.12159,43541.8,-7599.06,26925.9,4458.71,53.3424,-5089.9
1.6,6.12452,43535.4,-5922.98,30205.5,4442.94,-26.4961,-4881.47
1.7,6.11256,43443.5,-8394.09,31558.7,4437.51,-51.6795,-4895.07
1.8,6.0903,43379.5,-11895.3,31262.4,4424.58,17.6113,-5013.06
1.9,6.06431,43416.6,-12872.8,30436.9,4414.67,92.2044,-4957.89
2.0,6.05747,43589.4,-12041.3,30438.7,4391.28,127.544,-4840.57
2.1,6.08221,43597.5,-15216.9,31630.3,4380.44,108.506,-4882.37
2.2,6.10828,43465.1,-20384.8,32402.9,4363.21,52.9225,-5139.77
2.3,6.12552,43289.9,-23787.7,30665.7,4353.08,17.3197,-5245.59
2.4,6.13039,43293.8,-22660.7,26399.8,4356.61,35.182,-5127.06
2.5,6.13395,43432.4,-19542.3,20817.7,4384.12,70.5034,-5029.47
2.6,6.16304,43620.2,-18176.9,15944.8,4422.42,61.8462,-5047.84
2.7,6.20241,43750.3,-16663.1,13388.1,4463.24,44.3335,-5052.07
2.8,6.23406,43565.3,-12712.1,12547.3,4479.37,27.3808,-4929.05
2.9,6.23579,43290.4,-8739.24,11458.3,4477.43,15.521,-4747.07
3.0,6.21682,43103.5,-7121.57,9966.16,4463.49,96.6438,-4751.88
3.1,6.19434,43042.7,-7870.74,8609.1,4434.39,174.26,-4884.8
3.2,6.18657,43122.4,-9473.03,9257.02,4425.83,212.486,-4955.67
3.3,6.20108,43183.5,-10762.7,12950.8,4428.13,152.861,-4978.44
3.4,6.19948,43060.8,-12667.8,17845.8,4422.34,7.63725,-5078.87
3.5,6.17561,42911.8,-15318.6,21352.9,4425.92,-106.601,-5213.25
3.6,6.13847,42857.2,-16944.9,21453.0,4442.21,-133.565,-5242.99
3.7,6.11848,43040.0,-16503.9,19089.1,4459.74,-45.0285,-5139.91
3.8,6.13786,43249.4,-15529.7,16717.5,4485.76,37.7335,-5021.29
3.9,6.17703,43270.3,-14680.5,16959.9,4471.13,78.9375,-4980.69
4.0,6.20245,43286.5,-13400.5,19289.6,4463.0,35.5128,-4978.05
4.1,6.20393,43126.2,-11577.8,20861.4,4426.48,-10.7507,-4945.1
4.2,6.19148,43064.6,-8381.45,19294.8,4384.0,20.9118,-4973.81
4.3,6.19472,43168.8,-5810.2,15105.4,4332.23,141.8,-5039.75
4.4,6.22668,43296.0,-4927.0,11933.1,4273.79,246.149,-5105.77
4.5,6.26645,43277.9,-4045.93,13572.5,4238.23,210.853,-5191.85
4.6,6.28497,43053.4,-3761.43,19712.0,4223.97,21.5384,-5200.34
4.7,6.27315,42800.8,-2613.53,26452.9,4215.71,-157.233,-5139.84
4.8,6.25233,42697.8,-2458.27,30236.3,4245.84,-159.03,-5048.98
4.9,6.23773,42712.6,-4032.1,30073.8,4278.8,-25.4414,-4983.49
5.0,6.23698,42790.8,-6907.18,28632.0,4293.13,108.211,-4971.85
5.1,6.2451,42797.3,-10042.9,29086.8,4302.77,144.715,-4968.41
5.2,6.24364,42698.5,-12181.3,31985.7,4277.28,88.5105,-4989.83
5.3,6.22882,42589.1,-14589.0,34719.4,4257.09,-8.593,-5050.77
5.4,6.21003,42561.4,-17162.0,34992.5,4268.27,-23.0077,-5179.81
5.5,6.19391,42612.3,-18425.5,31550.4,4240.31,11.2895,-5279.4
5.6,6.18468,42746.4,-16975.2,25669.1,4229.13,54.4712,-5269.44
5.7,6.19648,42898.3,-13635.3,20491.1,4245.33,92.2692,-5147.98
5.8,6.21539,42945.9,-10453.8,17200.3,4210.06,42.0967,-5011.97
5.9,6.23523,42982.9,-8200.65,15462.0,4233.98,-16.5758,-4952.74
6.0,6.25897,42926.5,-5415.55,13838.6,4230.96,-35.6126,-4897.9
6.1,6.26854,42843.7,-2427.56,11429.4,4253.96,46.6584,-4804.06
6.2,6.27591,42809.3,-1326.44,8473.44,4270.91,163.698,-4764.77
6.3,6.28713,42771.0,-3443.09,7863.54,4266.97,255.575,-4872.85
6.4,6.28771,42723.5,-7826.78,10375.5,4279.67,217.122,-5065.43
6.5,6.29543,42686.6,-10060.3,15037.2,4244.53,78.4512,-5189.3
6.6,6.29807,42588.6,-10696.9,19946.8,4218.06,-42.6946,-5158.66
6.7,6.28317,42466.1,-11658.2,21264.2,4201.49,-150.105,-5123.75
6.8,6.27399,42462.9,-13232.0,18992.7,4201.78,-132.372,-5180.76
6.9,6.27017,42444.3,-14499.5,15743.7,4214.24,-15.5924,-5165.22
7.0,6.26505,42477.2,-13465.7,13763.4,4263.45,80.2848,-5034.31
7.1,6.27579,42517.5,-12244.6,14787.2,4266.34,122.108,-4884.71
7.2,6.2689,42410.9,-12640.8,17858.3,4272.95,107.23,-4913.71
7.3,6.24189,42355.6,-12574.4,19410.2,4280.37,78.6905,-5046.2
7.4,6.21985,42428.0,-9284.63,17842.1,4241.42,103.055,-5071.66
7.5,6.2085,42557.9,-4124.23,14802.7,4187.7,185.794,-5012.99
