dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.29,0,2.722605055493288,-7.9886360458853005,1.0657728296215696,496621.89409653493,2233744.5574543406,427315.38467509794,6.040813012196459e-05,1.3430362885445204e-05,6.205280492659416e-05,12.010703409999648,2.833329099987168,1
