idx,dmg_UW,dmg_DW
0,4.3607442425321533e-10,1.41741436177553e-11
1,4.193573823638186e-10,1.299744018036339e-11
2,4.011381917189182e-10,1.1914488062179912e-11
3,3.7809383229803796e-10,1.0680653184745674e-11
4,3.6372432222407337e-10,9.862508932053659e-12
5,3.6212947715302546e-10,9.746666267791209e-12
6,3.549836711942107e-10,9.461665460323084e-12
7,3.3102583445922824e-10,8.4405339621384e-12
8,3.167310634401587e-10,7.931324826385544e-12
9,3.250424632401417e-10,8.34464573001414e-12
10,3.438733245556628e-10,9.151017686792384e-12
11,3.459771584440149e-10,9.119646293561515e-12
12,3.3571524873270144e-10,8.621886539901356e-12
13,3.3885306216056987e-10,8.784694068664915e-12
14,3.635179901961473e-10,9.957045356324325e-12
15,3.893205074062064e-10,1.135680903700346e-11
16,3.8867252497596796e-10,1.1538604018391808e-11
17,3.7854689931395056e-10,1.117684708595066e-11
18,3.8641677877078957e-10,1.1695021304697018e-11
19,4.0375188772230485e-10,1.2664440265274703e-11
20,3.991618061258327e-10,1.2436631959958297e-11
21,3.7439169322168704e-10,1.1272757557591578e-11
22,3.6268928753588785e-10,1.0913030427459497e-11
23,3.8467065536761116e-10,1.2426851764870416e-11
24,4.2141113771900764e-10,1.5021935908397702e-11
25,4.337242050307868e-10,1.6274407824772186e-11
26,4.385574331795747e-10,1.7066161121200135e-11
27,4.77215386559843e-10,2.0001441876560126e-11
28,5.764170783456577e-10,2.774112243892325e-11
29,6.880593413098621e-10,3.748463082433667e-11
30,7.652206827144427e-10,4.560026570184103e-11
31,8.107037326368658e-10,5.0917393852403486e-11
32,8.837408510691306e-10,5.8102568607931015e-11
33,9.72619722916001e-10,6.627733608440734e-11
34,1.0060071316149282e-09,6.876310171752104e-11
35,9.65590412565684e-10,6.425520098352989e-11
36,9.161312743305958e-10,5.907213255894595e-11
37,9.067505349034915e-10,5.7590028285832547e-11
38,9.11621204682835e-10,5.702114086000163e-11
39,8.719708138016831e-10,5.1805554628980744e-11
40,7.946323600364153e-10,4.336055687427157e-11
41,7.39504860993986e-10,3.772638095067304e-11
42,7.214652374922427e-10,3.5741536080622424e-11
43,7.219110428153706e-10,3.598352889445306e-11
44,7.189931324989262e-10,3.656999752006339e-11
45,7.180775788529261e-10,3.731391177280841e-11
46,7.239758332702114e-10,3.80385973497e-11
47,7.228152290819992e-10,3.779339835787775e-11
48,6.983027413484022e-10,3.551549605604802e-11
49,6.646360585157858e-10,3.2518052216407116e-11
50,6.470888200906131e-10,3.076575745016543e-11
51,6.375668531443742e-10,2.956129734605984e-11
52,6.105851352929195e-10,2.7096851578304323e-11
53,5.696662386762259e-10,2.400943560926759e-11
54,5.439455696834197e-10,2.222511562602385e-11
55,5.406313924048051e-10,2.188616565783526e-11
56,5.408253382554434e-10,2.1703666281927865e-11
57,5.310190719392501e-10,2.091116469145878e-11
58,5.182711664238426e-10,1.990429604011088e-11
59,5.072254219259536e-10,1.88598600972839e-11
60,5.0068068591331e-10,1.828397288438773e-11
61,4.871465858124475e-10,1.762545974819904e-11
62,4.803537747793403e-10,1.7793658392513194e-11
63,4.939240760006605e-10,1.9442276557867105e-11
64,5.083157791186684e-10,2.0889315599299815e-11
65,4.999274767266989e-10,2.0312285171061645e-11
66,4.739949641195217e-10,1.8077107101006492e-11
67,4.6522660010311117e-10,1.6778842350820277e-11
68,4.87879573566819e-10,1.7635396847689633e-11
69,5.076818304456066e-10,1.855933874749258e-11
70,5.031147145771464e-10,1.8304213037260425e-11
71,4.877646562833529e-10,1.757720943903307e-11
72,4.966714437812792e-10,1.8379118573907732e-11
73,5.262293751924121e-10,2.0502191695060648e-11
74,5.334246625685878e-10,2.1183580880150438e-11
75,5.309776954728142e-10,2.1552340403056125e-11
76,5.601855440263839e-10,2.4223682082148878e-11
77,6.380429914461046e-10,3.0475463460074554e-11
78,7.051113623011143e-10,3.6054036099877746e-11
79,7.064242509795237e-10,3.6763697851767696e-11
80,6.667611858230001e-10,3.402069146647011e-11
81,6.592536039276412e-10,3.3550691754836186e-11
82,6.891678432540835e-10,3.604606205358606e-11
83,6.978353538732196e-10,3.7012284429155445e-11
84,6.632117226449903e-10,3.4333268842454547e-11
85,6.546342034788273e-10,3.389099905629427e-11
86,7.116591532803803e-10,3.866197107258607e-11
87,8.101368003123436e-10,4.696537340641505e-11
88,8.84105599323743e-10,5.347665920425009e-11
89,9.07551082348581e-10,5.536581759569601e-11
90,9.492662565591994e-10,5.909413072068643e-11
91,1.0180570596707582e-09,6.551904294495187e-11
92,1.0792120127600578e-09,7.245653835329142e-11
93,1.0789668310692498e-09,7.379246588945074e-11
94,1.0557663157837104e-09,7.263854214917075e-11
95,1.0652962120510858e-09,7.42664526738016e-11
96,1.0738372665442139e-09,7.45979038994686e-11
97,1.0329116094156391e-09,6.921635887666497e-11
98,9.603581536055922e-10,6.093915121543485e-11
99,9.116437913817621e-10,5.523634189160381e-11
100,9.067415643715401e-10,5.3885672235575646e-11
101,8.979420380506154e-10,5.261279503579206e-11
102,8.516038866076023e-10,4.860230702992689e-11
103,7.777585824913817e-10,4.206106699953479e-11
104,7.287494575382607e-10,3.776919733572045e-11
105,7.126293754780478e-10,3.637017971849904e-11
106,7.017853235338702e-10,3.537489129712952e-11
107,6.834383639063686e-10,3.387641993264096e-11
108,6.700185342456402e-10,3.270362153841919e-11
109,6.79569143704113e-10,3.3145029645838404e-11
110,7.07423526157001e-10,3.500392464851261e-11
111,7.339200360602147e-10,3.708212981794934e-11
112,7.33218684173031e-10,3.7124780713769436e-11
113,6.994525968712827e-10,3.425842370582956e-11
114,6.555466873582506e-10,3.065136592108329e-11
115,6.006384981278902e-10,2.6233249592487204e-11
116,5.540070402384781e-10,2.2678896416825134e-11
117,5.244263205583433e-10,2.043554566891261e-11
118,5.181136523399485e-10,1.983017194567802e-11
119,5.369882347751935e-10,2.1205361958227872e-11
120,5.540684599562745e-10,2.2620150455516012e-11
121,5.63615870122019e-10,2.361262818499744e-11
122,5.745898734913109e-10,2.4653754133023515e-11
123,6.012222977213e-10,2.668854837958568e-11
124,6.436381759317765e-10,2.995655349827221e-11
125,6.685613277956379e-10,3.172354368068647e-11
126,6.540562854930824e-10,3.034921358981975e-11
127,6.164282745952907e-10,2.7320109574594512e-11
128,5.899520629389602e-10,2.5385150462218013e-11
129,5.835762498000278e-10,2.495644374730626e-11
130,5.741635804390341e-10,2.4125354610725345e-11
131,5.464258783785183e-10,2.205034954222813e-11
132,5.076838725242433e-10,1.9369754623762877e-11
133,4.820725725724118e-10,1.7611958058556397e-11
134,4.825044794599488e-10,1.7547930753043494e-11
135,4.976300178534123e-10,1.8444766613574866e-11
136,5.227609935238422e-10,2.0227803058244636e-11
137,5.515738428665433e-10,2.232456007543684e-11
138,5.82304210480462e-10,2.458324359307861e-11
139,6.019065734669927e-10,2.6190138794235564e-11
140,6.142965795148339e-10,2.7525146384330495e-11
141,6.155948201195342e-10,2.781559503233565e-11
142,6.311324701204142e-10,2.9244578538054855e-11
143,6.513427717507823e-10,3.0964270069810384e-11
144,6.738565943435943e-10,3.278102634992768e-11
145,7.16933910984493e-10,3.644710972338107e-11
146,7.771711383795843e-10,4.1545780409850934e-11
147,8.138571005271818e-10,4.433055185325832e-11
148,8.033490943519777e-10,4.3278543585987855e-11
149,7.840300295349447e-10,4.218069248387534e-11
150,7.887705349338228e-10,4.304929449789357e-11
151,8.210264519975509e-10,4.6207305481567236e-11
152,8.313890995266556e-10,4.75450987361121e-11
153,7.896275057916171e-10,4.392246001991338e-11
154,7.540601894779231e-10,4.0734095382425414e-11
155,7.669440135656216e-10,4.155413614126709e-11
156,7.875327791039441e-10,4.2671730819930016e-11
157,7.564742541398528e-10,3.95676423476485e-11
158,6.695633893043363e-10,3.2171225980775916e-11
