t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,0.419968,24.8728,-21448.6,-12780.4,482.871,136.762,-4286.2
0.1,0.4226,-13.9477,-20104.7,-13680.6,450.505,144.211,-4261.35
0.2,0.408913,-53.6446,-19385.6,-14931.0,413.279,152.037,-4247.12
0.3,0.383056,-83.7839,-19678.8,-16420.8,392.016,157.322,-4275.39
0.4,0.346416,-94.3237,-19969.4,-17389.3,372.083,201.361,-4331.21
0.5,0.31861,-50.3531,-19645.1,-17565.0,377.989,218.529,-4329.51
0.6,0.312631,13.4378,-18524.1,-16631.2,391.532,186.189,-4263.69
0.7,0.323512,46.9333,-16992.9,-14728.7,414.313,175.303,-4255.25
0.8,0.343304,54.1913,-16012.0,-12785.2,443.276,153.024,-4271.68
0.9,0.361442,40.2759,-15056.0,-10862.5,453.165,150.259,-4251.19
1.0,0.365277,-15.0059,-14145.0,-9097.75,438.911,131.581,-4182.33
1.1,0.353442,-53.9816,-13659.5,-7561.58,406.539,122.646,-4142.9
1.2,0.324041,-96.0255,-14389.7,-6912.86,374.808,125.873,-4170.93
1.3,0.287961,-82.9215,-15575.6,-7351.07,336.212,173.89,-4197.2
1.4,0.261125,-57.2715,-16519.9,-8662.12,311.276,231.688,-4182.52
1.5,0.24553,-23.0881,-17399.9,-9882.89,316.507,264.486,-4160.46
1.6,0.24342,12.1533,-18762.1,-10497.8,339.566,262.449,-4213.14
1.7,0.250986,29.0425,-20303.7,-10312.8,374.056,262.859,-4289.14
1.8,0.266718,45.6141,-21006.2,-9638.06,395.053,280.36,-4276.93
1.9,0.274535,10.6804,-20934.8,-8651.22,406.706,324.221,-4211.73
2.0,0.279216,3.45508,-21356.1,-7372.15,399.011,332.061,-4172.65
2.1,0.277786,-7.00729,-22206.1,-5906.49,366.797,310.433,-4184.57
2.2,0.264502,-56.189,-23018.9,-5135.5,350.924,263.745,-4203.2
2.3,0.249643,-18.8706,-23070.4,-5561.37,318.724,254.376,-4139.81
2.4,0.24338,-12.3624,-23427.1,-7399.69,309.802,287.996,-4107.6
2.5,0.242204,8.63419,-24516.3,-10147.7,320.486,318.259,-4120.35
2.6,0.247642,16.1363,-25711.1,-12980.0,354.969,326.753,-4162.18
