DLC,n_pts,dt0_s,rpm_mean,rpm_min,rpm_max,rpm_CV_pct,T3P_s,dt_rule_max_s,n_rpm_lt1,ScaleFactor,hours_30yr,Mx_mean,Mx_std,Mx_CV_pct,My_mean,My_std,My_CV_pct,Mz_mean,Mz_std,Mz_CV_pct,Fx_mean,Fx_std,Fx_CV_pct,Fy_mean,Fy_std,Fy_CV_pct,Fz_mean,Fz_std,Fz_CV_pct
DLC6.4-b-s6,6001,0.1,0.27605128266222295,-0.150062,0.733266,45.59629637840251,72.45030636018471,6.818807908726165,6001,292.4,48.72174546,0.41661622821196476,34.85888135067488,8367.144386161424,-21023.00602232961,6030.225463777079,28.683935386652454,-1439.058792552908,9640.473711840807,669.9152085884197,366.7912682052991,88.8861647916019,24.23344623947014,49.95621094375938,401.76121120637936,804.2267490196193,-4235.299825029162,215.15429903014763,5.080025214712306
