design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
A2,DLC1.2-c-s2,0.27,center,30,45040.0,2.3742,-17.07,1.6372
A2,DLC1.2-c-s3,0.26,center,30,45040.0,2.2923,-16.6543,1.6877
A2,DLC1.2-c-s4,0.27,center,30,45040.0,2.311,-15.8795,1.6617
A2,DLC1.2-c-s5,0.26,center,30,45040.0,2.3789,-16.2118,1.6572
A2,DLC1.2-c-s6,0.27,center,30,45040.0,2.4873,-13.4808,1.7692
A2,DLC1.2-d-s1,0.3,center,30,38180.0,2.8414,-12.4342,1.712
A2,DLC1.2-d-s2,0.29,center,30,38180.0,2.706,-14.4786,1.7904
A2,DLC1.2-d-s3,0.28,center,30,38180.0,1.8885,-9.751,1.2141
A2,DLC1.2-d-s4,0.3,center,30,38180.0,2.9169,-13.4981,1.8801
A2,DLC1.2-d-s5,0.31,center,30,38180.0,2.5854,-9.8359,1.6673
A2,DLC1.2-d-s6,0.29,center,30,38180.0,2.1605,-13.9247,1.198
A2,DLC1.2-e-s1,0.34,center,30,28490.0,2.9885,-16.727,1.4946
A2,DLC1.2-e-s2,0.35,center,30,28490.0,2.4933,-18.2068,0.9621
A2,DLC1.2-e-s3,0.32,center,30,28490.0,2.795,-19.5725,1.5822
A2,DLC1.2-e-s4,0.36,center,30,28490.0,2.979,-20.4633,1.2492
A2,DLC1.2-e-s5,0.31,center,30,28490.0,2.6709,-9.464,1.708
A2,DLC1.2-e-s6,0.34,center,30,28490.0,2.8329,-16.1922,1.5738
A2,DLC1.2-f-s1,0.39,center,30,18970.0,1.9301,-26.5072,0.1784
A2,DLC1.2-f-s2,0.38,center,30,18970.0,2.7866,-23.6146,1.4543
A2,DLC1.2-f-s3,0.39,center,30,18970.0,1.8699,-17.5241,0.2304
A2,DLC1.2-f-s4,0.38,center,30,18970.0,2.6111,-18.2513,1.0789
A2,DLC1.2-f-s5,0.38,center,30,18970.0,2.9164,-15.0204,1.5864
A2,DLC1.2-f-s6,0.42,center,30,18970.0,2.757,-29.0747,0.3962
A2,DLC1.2-g-s1,0.42,center,30,11340.0,2.2945,-28.0574,0.0607
A2,DLC1.2-g-s2,0.41,center,30,11340.0,2.8784,-21.591,0.9184
A2,DLC1.2-g-s3,0.45,min_pos,30,11340.0,3.7811,-33.7088,0.7775
A2,DLC1.2-g-s4,0.44,min_pos,30,11340.0,3.6111,-29.4609,1.2605
A2,DLC1.2-g-s5,0.45,min_pos,30,11340.0,3.675,-32.0981,1.1954
A2,DLC1.2-g-s6,0.44,min_pos,30,11340.0,3.5587,-26.4069,1.2286
A2,DLC1.2-h-s1,0.48,min_pos,30,6126.0,3.6834,-23.182,0.4132
A2,DLC1.2-h-s2,0.52,min_pos,30,6126.0,4.2801,-33.2628,1.3268
A2,DLC1.2-h-s3,0.49,min_pos,30,6126.0,4.4597,-32.9994,1.3006
A2,DLC1.2-h-s4,0.49,min_pos,30,6126.0,3.9648,-30.7531,0.6975
A2,DLC1.2-h-s5,0.49,min_pos,30,6126.0,3.4286,-34.7206,0.2622
A2,DLC1.2-h-s6,0.51,min_pos,30,6126.0,3.5528,-36.1262,0.4355
A2,DLC1.2-i-s1,0.61,min_pos,30,2997.0,5.0257,-41.1053,0.2624
A2,DLC1.2-i-s2,0.5,min_pos,30,2997.0,5.1869,-23.2691,1.6665
A2,DLC1.2-i-s3,0.5,min_pos,30,2997.0,4.6382,-25.1619,1.2832
A2,DLC1.2-i-s4,0.58,min_pos,30,2997.0,5.5556,-26.7907,1.2254
A2,DLC1.2-i-s5,0.59,min_pos,30,2997.0,5.723,-15.7296,1.451
A2,DLC1.2-i-s6,0.59,min_pos,30,2997.0,5.7318,-25.2231,1.6001
A2,DLC1.2-j-s1,0.61,min_pos,30,1332.0,8.9216,-23.9121,1.7763
A2,DLC1.2-j-s2,0.63,min_pos,30,1332.0,3.2005,-10.7116,0.5462
A2,DLC1.2-j-s3,0.62,min_pos,30,1332.0,5.7076,-22.7217,0.7581
A2,DLC1.2-j-s4,0.6,min_pos,30,1332.0,6.4883,-22.86,1.6946
A2,DLC1.2-j-s5,0.62,min_pos,30,1332.0,3.7802,-12.0256,0.2387
A2,DLC1.2-j-s6,0.65,min_pos,30,1332.0,5.7947,-32.1304,1.3062
A2,DLC1.2-k-s1,0.67,center,30,538.2,2.9377,-2.4087,1.4337
A2,DLC1.2-k-s2,0.7,center,30,538.2,0.8244,5.823,2.2048
A2,DLC1.2-k-s3,0.68,center,30,538.2,2.9201,-0.2577,1.9958
A2,DLC1.2-k-s4,0.64,center,30,538.2,2.3062,-5.317,0.1686
A2,DLC1.2-k-s5,0.51,min_pos,30,538.2,-1.8535,5.791,1.2953
A2,DLC1.2-k-s6,0.64,min_pos,30,538.2,4.8334,-3.4389,2.1112
A2,DLC2.4.1-a-s1,0.33,center,3,50.0,2.49,-5.9858,0.5446
A2,DLC2.4.1-a-s2,0.4,min_pos,3,50.0,3.0801,-6.4925,0.8794
A2,DLC2.4.1-a-s3,0.36,min_pos,3,50.0,3.32,-7.0883,0.9165
A2,DLC2.4.1-a-s4,0.46,min_pos,3,50.0,3.5486,-7.4139,0.9676
A2,DLC2.4.1-a-s5,0.45,center,3,50.0,2.7155,-3.9448,1.1892
A2,DLC2.4.1-a-s6,0.26,center,3,50.0,2.9195,-3.2855,1.5946
A2,DLC2.4.1-b-s1,0.91,min_pos,3,50.0,5.0696,-13.2362,0.9395
A2,DLC2.4.1-b-s2,0.93,center,3,50.0,2.4116,-6.2204,0.4339
A2,DLC2.4.1-b-s3,0.76,min_pos,3,50.0,5.812,-18.443,0.441
A2,DLC2.4.1-b-s4,0.89,min_pos,3,50.0,4.7759,-11.3516,1.1548
A2,DLC2.4.1-b-s5,0.81,min_pos,3,50.0,6.5332,-15.1032,0.45
A2,DLC2.4.1-b-s6,0.69,min_pos,3,50.0,3.5228,-9.0751,0.611
A2,DLC2.4.2-a-s1,0.34,min_pos,15,25.0,3.2769,-17.4685,0.4754
A2,DLC2.4.2-a-s2,0.23,center,15,25.0,2.1872,-0.8335,1.7125
A2,DLC2.4.2-a-s3,0.32,center,15,25.0,2.6916,-3.9092,1.6998
A2,DLC2.4.2-a-s4,0.21,center,15,25.0,1.5872,2.0008,1.6551
A2,DLC2.4.2-a-s5,0.32,center,15,25.0,2.3834,-8.155,0.8907
A2,DLC2.4.2-a-s6,0.27,center,15,25.0,1.9217,-1.5723,1.4206
A2,DLC2.4.2-b-s1,0.35,center,15,25.0,2.8177,-6.9666,0.5468
A2,DLC2.4.2-b-s2,0.53,min_pos,15,25.0,3.1225,-7.7153,0.4199
A2,DLC2.4.2-b-s3,0.46,center,15,25.0,2.4283,-7.2378,0.335
A2,DLC2.4.2-b-s4,0.43,center,15,25.0,2.2843,-6.4708,0.3477
A2,DLC2.4.2-b-s5,0.45,center,15,25.0,2.3246,-4.8613,0.6246
A2,DLC2.4.2-b-s6,0.32,min_pos,15,25.0,3.461,-8.6693,0.6769
A2,DLC4.1-a-y1,0.32,center,10,10000.0,1.7027,0.8967,1.5577
A2,DLC4.1-a-y2,0.32,center,10,10000.0,1.6648,0.8705,1.5224
A2,DLC4.1-a-y3,0.31,center,10,10000.0,1.5975,0.8493,1.4631
A2,DLC4.1-b-y1,0.0,center,10,500.0,1.809,2.1488,1.8674
A2,DLC4.1-b-y2,0.0,center,10,500.0,2.4317,3.1242,2.5512
A2,DLC4.1-b-y3,0.07,center,10,500.0,1.488,1.3105,1.457
A2,DLC4.1-c-y1,0.15,center,10,500.0,1.8771,-1.2775,1.2482
A2,DLC4.1-c-y2,0.32,center,10,500.0,2.6205,-4.3177,1.1734
A2,DLC4.1-c-y3,0.56,min_pos,10,500.0,3.8693,-8.0245,0.9566
A2,DLC6.4-a-s1,3.0,center,30,24340.0,0.271,0.3746,0.2919
A2,DLC6.4-a-s2,3.0,center,30,24340.0,0.6717,0.7522,0.688
A2,DLC6.4-a-s3,3.0,center,30,24340.0,0.6133,0.7931,0.6496
A2,DLC6.4-a-s4,3.0,center,30,24340.0,0.7088,0.8624,0.7398
A2,DLC6.4-a-s5,3.0,center,30,24340.0,0.3274,0.4162,0.3453
A2,DLC6.4-a-s6,3.0,center,30,24340.0,0.6584,0.7794,0.6828
A2,DLC6.4-b-s1,0.3,center,30,292.4,2.46,-4.6491,0.9474
A2,DLC6.4-b-s2,0.31,center,30,292.4,2.5423,-5.1911,0.8826
A2,DLC6.4-b-s3,0.23,center,30,292.4,2.7316,-2.9208,1.5617
A2,DLC6.4-b-s4,0.44,center,30,292.4,2.7299,-8.4286,0.1209
A2,DLC6.4-b-s5,0.57,min_pos,30,292.4,5.7571,-10.458,1.4725
A2,DLC6.4-b-s6,0.25,center,30,292.4,2.6333,-3.182,1.4372
A3,DLC1.2-a-s1,0.18,center,30,37800.0,1.5245,-2.0938,1.4028
A3,DLC1.2-a-s2,0.17,center,30,37800.0,1.6776,-0.8058,1.5943
A3,DLC1.2-a-s3,0.17,center,30,37800.0,1.708,-0.7436,1.6235
A3,DLC1.2-a-s4,0.17,center,30,37800.0,1.6432,-0.6028,1.5657
A3,DLC1.2-a-s5,0.18,center,30,37800.0,1.5654,-0.9568,1.4718
A3,DLC1.2-a-s6,0.18,center,30,37800.0,1.6804,-1.1328,1.5855
A3,DLC1.2-b-s1,0.2,center,30,45700.0,1.806,-6.6445,1.6364
A3,DLC1.2-b-s2,0.2,center,30,45700.0,1.807,-4.9445,1.6767
A3,DLC1.2-b-s3,0.19,center,30,45700.0,1.471,-8.2416,1.283
A3,DLC1.2-b-s4,0.2,center,30,45700.0,1.6631,-7.4421,1.4905
A3,DLC1.2-b-s5,0.19,center,30,45700.0,1.5454,-6.5326,1.3763
A3,DLC1.2-b-s6,0.19,center,30,45700.0,1.5785,-6.6653,1.424
A3,DLC1.2-c-s1,0.21,center,30,45040.0,1.6885,-16.1048,1.4567
A3,DLC1.2-c-s2,0.23,center,30,45040.0,1.7348,-20.9221,1.3995
A3,DLC1.2-c-s3,0.23,center,30,45040.0,2.0435,-19.0827,1.7798
A3,DLC1.2-c-s4,0.23,center,30,45040.0,1.5855,-19.0856,1.3052
A3,DLC1.2-c-s5,0.22,center,30,45040.0,1.6211,-21.9176,1.2807
A3,DLC1.2-c-s6,0.24,center,30,45040.0,2.1258,-17.306,1.7928
A3,DLC1.2-d-s1,0.26,center,30,38180.0,1.844,-18.6241,1.2277
A3,DLC1.2-d-s2,0.25,center,30,38180.0,1.8142,-20.0258,1.3775
A3,DLC1.2-d-s3,0.26,center,30,38180.0,2.0135,-13.5662,1.6694
A3,DLC1.2-d-s4,0.26,center,30,38180.0,2.0057,-19.2457,1.4927
A3,DLC1.2-d-s5,0.28,center,30,38180.0,2.0894,-14.8176,1.5831
A3,DLC1.2-d-s6,0.26,center,30,38180.0,1.926,-18.6406,1.4535
A3,DLC1.2-e-s1,0.3,center,30,28490.0,2.2315,-23.3985,1.4392
A3,DLC1.2-e-s2,0.32,center,30,28490.0,2.5112,-23.4866,1.7254
A3,DLC1.2-e-s3,0.28,center,30,28490.0,1.9009,-24.4938,1.3585
A3,DLC1.2-e-s4,0.31,center,30,28490.0,2.0972,-29.4243,1.1882
A3,DLC1.2-e-s5,0.27,center,30,28490.0,1.7553,-14.6975,1.2284
A3,DLC1.2-e-s6,0.3,center,30,28490.0,2.1013,-22.1169,1.4617
A3,DLC1.2-f-s1,0.36,center,30,18970.0,2.7293,-30.8316,1.9405
A3,DLC1.2-f-s2,0.33,center,30,18970.0,1.5486,-28.0229,0.9998
A3,DLC1.2-f-s3,0.36,center,30,18970.0,2.3288,-23.0914,1.4382
A3,DLC1.2-f-s4,0.34,center,30,18970.0,2.0353,-24.4503,1.2415
A3,DLC1.2-f-s5,0.34,center,30,18970.0,2.2922,-21.2687,1.5829
A3,DLC1.2-f-s6,0.37,center,30,18970.0,1.9354,-37.6378,0.7747
A3,DLC1.2-g-s1,0.38,center,30,11340.0,2.5295,-33.6852,1.5078
A3,DLC1.2-g-s2,0.37,center,30,11340.0,2.3537,-28.4363,1.3682
A3,DLC1.2-g-s3,0.39,center,30,11340.0,2.1373,-43.3369,0.6729
A3,DLC1.2-g-s4,0.39,center,30,11340.0,2.745,-38.55,1.587
A3,DLC1.2-g-s5,0.4,center,30,11340.0,2.6694,-39.6005,1.5005
A3,DLC1.2-g-s6,0.39,center,30,11340.0,2.1927,-34.9838,1.0073
A3,DLC1.2-h-s1,0.44,min_pos,30,6126.0,3.0209,-29.94,1.2683
A3,DLC1.2-h-s2,0.46,center,30,6126.0,2.0865,-42.4551,0.6814
A3,DLC1.2-h-s3,0.44,center,30,6126.0,2.8921,-41.6977,1.4286
A3,DLC1.2-h-s4,0.44,center,30,6126.0,2.5262,-37.6236,0.9606
A3,DLC1.2-h-s5,0.44,center,30,6126.0,2.2508,-40.7229,0.8208
A3,DLC1.2-h-s6,0.46,center,30,6126.0,2.888,-45.7807,1.4066
A3,DLC1.2-i-s1,0.55,center,30,2997.0,2.8905,-48.8011,0.7408
A3,DLC1.2-i-s2,0.45,center,30,2997.0,2.3941,-31.248,0.6375
A3,DLC1.2-i-s3,0.45,center,30,2997.0,2.5205,-33.7643,0.7751
A3,DLC1.2-i-s4,0.52,min_pos,30,2997.0,3.3411,-38.7767,1.1438
A3,DLC1.2-i-s5,0.53,min_pos,30,2997.0,4.1187,-28.7167,1.1534
A3,DLC1.2-i-s6,0.54,center,30,2997.0,2.8744,-34.4776,0.8145
A3,DLC1.2-j-s1,0.54,min_pos,30,1332.0,4.1827,-39.0087,0.1431
A3,DLC1.2-j-s2,0.59,center,30,1332.0,2.8551,-21.9356,0.9076
A3,DLC1.2-j-s3,0.57,min_pos,30,1332.0,3.7903,-36.2474,0.9013
A3,DLC1.2-j-s4,0.55,min_pos,30,1332.0,3.9308,-36.184,1.363
A3,DLC1.2-j-s5,0.59,min_pos,30,1332.0,3.1554,-21.8415,0.6532
A3,DLC1.2-j-s6,0.61,min_pos,30,1332.0,3.1484,-39.5649,1.0898
A3,DLC1.2-k-s1,0.66,min_pos,30,538.2,3.4394,-9.4275,1.7042
A3,DLC1.2-k-s2,0.7,center,30,538.2,1.4306,-1.5559,1.0696
A3,DLC1.2-k-s3,0.67,center,30,538.2,1.6806,-7.698,0.3136
A3,DLC1.2-k-s4,0.64,min_pos,30,538.2,3.2425,-10.1339,1.1671
A3,DLC1.2-k-s5,0.53,center,30,538.2,0.2976,8.8278,2.427
A3,DLC1.2-k-s6,0.61,min_pos,30,538.2,3.0898,-15.2388,0.0677
A3,DLC2.4.1-a-s1,0.29,center,3,50.0,2.3653,-6.6727,0.5956
A3,DLC2.4.1-a-s2,0.35,center,3,50.0,2.3378,-7.3225,0.4665
A3,DLC2.4.1-a-s3,0.32,center,3,50.0,2.8064,-8.193,0.6479
A3,DLC2.4.1-a-s4,0.43,center,3,50.0,2.899,-9.3489,0.4237
A3,DLC2.4.1-a-s5,0.42,center,3,50.0,2.184,-4.0139,0.9833
A3,DLC2.4.1-a-s6,0.22,center,3,50.0,2.3158,-4.0208,1.1718
A3,DLC2.4.1-b-s1,0.91,min_pos,3,50.0,4.7058,-15.6997,0.8635
A3,DLC2.4.1-b-s2,0.94,center,3,50.0,1.9568,-7.9141,0.1162
A3,DLC2.4.1-b-s3,0.78,min_pos,3,50.0,5.5509,-21.8204,0.4769
A3,DLC2.4.1-b-s4,0.89,min_pos,3,50.0,4.2493,-13.5733,0.8635
A3,DLC2.4.1-b-s5,0.81,min_pos,3,50.0,6.3857,-14.9281,1.3392
A3,DLC2.4.1-b-s6,0.68,min_pos,3,50.0,3.1915,-9.5888,0.7244
A3,DLC2.4.2-a-s1,0.3,center,15,25.0,2.3276,-19.0054,0.3883
A3,DLC2.4.2-a-s2,0.21,center,15,25.0,1.7466,-0.9685,1.4085
A3,DLC2.4.2-a-s3,0.27,center,15,25.0,1.9215,-3.5338,1.2873
A3,DLC2.4.2-a-s4,0.12,center,15,25.0,1.1064,3.5527,1.4316
A3,DLC2.4.2-a-s5,0.29,center,15,25.0,2.8844,-7.5491,1.7622
A3,DLC2.4.2-a-s6,0.22,center,15,25.0,1.5283,-0.0623,1.3475
A3,DLC2.4.2-b-s1,0.3,center,15,25.0,2.8668,-5.1947,1.4162
A3,DLC2.4.2-b-s2,0.46,center,15,25.0,2.6654,-9.6016,0.1608
A3,DLC2.4.2-b-s3,0.38,center,15,25.0,2.3936,-7.4972,0.6019
A3,DLC2.4.2-b-s4,0.39,center,15,25.0,2.9127,-4.6776,1.5205
A3,DLC2.4.2-b-s5,0.4,center,15,25.0,2.2147,-4.3695,0.9666
A3,DLC2.4.2-b-s6,0.26,center,15,25.0,2.5224,-5.8901,0.9945
A3,DLC4.1-a-y1,0.3,center,10,10000.0,1.5871,0.7066,1.4542
