t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.22171,42785.4,3233.54,33092.0,1444.89,-275.733,-5165.79
0.1,6.21179,42816.2,1131.91,31262.6,1496.33,-171.914,-5037.1
0.2,6.19147,42818.5,573.604,27459.8,1549.66,-16.1976,-4859.53
0.3,6.16441,42850.9,-531.928,23962.5,1572.11,88.0898,-4776.07
0.4,6.13584,42917.2,-3443.03,22356.7,1544.7,83.9345,-4854.16
0.5,6.10395,43004.2,-5938.41,22059.0,1477.38,-8.13813,-5032.43
0.6,6.07438,43148.8,-7441.78,21535.5,1403.61,-69.6555,-5125.33
0.7,6.04534,43280.5,-7233.32,19346.6,1300.98,-98.0891,-5167.09
0.8,6.01181,43381.1,-10300.3,16687.6,1251.8,-39.1501,-5151.21
0.9,5.98413,43338.1,-14214.6,14590.3,1244.06,-15.619,-5207.8
1.0,5.96082,43211.7,-16331.5,13991.0,1232.08,-49.7313,-5179.76
1.1,5.9483,43051.7,-14287.3,14584.7,1279.43,-82.6813,-5003.33
1.2,5.94565,42851.8,-11689.9,14606.8,1341.89,-106.876,-4785.81
1.3,5.93995,42691.1,-10549.6,12462.6,1376.43,-109.945,-4780.51
1.4,5.93744,42640.2,-10877.8,8520.93,1416.09,-56.7815,-4900.89
1.5,5.93789,42624.5,-11033.8,4114.59,1419.72,-1.3985,-4921.66
1.6,5.94553,42687.6,-11252.0,506.645,1416.73,-4.96425,-4909.93
1.7,5.96172,42746.2,-14123.6,-1340.15,1423.8,-34.9075,-5025.87
1.8,5.96127,42814.9,-19306.3,-1532.77,1483.36,-45.1968,-5226.22
1.9,5.93724,42970.8,-22135.9,-1611.1,1520.36,-59.926,-5316.76
2.0,5.89496,43162.9,-19167.9,-2090.41,1512.58,-64.4225,-5214.87
2.1,5.84412,43335.8,-13056.6,-2680.47,1502.95,-59.1387,-5010.58
2.2,5.80785,43484.5,-7790.35,-3071.76,1544.25,-80.1169,-4885.02
2.3,5.79485,43493.4,-4534.08,-2094.92,1597.71,-94.5464,-4883.57
