design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a01,DLC1.2-g-s5,0.34,center,30,11340.0,2.5435,1.906,0.0006038840839786535,2.824198958175328e-05,49678.40815135717,1062248.1080221962,48311.24936229944,2.443
a01,DLC1.2-g-s6,0.33,center,30,11340.0,2.6391,1.8975,0.0006268084467147464,3.597435755549538e-05,47861.51200935023,833927.3315366615,46215.63946633278,2.526
a01,DLC1.2-h-s1,0.38,center,30,6126.0,2.0013,0.8197,0.00029062158890716194,2.5227604140370517e-05,103227.0180367894,1189173.5669021558,97692.67799909122,2.524
a01,DLC1.2-h-s2,0.42,center,30,6126.0,2.4688,1.6247,0.0002713800128264066,1.4689381298939438e-05,110546.09249793968,2042291.5975478133,106978.68256201278,2.537
a01,DLC1.2-h-s3,0.37,center,30,6126.0,1.9695,1.0973,0.0002607111424387091,1.5301962700641466e-05,115069.88047913117,1960532.814443626,111015.60988398411,2.4
a01,DLC1.2-h-s4,0.38,center,30,6126.0,2.7224,1.7329,0.0002643678537781208,1.6607497457923767e-05,113478.24469301196,1806413.0418208437,109175.23196338283,2.444
a01,DLC1.2-h-s5,0.39,center,30,6126.0,2.1592,1.2837,0.00027037170575320386,1.5588035884336667e-05,110958.35607659366,1924552.921394344,107123.8705396417,2.529
a01,DLC1.2-h-s6,0.4,center,30,6126.0,2.6925,1.8173,0.0002498996420252233,1.2471360871769677e-05,120048.19117336707,2405511.3398176427,116501.86362893021,2.38
a01,DLC1.2-i-s1,0.49,center,30,2997.0,1.8404,0.4889,0.00010305805556182089,6.1625482241462744e-06,291098.05959810736,4868116.063165743,280632.8269367998,2.398
a01,DLC1.2-i-s2,0.41,center,30,2997.0,1.8672,0.8288,0.00010537337456167201,9.020860625408644e-06,284701.9005018375,3325625.042415618,269661.4552064264,2.39
a01,DLC1.2-i-s3,0.42,center,30,2997.0,2.2731,1.1953,0.00010736989723582674,8.428520356139946e-06,279407.92319199245,3559343.6015309403,265948.670900512,2.369
a01,DLC1.2-i-s4,0.47,center,30,2997.0,2.9572,1.7123,9.42727098821008e-05,6.990228473466124e-06,318225.7096196615,4291705.215913268,303803.2548677791,2.32
a01,DLC1.2-i-s5,0.47,center,30,2997.0,2.1181,0.1852,0.00010748712584609886,1.2527311280349082e-05,279103.1927205338,2394767.666311556,258714.2268819225,2.322
a01,DLC1.2-i-s6,0.47,center,30,2997.0,2.2738,1.0217,9.55055724706611e-05,7.901147771443825e-06,314117.7967308229,3796916.7098007477,298115.97118519054,2.479
a01,DLC1.2-j-s1,0.49,min_pos,30,1332.0,3.0534,0.8475,3.588035731738531e-05,4.658129049686961e-06,836112.0747664331,6440353.987620004,767832.4990077694,2.378
a01,DLC1.2-j-s2,0.53,center,30,1332.0,1.6579,0.2377,3.8142694235098996e-05,4.961779674325242e-06,786520.2131524818,6046217.681779619,722157.9019826857,2.412
a01,DLC1.2-j-s3,0.51,center,30,1332.0,1.8385,0.0131,3.7687639817207536e-05,4.080790999562953e-06,796016.9473468198,7351515.920127484,742155.1946469797,2.304
a01,DLC1.2-j-s4,0.49,center,30,1332.0,2.325,0.7211,3.602680999285171e-05,3.786267045595125e-06,832713.1934787586,7923371.394234186,778099.3489021097,2.341
a01,DLC1.2-j-s5,0.54,center,30,1332.0,1.9958,0.2786,3.706933942468101e-05,5.772129885056592e-06,809294.16238871,5197388.242712053,729763.9543246971,2.432
a01,DLC1.2-j-s6,0.56,center,30,1332.0,2.8232,1.5252,3.804856205487143e-05,2.9240608569796368e-06,788466.0649392148,10259704.386244558,751336.839715456,2.476
a01,DLC1.2-k-s1,0.6,min_pos,30,538.2,3.5574,1.568,1.3094892935152189e-05,3.2981288263782137e-06,2290969.4755477845,9096066.763694009,1931072.4120396364,2.377
a01,DLC1.2-k-s2,0.62,center,30,538.2,1.5928,0.1009,9.809938957436443e-06,2.3564880431609766e-06,3058123.0046552373,12730809.344467629,2598683.35651296,2.565
a01,DLC1.2-k-s3,0.61,center,30,538.2,2.4889,0.3844,1.2201808222195864e-05,3.585246537280158e-06,2458651.984500797,8367625.402619765,2013264.1844810226,2.494
a01,DLC1.2-k-s4,0.61,min_pos,30,538.2,3.4535,1.4498,1.7305231261898728e-05,5.335377969721435e-06,1733579.8375634307,5622844.373960319,1405557.997183678,2.469
a01,DLC1.2-k-s5,0.51,center,30,538.2,1.8513,2.2976,1.2247202412435024e-05,5.284921435852086e-06,2449539.004070017,5676527.146928743,1829702.294962166,2.381
a01,DLC1.2-k-s6,0.57,center,30,538.2,2.451,0.1422,1.2356090813256088e-05,3.5177836060174726e-06,2427952.372105816,8528097.05198535,2000621.5333015325,2.404
a01,DLC2.4.1-a-s1,0.31,center,3,50.0,2.3513,0.5007,1.0122286545524967e-06,1.1259769377647792e-07,29637572.365764443,266435297.15230379,27574986.45619264,0.359
a01,DLC2.4.1-a-s2,0.4,center,3,50.0,2.5091,1.017,1.1729351524739512e-06,1.3166741390088015e-07,25576861.54833376,227846808.19040117,23779916.364449564,0.36
a01,DLC2.4.1-a-s3,0.32,center,3,50.0,2.7814,0.0297,1.261665402338946e-06,1.4325595675379815e-07,23778095.16246092,209415375.66607755,22087532.660340205,0.355
a01,DLC2.4.1-a-s4,0.42,min_pos,3,50.0,4.558,0.9292,1.2307196954790133e-06,1.3464146197673545e-07,24375981.070428535,222813979.8807567,22708768.305916235,0.363
a01,DLC2.4.1-a-s5,0.43,center,3,50.0,2.7414,0.9648,1.2104533104390465e-06,1.376438172961263e-07,24784103.394387532,217953850.6655779,23019312.342557993,0.357
a01,DLC2.4.1-a-s6,0.29,center,3,50.0,2.2371,0.6357,1.0351043762042157e-06,1.1073101853535304e-07,28982584.45202564,270926795.37145156,27046166.730080802,0.467
a01,DLC2.4.1-b-s1,0.92,min_pos,3,50.0,5.4462,0.2694,1.017575075250474e-06,1.1151375194919342e-07,29481854.194016658,269025115.5182031,27461822.240461845,0.327
a01,DLC2.4.1-b-s2,0.97,min_pos,3,50.0,5.345,1.0583,7.32555260880358e-07,9.20804842212487e-08,40952541.87915749,325801935.70568925,37717585.96834975,0.316
a01,DLC2.4.1-b-s3,0.78,min_pos,3,50.0,6.8935,0.7436,1.0630169466948845e-06,1.0594371059239002e-07,28221563.25284891,283169239.8940283,26470871.93941338,0.309
a01,DLC2.4.1-b-s4,0.91,min_pos,3,50.0,5.9041,0.9309,9.60477731875087e-07,9.137932591012454e-08,31234456.567184202,328301830.8704343,29389345.353260722,0.336
a01,DLC2.4.1-b-s5,0.8,min_pos,3,50.0,6.9427,1.2809,1.4256650093152036e-06,2.0935131630690438e-07,21042811.462708227,143299791.60972014,19093972.74729626,0.331
a01,DLC2.4.1-b-s6,0.7,min_pos,3,50.0,4.0491,0.2927,9.972588617291841e-07,1.0887194255839285e-07,30082460.18288761,275553088.2891124,28029450.70881696,0.347
a01,DLC2.4.2-a-s1,0.27,center,15,25.0,2.5673,1.5974,1.937916461706528e-06,1.0702388173169332e-07,15480543.456234444,280311268.0514559,14969960.593254795,1.226
a01,DLC2.4.2-a-s2,0.18,center,15,25.0,1.5174,1.2919,1.335484244837479e-06,8.104300918465261e-08,22463761.827194624,370173816.3701009,21643195.805164795,1.318
a01,DLC2.4.2-a-s3,0.21,center,15,25.0,2.0831,1.5936,1.2889361009611085e-06,7.556329709407691e-08,23275009.504063226,397018144.4392211,22455996.592891272,1.278
a01,DLC2.4.2-a-s4,0.18,center,15,25.0,1.5031,1.5315,1.1601448695541835e-06,6.55441141837077e-08,25858839.51848901,457707001.9729872,24984649.725281958,1.258
a01,DLC2.4.2-a-s5,0.24,center,15,25.0,2.2644,1.3697,1.374585103178342e-06,7.504809693607825e-08,21824767.292060293,399743647.4045746,21113840.943489805,1.312
a01,DLC2.4.2-a-s6,0.19,center,15,25.0,1.4818,1.2305,1.249738817441868e-06,6.199757658687365e-08,24005015.753137924,483889881.6950162,23300485.72327826,1.239
a01,DLC2.4.2-b-s1,0.31,center,15,25.0,2.6591,1.5771,6.700062709643199e-07,7.562821052877024e-08,44775700.31818046,396677374.62315726,41611753.92280063,1.29
a01,DLC2.4.2-b-s2,0.47,center,15,25.0,2.8083,0.6725,9.339788048827895e-07,1.1622269263631168e-07,32120643.255673103,258125150.25681862,29609559.432599537,1.226
a01,DLC2.4.2-b-s3,0.4,center,15,25.0,2.6262,0.941,1.0219676896499268e-06,8.365074078889858e-08,29355135.493839778,358634002.7245921,27876594.761343997,1.247
a01,DLC2.4.2-b-s4,0.39,center,15,25.0,2.5362,1.1926,8.723559302459461e-07,7.833439333806765e-08,34389632.67154269,382973541.01574564,32478495.73345589,1.29
a01,DLC2.4.2-b-s5,0.4,center,15,25.0,2.7985,1.6477,9.111782992736396e-07,1.0781143824577338e-07,32924401.320701975,278263609.9484195,30481236.26991072,1.342
a01,DLC2.4.2-b-s6,0.27,center,15,25.0,2.7665,1.6055,7.165351528421305e-07,7.56509301721417e-08,41868148.24228129,396558243.65590465,39108998.55672237,1.288
a01,DLC4.1-a-y1,0.35,center,10,10000.0,1.7447,1.5331,0.0003180707475610795,2.3872621496437218e-05,94318.63895072295,1256669.6960565157,89988.07490559891,0.927
a01,DLC4.1-a-y2,0.35,center,10,10000.0,1.709,1.4998,0.00031112132795844965,2.3183223443582208e-05,96425.40483115484,1294039.203521755,92032.15966237374,0.977
a01,DLC4.1-a-y3,0.34,center,10,10000.0,1.6491,1.4514,0.00031373207032894546,2.3383065703374185e-05,95622.99438672383,1282979.7589659507,91265.24988557167,0.901
a01,DLC4.1-b-y1,0.13,center,10,500.0,1.3115,1.538,1.5088292303628723e-05,1.0029954486675407e-06,1988296.5809712622,29910404.917444438,1908160.3700075098,1.004
a01,DLC4.1-b-y2,0.09,center,10,500.0,1.1241,1.4183,1.3968898322690443e-05,8.971133306856815e-07,2147628.2028103364,33440591.03109125,2064227.7783597945,0.874
a01,DLC4.1-b-y3,0.16,center,10,500.0,1.3081,1.4674,1.4628359584926267e-05,9.349901292717033e-07,2050810.9488170755,32085900.225885864,1971579.4864315498,0.953
a01,DLC4.1-c-y1,0.12,center,10,500.0,2.0907,1.5721,1.1430844749971223e-05,9.555099976219254e-07,2624477.950334819,31396845.741712846,2489301.004461636,0.914
a01,DLC4.1-c-y2,0.27,center,10,500.0,2.8023,1.6487,1.0317993085619336e-05,8.577788122237085e-07,2907542.1693984643,34974051.0869322,2758654.9619423365,0.943
a01,DLC4.1-c-y3,0.49,center,10,500.0,2.9764,0.3094,1.5589553771649365e-05,1.5862518371984434e-06,1924365.5360140575,18912507.64631703,1802362.1633169695,0.915
a01,DLC6.4-a-s1,3.0,center,30,24340.0,0.1476,0.1503,0.00038815772046933,3.508337247760287e-05,77288.17029254588,855105.934275615,72963.25662741243,2.622
a01,DLC6.4-a-s2,3.0,center,30,24340.0,0.5773,0.5795,0.0006024193305195466,5.4449073725731066e-05,49799.198797500394,550973.5601952557,47012.53115131322,2.663
a01,DLC6.4-a-s3,3.0,center,30,24340.0,0.4504,0.4693,0.000654900713995437,5.928731198970649e-05,45808.47044275634,506010.4597963325,43240.77357376332,2.633
a01,DLC6.4-a-s4,3.0,center,30,24340.0,0.5655,0.5807,0.00041541540847918476,3.7611222045816124e-05,72216.86867569144,797634.2795630381,68168.42609380068,2.671
a01,DLC6.4-a-s5,3.0,center,30,24340.0,0.231,0.2359,0.0004242540946540201,3.834211443541663e-05,70712.34050072056,782429.462791676,66755.81446041248,2.66
a01,DLC6.4-a-s6,3.0,center,30,24340.0,0.5379,0.5476,0.0004157321189979062,3.759260584937068e-05,72161.85285927137,798029.2752305228,68121.87260918845,2.628
a01,DLC6.4-b-s1,0.25,center,30,292.4,2.9842,1.7493,2.237031141939303e-05,1.9647628568717445e-06,1341063.136653195,15269018.29148246,1268264.9728895603,2.754
a01,DLC6.4-b-s2,0.25,center,30,292.4,2.7276,1.3123,2.3921714203807433e-05,2.1097075879459935e-06,1254090.7288000763,14219980.139147118,1185715.3502927057,2.81
a01,DLC6.4-b-s3,0.17,center,30,292.4,2.4884,1.5448,2.1296970609895795e-05,1.8262975603799051e-06,1408651.0494624188,16426676.928681556,1334099.615970601,2.92
a01,DLC6.4-b-s4,0.37,center,30,292.4,2.5852,0.3547,2.7004655781605452e-05,2.5708150623144176e-06,1110919.548192681,11669450.844508441,1045250.9790220191,2.722
a01,DLC6.4-b-s5,0.49,min_pos,30,292.4,4.4016,0.8334,3.375987875389416e-05,3.647269939842199e-06,888628.783850106,8225330.314130235,828641.8484188447,2.658
a01,DLC6.4-b-s6,0.19,center,30,292.4,2.3586,1.3751,2.1020944853183163e-05,1.7873788830616663e-06,1427148.0282893733,16784354.052908976,1352296.1094440902,2.859
a02,DLC1.2-a-s1,0.18,center,30,37800.0,1.6781,1.5765,0.003593896649418595,5.859872372250289e-05,8347.485452831057,511956.542638479,8275.823734115347,2.385
a02,DLC1.2-a-s2,0.16,center,30,37800.0,1.4971,1.4213,0.0035956764045665685,5.9393689847570275e-05,8343.35369053219,505104.1630347077,8270.683594637427,2.665
a02,DLC1.2-a-s3,0.16,center,30,37800.0,1.5146,1.4405,0.003622739130778607,6.174287754211996e-05,8281.026846543138,485886.0032808561,8206.339986704688,2.499
a02,DLC1.2-a-s4,0.16,center,30,37800.0,1.459,1.3911,0.003674227709329879,6.308494768530749e-05,8164.981153405847,475549.2570058358,8090.731989107514,2.462
a02,DLC1.2-a-s5,0.18,center,30,37800.0,1.6539,1.5712,0.003743657739902223,6.983113262620024e-05,8013.5530767787395,429607.8106105954,7933.635145974794,2.469
a02,DLC1.2-a-s6,0.17,center,30,37800.0,1.5126,1.4389,0.003628723538670303,6.074327575255796e-05,8267.369966407829,493881.82689071837,8194.2847565847,2.522
a02,DLC1.2-b-s1,0.19,center,30,45700.0,1.5655,1.4079,0.0032611272429402946,5.7234911001075725e-05,9199.27306269455,524155.6154326186,9113.547505673823,2.231
a02,DLC1.2-b-s2,0.19,center,30,45700.0,1.5473,1.4334,0.0032178506233483113,5.310193720699147e-05,9322.99336156994,564951.14072882,9241.877151998884,2.2
a02,DLC1.2-b-s3,0.19,center,30,45700.0,1.7044,1.5435,0.0031876551384389037,5.413997338770523e-05,9411.306649279493,554119.2232431493,9326.752462800525,2.079
a02,DLC1.2-b-s4,0.2,center,30,45700.0,1.7954,1.6455,0.003185975303691743,5.362819889715085e-05,9416.268847168261,559407.189071081,9332.51152836652,2.243
a02,DLC1.2-b-s5,0.19,center,30,45700.0,1.7787,1.6283,0.0033306545369882943,6.710467080613971e-05,9007.238567325914,447062.7698430668,8909.36884554627,2.172
a02,DLC1.2-b-s6,0.19,center,30,45700.0,1.6951,1.5547,0.0031714530192033406,5.3278395800325736e-05,9459.386539339595,563080.0167563714,9375.430719824108,2.19
a02,DLC1.2-c-s1,0.18,center,30,45040.0,1.6092,1.4699,0.0031193818510570404,0.00012500614724500578,9617.290037715047,239988.19786999357,9393.794764487762,2.466
a02,DLC1.2-c-s2,0.2,center,30,45040.0,1.7034,1.514,0.003149751327326522,0.00012112018301475421,9524.561427985398,247687.8688033815,9313.0255714018,2.397
a02,DLC1.2-c-s3,0.19,center,30,45040.0,1.6853,1.5281,0.0030211058483565214,9.701663441012114e-05,9930.1386663827,309225.32184718095,9749.281859933897,2.384
a02,DLC1.2-c-s4,0.2,center,30,45040.0,1.4823,1.292,0.0029000879643936205,0.00011346856433008679,10344.513810729428,264390.40783778863,10110.354043966228,2.57
a02,DLC1.2-c-s5,0.19,center,30,45040.0,1.9305,1.7342,0.0030826792519111964,0.00012834458143585814,9731.794179170807,233745.74652372752,9495.964663454606,2.518
a02,DLC1.2-c-s6,0.2,center,30,45040.0,1.8054,1.6063,0.0032658146323859367,0.0001544778980248892,9186.069442674589,194202.53889761274,8930.112054461222,2.427
a02,DLC1.2-d-s1,0.19,center,30,38180.0,1.9119,1.7035,0.004975568721948159,0.0002511422493922716,6029.4614900331735,119454.21398667776,5849.1299085908595,2.527
a02,DLC1.2-d-s2,0.19,center,30,38180.0,1.6485,1.5151,0.004747199302916592,0.00018849454843735403,6319.515589237754,159155.79654002815,6174.134400273829,2.496
a02,DLC1.2-d-s3,0.18,center,30,38180.0,1.6661,1.5384,0.004617852385685437,0.00019967075767240452,6496.526414095638,150247.3389179018,6332.437378044434,2.499
a02,DLC1.2-d-s4,0.18,center,30,38180.0,1.4843,1.3105,0.004536507490918203,0.00019635916552361113,6613.01674472225,152781.25632690502,6445.793648708252,2.354
a02,DLC1.2-d-s5,0.2,center,30,38180.0,1.7697,1.5787,0.004896584869980407,0.00025226926306506486,6126.719090262606,118920.55193526471,5939.34658570686,2.494
a02,DLC1.2-d-s6,0.19,center,30,38180.0,1.6268,1.4626,0.004493200442666837,0.00019918568935183492,6676.755329035394,150613.22978383757,6503.4490995254555,2.421
a02,DLC1.2-e-s1,0.22,center,30,28490.0,2.1212,1.8425,0.0035781394183357356,0.00017465988875236158,8384.24569100597,171762.3904051317,8142.472391968523,2.526
a02,DLC1.2-e-s2,0.22,center,30,28490.0,1.6463,1.3535,0.0034960222212947582,0.00017163067824774132,8581.181154188844,174793.9255748691,8332.18019866307,2.434
a02,DLC1.2-e-s3,0.2,center,30,28490.0,1.9007,1.7061,0.0028649992522715327,0.00011157573161842509,10471.20692133316,268875.6736330102,10235.386276023066,2.446
a02,DLC1.2-e-s4,0.22,center,30,28490.0,1.6267,1.3457,0.0033504461166407383,0.00014568506899219816,8954.031479867204,205923.64205563566,8726.476705031326,2.528
a02,DLC1.2-e-s5,0.2,center,30,28490.0,1.587,1.3911,0.0033029128542984253,0.0001794742810189681,9082.891775651262,167154.86937557024,8788.545649809384,2.455
a02,DLC1.2-e-s6,0.21,center,30,28490.0,2.0442,1.8071,0.003287504513467721,0.0001449110471216159,9125.462756659592,207023.55407605774,8890.063962614293,2.502
a02,DLC1.2-f-s1,0.26,center,30,18970.0,1.8957,1.5264,0.0013988276789171342,6.12559832990572e-05,21446.53015675506,489748.07658440986,20897.259151074028,2.566
a02,DLC1.2-f-s2,0.26,center,30,18970.0,1.7369,1.4893,0.0013239091773227993,4.710931677558816e-05,22660.16469548599,636816.7074659395,22198.043849981113,2.49
a02,DLC1.2-f-s3,0.25,center,30,18970.0,1.7227,1.2328,0.001512472266431918,9.16502428884862e-05,19835.07444455373,327331.3747406209,19111.667063716948,2.577
a02,DLC1.2-f-s4,0.26,center,30,18970.0,1.9035,1.5153,0.0014423309342902983,7.168748453458286e-05,20799.664825022668,418483.0894091096,20187.947437031202,2.572
a02,DLC1.2-f-s5,0.25,center,30,18970.0,1.7947,1.4436,0.0014807692414488688,7.669042979289124e-05,20259.740113622494,391183.09913006675,19636.584859779072,2.521
a02,DLC1.2-f-s6,0.28,center,30,18970.0,1.788,1.2946,0.0014494566343941175,6.740225891976648e-05,20697.41121474821,445088.94035303855,20131.345615031718,2.499
a02,DLC1.2-g-s1,0.3,center,30,11340.0,2.248,1.6805,0.0005952498122150201,3.038308967358365e-05,50399.00791965844,987391.3523048736,48873.18759873738,2.684
a02,DLC1.2-g-s2,0.29,center,30,11340.0,1.8153,1.2225,0.0006333422317468401,3.804302070480971e-05,47367.75552967012,788580.9129822111,45656.5148810503,2.613
a02,DLC1.2-g-s3,0.31,center,30,11340.0,2.787,2.0,0.0005850939448226562,2.6049901845193587e-05,51273.81724843024,1151635.8172203724,49936.60935077946,2.571
a02,DLC1.2-g-s4,0.31,center,30,11340.0,2.2963,1.6281,0.0006560474348083571,3.364024590703652e-05,45728.400734869916,891788.9626283889,44337.05381551842,2.423
a02,DLC1.2-g-s5,0.34,center,30,11340.0,2.5153,1.8799,0.0006261674907082046,2.9231548148168208e-05,47910.50389101095,1026288.4417868216,46594.58328400649,2.521
a02,DLC1.2-g-s6,0.33,center,30,11340.0,2.6103,1.8711,0.0006500010934543832,3.7247004849216546e-05,46153.76851224541,805433.8898240571,44569.31747443422,2.543
a02,DLC1.2-h-s1,0.38,center,30,6126.0,1.9761,0.7985,0.0003013707166478985,2.6126003677769024e-05,99545.1725824112,1148281.243852362,94215.73659225853,2.582
a02,DLC1.2-h-s2,0.42,center,30,6126.0,2.4335,1.5931,0.00028133449195993053,1.5198626067698766e-05,106634.63193227226,1973862.628527864,103200.70893554119,2.535
a02,DLC1.2-h-s3,0.37,center,30,6126.0,1.9413,1.072,0.00027024445734540135,1.5832935821763496e-05,111010.60238085398,1894784.4125511372,107106.98118523536,2.444
a02,DLC1.2-h-s4,0.38,center,30,6126.0,2.6948,1.7089,0.0002740945929566726,1.7192875457922702e-05,109451.26525988143,1744908.818389399,105307.62878088365,2.456
