idx,dmg_UW,dmg_DW
0,2.939736631376253e-10,1.0167112903486223e-11
1,3.2721827135258783e-10,1.379578884077721e-11
2,3.137345005445389e-10,1.7163270883583893e-11
3,3.037816725100462e-10,2.4966699986496438e-11
4,3.540724736396216e-10,4.22705852372248e-11
5,4.71120243945594e-10,7.66377450979518e-11
6,5.971869532139554e-10,1.228558281185372e-10
7,6.957709543804155e-10,1.7506673793281757e-10
8,8.857853592403106e-10,2.543368717238618e-10
9,1.2489763216269548e-09,3.8347964793676143e-10
10,1.552492307658125e-09,4.776435298900523e-10
11,1.5878416017325584e-09,4.773352375932102e-10
12,1.5000563102139802e-09,4.3368216615373567e-10
13,1.6173078329914484e-09,4.5862911509055796e-10
14,1.6808132048904207e-09,4.5193397316238625e-10
15,1.3153346343935268e-09,3.120506120815851e-10
16,8.15351750132231e-10,1.5307251616705424e-10
17,6.194597329541722e-10,9.457335430886119e-11
18,6.52212313392162e-10,9.277955056397315e-11
19,6.793113743734412e-10,9.255288038807447e-11
20,5.419910023709358e-10,6.342392067005791e-11
21,4.2532676855875214e-10,4.606918621021187e-11
22,5.027765423615282e-10,7.089353850856916e-11
23,7.560360796035516e-10,1.4942695913919974e-10
24,9.675768408449642e-10,2.282437477237663e-10
25,9.444539897853299e-10,2.283383689885908e-10
26,8.413616204235771e-10,1.7757610550397927e-10
27,8.657865515818996e-10,1.5545664881630293e-10
28,9.853819770156214e-10,1.6695020443251955e-10
29,8.858558152352278e-10,1.3360580803311757e-10
30,6.84767191667993e-10,8.791830509560785e-11
31,6.591202322416417e-10,8.268740685026905e-11
32,7.456414769203143e-10,9.850165681608927e-11
33,7.617296890492118e-10,1.0015402375316505e-10
34,6.673312249111456e-10,8.563398334216692e-11
35,6.39729758739937e-10,9.076424717633735e-11
36,7.943402901129266e-10,1.5180060069366003e-10
37,1.0372689141762697e-09,2.5627115137341485e-10
38,1.0150642713539966e-09,2.6902357745492226e-10
39,8.85575494216059e-10,2.224991711385712e-10
40,9.422218019642068e-10,2.303650573437529e-10
41,1.2994240598080229e-09,3.5076881486648515e-10
42,1.8421148169689446e-09,5.875419349416738e-10
43,2.204907832813347e-09,7.966997851165848e-10
44,2.3114223068932316e-09,8.557190490367396e-10
45,2.2352840063430027e-09,7.6676917787394e-10
46,1.931075321381076e-09,5.667974918997566e-10
47,1.5546426208704302e-09,3.9783611229463835e-10
48,1.2833639773153433e-09,3.0204857104373386e-10
49,1.3521988877010866e-09,3.3328745314200746e-10
50,1.5558335783383656e-09,3.9981662236065276e-10
51,1.5791149066846798e-09,3.9046330725396284e-10
52,1.3389594458265549e-09,2.852905650306941e-10
53,1.2029010857934956e-09,2.253809036272392e-10
54,1.2737415195394382e-09,2.407765361534408e-10
55,1.2932172024651526e-09,2.561567069296649e-10
56,1.1714122013205406e-09,2.4261276700261896e-10
57,1.012882275864115e-09,2.0692054904730118e-10
58,8.764375073799927e-10,1.5988755921890918e-10
59,8.229677363931879e-10,1.3693714624339284e-10
60,7.834060965522602e-10,1.2302689537839937e-10
61,7.675951777225505e-10,1.1750340231637422e-10
62,8.159198535692745e-10,1.2416646016710974e-10
63,8.37126072978937e-10,1.1926844931036302e-10
64,7.476411851405503e-10,9.286390508980049e-11
65,6.035151548903009e-10,6.32083333517861e-11
66,6.121766829156573e-10,6.97659833902658e-11
67,7.807752515880891e-10,1.1218477850220879e-10
68,9.79383584556456e-10,1.6779882846357626e-10
69,9.191672354934781e-10,1.5625177155373706e-10
70,7.665455104310565e-10,1.2150892176373523e-10
71,7.221039110167844e-10,1.1231278278852595e-10
72,8.482509780525217e-10,1.5379297229677142e-10
73,1.1266093963255822e-09,2.574790931065864e-10
74,1.2309673277524372e-09,3.069979991882756e-10
75,1.256213864156106e-09,3.1832384662023507e-10
76,1.2391583955628529e-09,2.9701889340233447e-10
77,1.2055696303272784e-09,2.7346168923956845e-10
78,1.1714207854371058e-09,2.651257411911206e-10
79,1.1264500837991185e-09,2.609747342059917e-10
80,1.040391659063368e-09,2.342844077592114e-10
81,8.983862008987942e-10,1.821858735265494e-10
82,7.61146739385043e-10,1.3254633813670017e-10
83,7.306121712752456e-10,1.1672224655883493e-10
84,8.501358374358279e-10,1.4454424008451986e-10
85,1.0374235281839468e-09,1.962117499447637e-10
86,1.0679090176787435e-09,2.0623203718634585e-10
87,8.973921810391467e-10,1.5871849615988272e-10
88,7.292745386321326e-10,1.1347822454195911e-10
89,6.445070310216298e-10,8.798479381764065e-11
90,5.776337020001014e-10,7.023963348751741e-11
91,4.846599939526914e-10,5.236859331981735e-11
92,4.129063138723772e-10,4.1338402679569274e-11
93,4.1049586608926867e-10,4.2735538357336915e-11
94,4.670644720879799e-10,5.294658847173608e-11
95,4.98816141337057e-10,5.50609306074713e-11
96,4.6125949830257365e-10,4.608914657249319e-11
97,4.3892779969607577e-10,4.2140106280029924e-11
98,4.488653128872571e-10,4.50796886525187e-11
99,4.524765755724375e-10,4.950224414301779e-11
100,4.335141615761521e-10,5.0159995696848176e-11
101,4.084090803942651e-10,4.659797221457923e-11
102,4.6639855129935e-10,5.651408200261634e-11
103,5.419038079587097e-10,7.025476917096505e-11
104,5.995789574838539e-10,8.764063796790162e-11
105,5.602133429788587e-10,9.032278783121909e-11
106,5.595762638279663e-10,1.0719525287985255e-10
107,6.362294894681072e-10,1.445837905574462e-10
108,7.24401206591357e-10,1.8086587285127908e-10
109,7.369139033554651e-10,1.9256035897231746e-10
110,6.782149809445177e-10,1.7385484021255936e-10
111,6.522407933209216e-10,1.535504298931917e-10
112,6.49571101093591e-10,1.3232253739744762e-10
113,6.276741382240595e-10,1.1029554048430991e-10
114,5.092196580008444e-10,7.207825265912353e-11
115,4.698436868069784e-10,6.008987442539053e-11
116,5.338943683515469e-10,7.293792093613238e-11
117,6.713776024777612e-10,1.044554755856912e-10
118,6.618495915209065e-10,1.0494027316421582e-10
119,6.225993232871102e-10,1.0123331235452609e-10
120,6.557868478278202e-10,1.0917661092682991e-10
121,7.642609976773501e-10,1.3416985520822653e-10
122,7.532263846999748e-10,1.364463912029802e-10
123,5.997156704053607e-10,1.0674712493389807e-10
124,5.502584101473742e-10,9.952379042862276e-11
125,6.017371268510416e-10,1.0524229940481352e-10
126,6.177100575998729e-10,9.739756878100258e-11
127,5.001423668687257e-10,6.813909466538176e-11
128,3.944840270484602e-10,4.7338381178030365e-11
129,4.219330848405608e-10,5.0565172772186735e-11
130,5.136072693463354e-10,6.431865168286085e-11
131,4.772012882322698e-10,5.397806984094834e-11
132,3.3804346019927283e-10,2.850411769905664e-11
133,2.896901334143785e-10,2.1218198121625215e-11
134,3.9602225515299673e-10,3.7933175782287714e-11
135,6.343666813870462e-10,9.400539579394732e-11
136,8.058982773861635e-10,1.5687618390029033e-10
137,8.945823276506514e-10,2.0624460853250848e-10
138,1.040032553173728e-09,2.6988047943116575e-10
139,1.1508592391405068e-09,3.138141460437002e-10
140,1.1515548721321093e-09,3.2255089724087704e-10
141,1.0088348605480875e-09,2.9560857728139736e-10
142,9.204558171778446e-10,2.8865564093932896e-10
143,8.791335086494408e-10,2.880777841718915e-10
144,8.317136787859345e-10,2.67598331573576e-10
145,7.329320568459774e-10,2.110049859887884e-10
146,5.877924680170005e-10,1.2914531130880312e-10
147,5.131242734369077e-10,8.513207531369328e-11
148,4.689458490056523e-10,6.415756731529179e-11
149,4.6148712480764327e-10,6.18463726177795e-11
150,5.028071930078398e-10,7.583507566767233e-11
151,5.986170296113908e-10,1.0164185089061526e-10
152,6.344201887395561e-10,1.0564510000068884e-10
153,5.861396265904251e-10,8.659610315988168e-11
154,5.342892089565638e-10,6.965270849253054e-11
155,5.938150303396033e-10,8.137141422863616e-11
156,7.280993488515233e-10,1.1264329871599556e-10
157,8.224118051816969e-10,1.364912999174406e-10
158,7.7813659297493e-10,1.2628495562054663e-10
159,7.210056901340493e-10,1.0963675775953278e-10
160,7.292512310738151e-10,1.0386806394803562e-10
161,7.78397861698251e-10,1.118478951416675e-10
162,7.487003674027254e-10,1.0505546196821734e-10
163,6.452959959917559e-10,8.224576996229703e-11
164,5.548477029590662e-10,6.209294483506186e-11
165,5.128495288222326e-10,5.309556802500904e-11
166,4.2710004045644713e-10,3.44467990656135e-11
167,3.6523760315596725e-10,2.40294284095916e-11
168,3.5179516138088344e-10,2.203667446023056e-11
169,3.851096878965087e-10,2.622096956101206e-11
170,4.6394451453911156e-10,3.8075687862371116e-11
171,4.903698388682387e-10,4.260997631024921e-11
172,4.681691431075594e-10,3.978363605731239e-11
173,4.809822576205547e-10,4.5357475525645067e-11
174,5.529572588396143e-10,6.38510336265049e-11
175,6.098735264668935e-10,8.192269041435147e-11
176,5.354760338058641e-10,7.398995142391243e-11
177,4.693440960215001e-10,6.874329479757471e-11
178,4.73528162390215e-10,7.304841173514585e-11
179,5.726988305297053e-10,8.778420679811547e-11
180,5.807699661185016e-10,7.791484771942554e-11
181,4.6381851630374863e-10,4.7706690958668614e-11
182,3.3050436080680527e-10,2.285410590631945e-11
183,3.086579509515376e-10,1.721081377147611e-11
184,3.588462587932458e-10,2.183506190068533e-11
185,3.3013696185493853e-10,1.8400680144958566e-11
186,2.729673528783585e-10,1.3023026996548521e-11
187,2.7107144690320295e-10,1.3477791252908297e-11
188,3.3521752425175686e-10,1.998052648380687e-11
189,4.0163475300584877e-10,2.698547461678354e-11
190,3.826816249261252e-10,2.4705222351746754e-11
191,3.700069310968415e-10,2.3274011681890008e-11
192,4.1358444453493945e-10,2.818107288781759e-11
193,4.1882707210642475e-10,2.870664279968656e-11
194,3.558192007050112e-10,2.288635149198618e-11
195,2.9297658959849347e-10,1.9077446044924104e-11
196,3.3668096387618893e-10,2.924311783741673e-11
197,4.5647873732349126e-10,5.1929123052519745e-11
198,5.242848193698775e-10,6.661953749062486e-11
199,4.671740698703602e-10,5.36770491920487e-11
200,4.260477445120184e-10,3.955464184460234e-11
201,4.5397223251625953e-10,3.7449317231504205e-11
202,5.117025833559834e-10,4.3319926358894133e-11
203,4.947909991370018e-10,3.992783096012191e-11
204,4.505736774358484e-10,3.412391159145928e-11
205,4.4817448541134724e-10,3.2992532697482585e-11
206,4.5103825762194635e-10,3.291998953025705e-11
207,4.508453522526042e-10,3.53406066332755e-11
208,4.390300852932514e-10,3.8265626920725695e-11
209,4.477079746764946e-10,4.7541687032767464e-11
210,4.974116323957942e-10,6.758276368972116e-11
211,5.037750632091248e-10,7.382379014390446e-11
212,4.541891566708915e-10,6.09199466514347e-11
213,4.5600492593142305e-10,5.600827292290388e-11
214,4.881512506256245e-10,5.4861345947198696e-11
215,5.158605107338902e-10,5.557669579665292e-11
216,4.6500498443877897e-10,4.7395161645022973e-11
217,3.8685667618787584e-10,3.3980451183464334e-11
218,3.555566344734165e-10,2.765429382785625e-11
219,3.614635802208773e-10,2.7679559159303653e-11
220,3.550876601352872e-10,2.8745935537058758e-11
