dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
2.0,0.38,1,1.9733456614299039,-10.513201488746793,0.2720433261416133,692131.9731390362,3548325.7785093063,607045.3046615764,4.334433484403352e-05,8.454691556704626e-06,4.419966839515391e-05,7.836976598334149,35.19482420006534,1
