dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.16,0,2.127327706723081,0.15556215306542498,1.959683417180691,54720.39325569954,451756.221220312,50560.04911339481,0.0005482416739919038,6.640749720936246e-05,0.0005599045710225361,5.535372115000306,1.2890637000091374,1
