t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.21943,42878.9,-21688.5,10366.3,4463.89,54.8172,-4966.35
0.1,6.22044,42876.5,-21226.4,10404.2,4458.05,53.9987,-4970.19
0.2,6.22111,42873.3,-20796.8,10576.9,4452.45,50.1722,-4977.45
0.3,6.2213,42870.5,-20345.2,10875.7,4446.62,44.43,-4986.55
0.4,6.22126,42869.5,-19847.9,11285.0,4441.55,38.6287,-4984.2
0.5,6.22118,42869.8,-19218.6,11782.3,4435.79,33.7955,-4974.49
0.6,6.22099,42869.8,-18657.4,12346.6,4431.67,31.2254,-4963.5
0.7,6.22068,42869.3,-18376.4,12947.7,4430.29,31.3258,-4958.15
0.8,6.22038,42868.7,-18402.3,13546.3,4430.87,33.8014,-4958.71
0.9,6.22021,42868.0,-18618.5,14106.3,4432.19,37.6473,-4959.28
1.0,6.22015,42867.0,-18969.0,14604.6,4433.6,41.1322,-4958.84
1.1,6.22022,42866.1,-19518.7,15038.2,4435.24,42.7249,-4963.24
1.2,6.22043,42865.4,-20285.8,15415.4,4437.49,41.8736,-4974.77
1.3,6.22083,42865.1,-21138.0,15737.6,4440.33,39.0992,-4986.23
1.4,6.22146,42865.2,-21922.8,15986.9,4443.59,35.5086,-4989.65
1.5,6.22224,42865.2,-22632.8,16130.2,4447.14,32.6629,-4985.49
1.6,6.22305,42864.7,-23340.2,16134.7,4450.94,31.8579,-4979.23
1.7,6.22377,42863.4,-24035.6,15990.9,4454.62,33.4772,-4972.05
1.8,6.22435,42861.2,-24633.6,15719.9,4457.59,36.5486,-4961.54
1.9,6.22469,42858.2,-25123.8,15358.3,4459.61,39.3368,-4949.99
2.0,6.22469,42854.8,-25600.2,14937.1,4461.03,40.6273,-4945.04
2.1,6.22423,42851.0,-26116.0,14467.0,4462.27,40.3587,-4950.14
2.2,6.22337,42847.8,-26592.9,13943.7,4463.39,39.0498,-4959.82
2.3,6.22233,42846.5,-26929.4,13364.9,4464.33,37.0595,-4966.72
2.4,6.22147,42847.4,-27126.7,12737.8,4465.34,34.368,-4969.41
2.5,6.22114,42849.9,-27236.5,12078.4,4466.59,31.1297,-4970.0
2.6,6.22146,42851.9,-27238.2,11406.1,4467.98,27.902,-4967.62
2.7,6.22231,42851.7,-27060.7,10739.1,4469.06,25.3953,-4959.64
2.8,6.22345,42849.4,-26710.6,10095.1,4469.48,24.1434,-4948.41
2.9,6.22465,42845.7,-26292.5,9494.76,4469.14,24.4557,-4941.27
3.0,6.22581,42841.9,-25880.1,8961.72,4467.88,26.1963,-4942.48
3.1,6.22691,42838.3,-25438.2,8520.96,4465.22,28.6394,-4948.91
3.2,6.22792,42834.2,-24909.5,8194.59,4460.84,30.5196,-4955.56
3.3,6.22873,42829.6,-24319.6,7996.48,4455.2,30.5914,-4961.7
3.4,6.22922,42825.2,-23737.0,7930.79,4449.31,28.1726,-4969.63
3.5,6.22928,42821.1,-23113.3,7995.05,4442.56,23.5892,-4979.66
3.6,6.22911,42819.0,-22434.6,8182.55,4436.21,18.4345,-4978.04
3.7,6.22899,42818.2,-21592.3,8476.77,4428.86,13.572,-4967.7
3.8,6.22881,42817.5,-20764.4,8861.41,4423.0,10.6256,-4955.88
3.9,6.22848,42816.4,-20196.8,9306.88,4420.21,10.5024,-4950.45
4.0,6.22815,42815.9,-19952.2,9770.47,4419.9,13.429,-4953.02
4.1,6.228,42815.6,-19913.1,10211.1,4420.56,18.7216,-4956.79
4.2,6.22811,42815.3,-19990.8,10600.5,4421.13,24.3967,-4958.31
4.3,6.22854,42814.9,-20240.8,10935.5,4421.51,28.3302,-4962.58
4.4,6.22926,42813.5,-20706.8,11230.7,4422.13,29.2593,-4973.52
4.5,6.23017,42811.1,-21276.1,11496.7,4423.22,27.3137,-4985.52
4.6,6.23118,42808.4,-21784.5,11722.8,4424.97,23.7008,-4990.2
4.7,6.23215,42804.6,-22207.0,11877.2,4427.47,20.4762,-4987.22
4.8,6.23288,42800.5,-22627.8,11919.5,4430.82,19.656,-4982.53
4.9,6.23331,42796.8,-23059.9,11828.2,4434.52,22.2243,-4977.98
5.0,6.23342,42792.9,-23411.9,11616.0,4437.62,27.3953,-4970.2
5.1,6.2332,42789.9,-23645.4,11319.3,4439.43,32.9642,-4959.61
5.2,6.23263,42787.5,-23847.5,10976.2,4440.1,36.813,-4953.63
5.3,6.23162,42785.5,-24094.3,10608.9,4440.16,38.1641,-4957.6
