idx,dmg_UW,dmg_DW
0,1.157464058403243e-11,7.755628722339631e-14
1,1.209320766254643e-11,1.5767215906097601e-13
2,1.364626984980584e-11,3.503024695374865e-13
3,1.4478193862090586e-11,1.8283385865480882e-12
4,1.562631171863079e-11,5.668113289072445e-12
5,1.714080437843426e-11,8.099958765701494e-12
6,1.859944489446824e-11,1.0333776422895542e-11
7,2.0569053955123203e-11,1.733814002039402e-11
8,2.3021465194652763e-11,3.1326313245779084e-11
9,2.2672363515279617e-11,3.771301904537329e-11
10,1.7682774681073128e-11,2.6557141232040354e-11
11,1.4103006366533677e-11,1.7562214885169102e-11
12,1.3650901440450485e-11,1.866416683419151e-11
13,1.6763873195722787e-11,2.850485869107857e-11
14,1.936592969513884e-11,2.667530240539879e-11
15,2.402857904217776e-11,1.8462925058958502e-11
16,3.013998804437397e-11,1.1713470074997143e-11
17,3.538043898469646e-11,9.602741899559907e-12
18,3.664649163072808e-11,6.369358641881288e-12
19,4.2204906746793063e-11,4.0540180953961246e-12
20,5.018029020697147e-11,3.593455666402888e-12
21,4.677438850865959e-11,3.4199944693994254e-12
22,3.450970828377327e-11,3.509566245676865e-12
23,2.3170654072233843e-11,2.9596679825885785e-12
24,1.5725423888720137e-11,1.672580991356235e-12
25,1.2643928568061074e-11,1.3011528897231826e-12
26,1.352187407034797e-11,1.6617763274866218e-12
27,1.5192736301584895e-11,2.0559290575631975e-12
28,1.6288952756951785e-11,7.608013068848614e-13
29,1.8341871162760906e-11,5.0075305540126504e-14
30,2.3276122114963946e-11,1.085515653201858e-15
31,2.7155406771126166e-11,5.091227284629945e-17
32,2.7714982842343868e-11,3.347983481803935e-15
33,3.738529695624251e-11,5.239471164751552e-14
34,4.9095357584344714e-11,2.641303394850753e-13
35,5.365765253849617e-11,3.7247789399386984e-13
36,4.2198191679121154e-11,8.769859386484046e-14
37,2.6942641105033322e-11,3.1445126802146904e-16
38,2.4839047513239747e-11,3.433654052656298e-14
39,2.917589243919218e-11,9.699693564984559e-13
40,3.2118968056414493e-11,2.538298847640779e-12
41,2.925046111474661e-11,3.3453328849531762e-12
42,2.3910243053315742e-11,3.0762739678826416e-12
43,1.8631719459467383e-11,1.909766412752968e-12
44,1.456853944228167e-11,1.3434060662171667e-12
45,1.2584387577831163e-11,6.025191021954174e-13
46,1.2981902349835192e-11,9.441618367625793e-13
47,1.5256959832140756e-11,2.018026501830744e-12
48,1.9149320337699918e-11,5.389305189684293e-12
49,2.1836450022867552e-11,7.259366851605072e-12
50,2.3150539504259654e-11,4.814122187467909e-12
51,2.403720008049849e-11,2.760785505287393e-12
52,2.5071712226107778e-11,1.5390987038776036e-12
53,2.053504123196371e-11,5.47723033424493e-13
54,1.6388706417932653e-11,1.969628653477731e-13
55,1.4418514592481567e-11,2.3945038930289404e-13
56,1.4743930003662115e-11,5.293449604855176e-13
57,1.5160155451989134e-11,1.954748832599349e-12
58,1.5796990270717678e-11,5.6144061782375586e-12
59,1.6000586588659976e-11,8.068078766137619e-12
60,1.3996557700098653e-11,3.279348170700001e-12
61,1.4873540646246267e-11,1.8410755792039082e-13
62,3.11685075437922e-11,6.393735083269286e-14
63,9.419010687150683e-11,3.3992737266936556e-12
64,2.05583702884229e-10,2.0542118253786546e-11
65,3.2592675551083495e-10,4.438670017695706e-11
66,3.7405033221735595e-10,4.709691219206879e-11
67,2.7281539001473517e-10,2.3048356477627283e-11
68,1.3190090141984436e-10,5.072375026231004e-12
69,5.093391518773511e-11,5.483953960689375e-13
70,2.3200188330515762e-11,8.526044617250407e-14
71,1.5166541370870455e-11,1.1144456086286414e-13
72,1.4730842504300873e-11,6.182125976527016e-13
73,1.710731487233203e-11,2.130521043000173e-12
74,1.5491720612700345e-11,2.562363338795928e-12
