t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.67561,45079.4,3204.34,-1942.36,2298.18,-96.133,-4680.2
0.1,5.68403,45096.2,3767.07,-2500.41,2317.21,-136.641,-4731.27
0.2,5.68692,45059.3,4185.41,-3754.08,2332.65,-136.54,-4807.67
0.3,5.67315,44992.4,6545.02,-5363.8,2311.49,-99.3757,-4837.05
0.4,5.64383,44972.5,8812.99,-6917.36,2253.8,-80.0044,-4802.27
0.5,5.62587,45045.1,9364.53,-7933.58,2209.12,-74.5174,-4833.99
0.6,5.63749,45129.4,9960.03,-8395.46,2206.9,-85.0017,-4931.13
0.7,5.66761,45159.7,11723.7,-8958.43,2228.87,-112.421,-4888.32
0.8,5.69599,45130.2,14500.5,-8873.27,2260.05,-104.38,-4738.89
0.9,5.69989,45032.3,15936.5,-7814.2,2273.93,-111.587,-4664.54
1.0,5.68547,45016.8,15058.3,-6087.75,2269.72,-170.958,-4724.02
1.1,5.69283,45132.9,14195.0,-3412.79,2293.64,-182.72,-4812.09
1.2,5.72639,45170.3,14785.7,-282.437,2297.02,-167.124,-4822.6
1.3,5.75756,45146.5,16195.1,2872.42,2291.52,-138.945,-4849.34
1.4,5.76312,45030.0,15063.6,6059.33,2281.57,-117.321,-4926.97
1.5,5.72798,44923.7,12024.9,8880.77,2305.47,-122.642,-5047.42
1.6,5.68663,44975.0,8463.64,10588.1,2330.94,-133.523,-5070.36
1.7,5.67764,45083.0,6512.35,11300.4,2377.0,-151.549,-5021.78
1.8,5.68781,45106.9,4576.86,11021.9,2392.89,-181.735,-4950.96
1.9,5.70024,45098.9,1905.05,10764.6,2432.68,-163.27,-4944.85
2.0,5.69574,45011.0,240.081,10792.2,2471.71,-184.883,-4992.11
2.1,5.66849,44981.7,827.006,10577.8,2475.9,-208.074,-4984.92
2.2,5.66267,45080.7,3592.68,9730.62,2479.25,-197.921,-4942.46
2.3,5.67647,45124.1,5998.2,7584.91,2461.27,-166.729,-4920.96
2.4,5.70833,45169.9,7057.08,4095.19,2458.66,-108.335,-4960.63
2.5,5.73394,45100.5,7528.98,226.217,2432.84,-61.9873,-4950.97
2.6,5.72969,45018.9,7590.33,-2745.03,2454.77,-38.0482,-4876.5
2.7,5.71779,45037.2,7268.6,-4620.13,2456.03,-74.7965,-4825.9
2.8,5.72518,45114.1,5009.78,-4610.11,2461.17,-103.657,-4858.93
2.9,5.74496,45123.8,1421.92,-3450.11,2441.85,-136.045,-4911.62
3.0,5.76729,45139.3,-874.641,-1678.86,2454.15,-151.027,-4953.95
3.1,5.77932,45064.5,-1505.75,365.655,2477.66,-164.28,-4965.41
3.2,5.76762,45013.3,-1411.15,2425.29,2504.78,-165.922,-4963.08
3.3,5.75521,45046.5,-2503.88,4100.71,2533.27,-158.944,-4964.58
3.4,5.76368,45119.7,-3275.15,5690.41,2602.18,-151.128,-5007.41
3.5,5.78515,45130.0,-3763.45,5996.08,2622.82,-183.285,-4967.62
3.6,5.80277,45105.3,-3243.0,4295.74,2609.25,-204.749,-4884.37
3.7,5.80101,45027.3,-1867.13,696.218,2585.8,-167.243,-4857.26
3.8,5.78468,45013.6,-639.165,-3902.79,2523.09,-90.5207,-4854.52
3.9,5.77939,45074.3,1147.08,-7758.91,2435.77,-49.5833,-4859.47
4.0,5.79307,45117.7,2133.63,-9497.76,2391.52,-61.1724,-4845.47
4.1,5.81272,45118.6,3394.13,-9698.53,2331.74,-97.1677,-4883.58
4.2,5.82541,45080.5,4602.2,-8810.05,2289.2,-98.4153,-4917.69
4.3,5.81982,45022.5,5151.37,-7054.8,2290.7,-76.7268,-4890.76
4.4,5.80801,45040.9,5961.32,-5102.46,2306.67,-101.644,-4870.66
4.5,5.82506,45155.1,5798.17,-2358.66,2375.73,-127.542,-4866.12
4.6,5.86175,45174.3,6904.72,686.985,2455.51,-189.89,-4907.35
4.7,5.89652,45159.8,7914.65,3007.17,2526.63,-241.835,-4876.32
4.8,5.92393,45119.4,9657.85,4983.47,2588.7,-228.739,-4882.09
4.9,5.92221,45020.3,9939.16,6267.24,2580.62,-222.782,-4924.19
5.0,5.91423,45071.1,8264.98,6768.98,2581.48,-202.518,-4980.06
5.1,5.92607,45100.9,6276.52,7033.33,2533.94,-185.929,-5030.37
5.2,5.92937,45063.8,4410.48,7048.45,2488.52,-163.592,-5052.57
5.3,5.91971,45029.7,3768.0,5209.41,2443.77,-185.01,-5054.17
5.4,5.90329,44999.2,3814.54,2921.67,2446.51,-131.272,-5026.39
5.5,5.87243,44964.6,4843.81,343.72,2483.19,-89.6813,-5014.74
5.6,5.85416,45054.1,5690.33,-1933.67,2509.51,-86.6901,-4984.63
5.7,5.86182,45090.2,7809.84,-3083.16,2511.58,-118.819,-4995.37
5.8,5.86875,45094.6,10375.0,-3424.45,2518.64,-117.009,-4987.77
5.9,5.88522,45116.7,11402.3,-3627.17,2501.46,-86.9539,-4936.94
6.0,5.89696,45074.3,9240.65,-2351.07,2485.41,-13.8037,-4906.3
6.1,5.90202,45094.0,4512.2,352.15,2528.94,30.6813,-4973.14
6.2,5.9334,45189.7,-888.398,4473.19,2587.93,16.1625,-5041.62
6.3,5.97822,45182.5,-5623.45,9746.49,2641.12,-35.7617,-5042.56
6.4,6.0073,45100.1,-9336.1,14075.9,2692.92,-108.463,-5050.69
6.5,6.02036,44843.9,-12020.0,16275.4,2715.86,-157.339,-5112.01
6.6,6.01221,44627.5,-13558.9,15602.6,2714.03,-184.766,-5146.23
6.7,6.00513,44610.9,-12257.6,12710.0,2686.25,-132.06,-5117.83
6.8,6.01867,44650.3,-8151.0,9528.03,2647.3,-51.711,-5055.5
6.9,6.02446,44571.3,-2873.94,6878.06,2642.03,-42.7461,-4988.15
7.0,6.011,44443.6,1402.92,4042.46,2644.42,-57.573,-4914.79
7.1,5.97387,44277.2,3892.82,792.626,2587.9,-13.8708,-4834.47
