idx,dmg_UW,dmg_DW
0,7.95344344269223e-10,6.715324194196178e-11
1,8.464545107884369e-10,7.389326854548647e-11
2,9.012000325500375e-10,7.935822782919395e-11
3,9.041668454840994e-10,7.741009082366429e-11
4,8.840250545032373e-10,7.256706893432737e-11
5,9.160079647085655e-10,7.570352944841556e-11
6,1.0132123339363216e-09,8.787605633771269e-11
7,1.0953576967967831e-09,9.726624147328471e-11
8,1.0877538856450633e-09,9.331730355086944e-11
9,1.0262132969707e-09,8.097010999786574e-11
10,9.724119071872902e-10,6.932782845221187e-11
11,9.285341255850011e-10,6.057054418658104e-11
12,8.408737740156204e-10,4.9886004971982284e-11
13,7.219402844377769e-10,3.852522191488577e-11
14,6.480352086964722e-10,3.225978722464922e-11
15,6.40143423641043e-10,3.128454946916891e-11
16,6.508550537455698e-10,3.169439625978202e-11
17,6.140669154200485e-10,2.8587878588433865e-11
18,5.475387109570188e-10,2.3500149274205195e-11
19,5.063598325735642e-10,2.017166969404367e-11
20,4.950546356808163e-10,1.866783425548686e-11
21,4.667527483993058e-10,1.6047239083040993e-11
22,4.0296474733539563e-10,1.1823888427582526e-11
23,3.478665149014874e-10,8.799061674793796e-12
24,3.2144008703780643e-10,7.468660597911587e-12
25,3.079657124399885e-10,6.91038980036447e-12
26,2.770226510160032e-10,5.6855884434667915e-12
27,2.4042699708087454e-10,4.307964216890769e-12
28,2.279734290460039e-10,3.827589141467148e-12
29,2.400452303006583e-10,4.208530048577899e-12
30,2.5546079052864376e-10,4.8746997358559536e-12
31,2.565653576968135e-10,5.205465260158277e-12
32,2.52018824248974e-10,5.19579702335884e-12
33,2.5591583147766833e-10,5.2206067299403455e-12
34,2.620211382512702e-10,5.261651216573031e-12
35,2.5848050633539236e-10,5.1106173071035815e-12
36,2.472497274104403e-10,4.81458421000304e-12
37,2.4447447274038867e-10,4.952678570627866e-12
38,2.5419974677610894e-10,5.6361050952573615e-12
39,2.744131321485513e-10,7.0337959193533164e-12
40,2.9504471292586127e-10,9.04506864477426e-12
41,3.153229736357817e-10,1.22037880433269e-11
42,3.417700046751269e-10,1.7761482188166876e-11
43,3.9031748906156855e-10,2.751141164430781e-11
44,4.697047979505655e-10,4.065431806276833e-11
45,5.69360349059044e-10,5.466094130731463e-11
46,6.549162518321885e-10,6.706124230667458e-11
47,7.239367783544725e-10,7.896108100787568e-11
48,8.178989926867321e-10,9.622443187586789e-11
49,9.330946719937504e-10,1.1740580835927144e-10
50,9.888597474325182e-10,1.2740751604891467e-10
51,9.453709587664094e-10,1.2144753464641292e-10
52,8.986833217840118e-10,1.1331340090823981e-10
53,9.160188451721706e-10,1.1259693682823491e-10
54,9.83635493294836e-10,1.2100120131196565e-10
55,1.0235827514462527e-09,1.3098350399303633e-10
56,1.010222058361454e-09,1.3195608733887734e-10
57,1.0393580476726877e-09,1.3409937873698347e-10
58,1.1405945774009899e-09,1.413657267101705e-10
59,1.245459952504808e-09,1.4780022599473232e-10
60,1.2590293832591308e-09,1.444423233723537e-10
61,1.232174098586194e-09,1.3895233552619599e-10
62,1.2601978137398928e-09,1.409240936812571e-10
63,1.3521146677746798e-09,1.5041178939878359e-10
64,1.4332953401946339e-09,1.589455696535143e-10
65,1.4314150158176217e-09,1.551549091833823e-10
66,1.4163833100246281e-09,1.4756932018707606e-10
67,1.422371215427416e-09,1.405363501752142e-10
68,1.3864622054363537e-09,1.2737753035049583e-10
69,1.2732581538448979e-09,1.0845120791213276e-10
70,1.1537713108147103e-09,9.338780392965059e-11
71,1.103644907854088e-09,8.84864896176542e-11
72,1.077428287325118e-09,8.609721105930356e-11
73,9.967535130888256e-10,7.705788077724714e-11
74,8.500520049108639e-10,5.998760664850716e-11
75,7.49096178295828e-10,4.775512036078944e-11
