design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a01,DLC1.2-j-s6,0.54,center,30,1332.0,1.901,0.4328,0.0002107201555981252,1.647947136274554e-05,142368.91537425818,1820446.7449010385,135538.36960448622,2.641
a01,DLC1.2-k-s1,0.58,center,30,538.2,2.938,0.8583,7.463601783660479e-05,1.8595720693046413e-05,401950.70516324736,1613274.3922755327,339445.6123265874,2.573
a01,DLC1.2-k-s2,0.6,center,30,538.2,1.8286,0.4005,5.622694559505767e-05,1.4031956334263423e-05,533552.0128740016,2137977.006580728,450454.856334261,2.577
a01,DLC1.2-k-s3,0.6,min_pos,30,538.2,3.4689,1.469,6.808223015856201e-05,2.0200445257767244e-05,440643.61478950764,1485115.7792407938,360110.05712555,2.582
a01,DLC1.2-k-s4,0.59,center,30,538.2,2.6077,0.8701,9.140771264947428e-05,2.7543075936876403e-05,328199.8764704079,1089202.9658834913,267371.624056605,2.78
a01,DLC1.2-k-s5,0.5,center,30,538.2,1.3977,1.3286,6.834669642299777e-05,2.683860888769484e-05,438938.5525575365,1117792.6592817788,336301.55907872994,2.626
a01,DLC1.2-k-s6,0.56,min_pos,30,538.2,3.2965,1.2841,7.087671517103416e-05,2.004775846964832e-05,423270.18016574753,1496426.6476683198,349215.7675133263,2.636
a01,DLC2.4.1-a-s1,0.32,min_pos,3,50.0,-1.5317,0.9058,5.427347254367728e-06,7.342178963487775e-07,5527562.2866875,40859804.901498914,5056692.073248628,0.467
a01,DLC2.4.1-a-s2,0.37,min_pos,3,50.0,-1.9811,0.4862,6.123686844785146e-06,8.240883392856243e-07,4899009.495488428,36403864.20951671,4483916.813862283,0.4
a01,DLC2.4.1-a-s3,0.35,center,3,50.0,0.5929,1.7378,6.527377425595073e-06,8.90599692048945e-07,4596026.557674506,33685167.72219059,4201076.493643747,0.412
a01,DLC2.4.1-a-s4,0.33,center,3,50.0,0.8938,1.1072,6.415747823174806e-06,8.257018655208132e-07,4675994.260814731,36332726.438830845,4297538.50809285,0.426
a01,DLC2.4.1-a-s5,0.38,min_pos,3,50.0,-1.5452,1.0712,6.312661078680419e-06,8.68151041616739e-07,4752353.979737356,34556198.82011735,4340651.065368136,0.397
a01,DLC2.4.1-a-s6,0.32,min_pos,3,50.0,-1.6353,0.9344,5.472239311805319e-06,7.221847661609275e-07,5482216.381743519,41540615.927801184,5026911.027158892,0.419
a01,DLC2.4.1-b-s1,0.63,min_pos,3,50.0,4.7799,0.6983,5.568752344244955e-06,5.953500539932369e-07,5387203.119385188,50390522.01100631,5027501.537767795,0.472
a01,DLC2.4.1-b-s2,0.51,min_pos,3,50.0,3.5697,0.4745,4.047249557696083e-06,4.5035456746883957e-07,7412441.356118808,66614179.50885049,6896404.819770576,0.394
a01,DLC2.4.1-b-s3,0.41,min_pos,3,50.0,4.0645,0.1442,5.6886023614557076e-06,5.646690027915699e-07,5273703.1161241215,53128469.69054112,4947935.3276016805,0.366
a01,DLC2.4.1-b-s4,0.49,min_pos,3,50.0,3.0723,0.0137,5.085006165891131e-06,5.295815351524666e-07,5899697.860984324,56648500.76648348,5516426.062327252,0.408
a01,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,5.0845,0.7843,7.085996121514346e-06,9.397213712601357e-07,4233702.571317342,31924356.428939123,3880327.0089331847,0.386
a01,DLC2.4.1-b-s6,0.38,min_pos,3,50.0,3.5641,0.6201,5.65137491624802e-06,6.585763035344513e-07,5308442.714311577,45552808.13930872,4920697.707353316,0.413
a01,DLC2.4.2-a-s1,0.25,center,15,25.0,2.4902,1.308,8.34942944810581e-06,4.924946838629362e-07,3593059.8834877196,60914363.10477851,3465782.4476888566,1.457
a01,DLC2.4.2-a-s2,0.19,center,15,25.0,2.0651,1.6924,5.7368891583667e-06,3.3667656504062905e-07,5229314.907757611,89106291.0671543,5045093.325830241,1.548
a01,DLC2.4.2-a-s3,0.24,center,15,25.0,2.6874,1.7816,5.883675033926735e-06,3.3924105547769845e-07,5098854.003154921,88432692.66968834,4922635.415634101,1.548
a01,DLC2.4.2-a-s4,0.22,center,15,25.0,2.0574,1.6445,5.165718088630291e-06,2.8194895950067063e-07,5807517.848492311,106402236.96207201,5618402.73400807,1.53
a01,DLC2.4.2-a-s5,0.26,center,15,25.0,2.72,1.4564,6.214048522277803e-06,3.6533044503066485e-07,4827770.47724167,82117437.53653458,4657365.8577784365,1.44
a01,DLC2.4.2-a-s6,0.22,center,15,25.0,2.1515,1.4892,5.719879337222858e-06,2.9043655433426243e-07,5244865.884629961,103292783.06157394,5086979.111501018,1.488
a01,DLC2.4.2-b-s1,0.37,center,15,25.0,2.1959,0.8173,2.9472017286499744e-06,3.629503537462809e-07,10179147.123988051,82655932.66502611,9391873.57942118,1.608
