design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
b32,DLC1.2-g-s3,0.35,center,30,11340.0,2.4596,-33.8539,1.1569
b32,DLC1.2-g-s4,0.35,center,30,11340.0,2.8777,-28.2894,1.8064
b32,DLC1.2-g-s5,0.35,center,30,11340.0,2.1047,-31.7079,0.9508
b32,DLC1.2-g-s6,0.35,center,30,11340.0,2.3195,-27.4367,1.1299
b32,DLC1.2-h-s1,0.4,center,30,6126.0,2.6729,-25.5902,1.1224
b32,DLC1.2-h-s2,0.42,center,30,6126.0,2.5895,-35.0101,1.2087
b32,DLC1.2-h-s3,0.4,center,30,6126.0,2.5469,-33.0146,1.1902
b32,DLC1.2-h-s4,0.4,center,30,6126.0,1.9922,-30.3408,0.5783
b32,DLC1.2-h-s5,0.4,center,30,6126.0,2.3602,-34.071,0.9461
b32,DLC1.2-h-s6,0.42,center,30,6126.0,2.5492,-38.5615,1.1732
b32,DLC1.2-i-s1,0.51,center,30,2997.0,2.5596,-42.7263,0.6427
b32,DLC1.2-i-s2,0.42,center,30,2997.0,2.2747,-26.4631,0.7978
b32,DLC1.2-i-s3,0.42,center,30,2997.0,2.965,-25.9792,1.4894
b32,DLC1.2-i-s4,0.47,center,30,2997.0,2.6352,-39.5454,0.7691
b32,DLC1.2-i-s5,0.47,min_pos,30,2997.0,3.4844,-32.0745,1.1182
b32,DLC1.2-i-s6,0.5,center,30,2997.0,2.0941,-29.5105,0.5054
b32,DLC1.2-j-s1,0.49,center,30,1332.0,2.9705,-37.0608,0.1779
b32,DLC1.2-j-s2,0.55,center,30,1332.0,2.9473,-29.4034,0.9783
b32,DLC1.2-j-s3,0.53,min_pos,30,1332.0,3.0518,-36.301,0.7372
b32,DLC1.2-j-s4,0.51,min_pos,30,1332.0,3.2605,-36.1457,1.1508
b32,DLC1.2-j-s5,0.56,center,30,1332.0,2.7233,-21.6488,0.9464
b32,DLC1.2-j-s6,0.59,center,30,1332.0,2.3047,-32.1857,0.7505
b32,DLC1.2-k-s1,0.63,center,30,538.2,2.2744,-13.6745,0.6599
b32,DLC1.2-k-s2,0.69,center,30,538.2,2.4918,-2.7423,2.0586
b32,DLC1.2-k-s3,0.66,center,30,538.2,2.5388,-6.9218,1.4943
b32,DLC1.2-k-s4,0.63,center,30,538.2,2.8028,-6.3209,1.6027
b32,DLC1.2-k-s5,0.53,center,30,538.2,0.4955,3.8108,1.0455
b32,DLC1.2-k-s6,0.59,center,30,538.2,2.8608,-15.3275,0.8014
b32,DLC2.4.1-a-s1,0.3,center,3,50.0,0.3582,4.9401,1.3812
b32,DLC2.4.1-a-s2,0.33,center,3,50.0,0.5734,5.0699,1.5562
b32,DLC2.4.1-a-s3,0.34,center,3,50.0,1.3133,4.0048,1.9067
b32,DLC2.4.1-a-s4,0.28,center,3,50.0,1.856,-0.9763,1.2173
b32,DLC2.4.1-a-s5,0.34,center,3,50.0,0.0508,6.167,1.408
b32,DLC2.4.1-a-s6,0.3,center,3,50.0,0.6038,8.4951,2.2699
b32,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,3.072,-10.4486,0.1068
b32,DLC2.4.1-b-s2,0.5,center,3,50.0,2.6236,-5.104,0.9783
b32,DLC2.4.1-b-s3,0.4,min_pos,3,50.0,3.3648,-9.6017,0.626
b32,DLC2.4.1-b-s4,0.49,center,3,50.0,2.7193,-6.3703,0.7692
b32,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.6746,-10.092,1.0726
b32,DLC2.4.1-b-s6,0.38,center,3,50.0,2.6701,-6.058,0.6955
b32,DLC2.4.2-a-s1,0.25,center,15,25.0,2.7411,-17.7626,0.8073
b32,DLC2.4.2-a-s2,0.2,center,15,25.0,1.9161,-3.0249,1.352
b32,DLC2.4.2-a-s3,0.29,center,15,25.0,2.4741,-8.7772,1.2065
b32,DLC2.4.2-a-s4,0.24,center,15,25.0,1.9448,-1.9288,1.4648
b32,DLC2.4.2-a-s5,0.3,center,15,25.0,2.3693,-12.4177,0.7566
b32,DLC2.4.2-a-s6,0.27,center,15,25.0,2.4969,-5.4314,1.5966
b32,DLC2.4.2-b-s1,0.36,center,15,25.0,2.1572,-4.7661,0.9282
b32,DLC2.4.2-b-s2,0.5,center,15,25.0,2.9085,-5.623,1.191
b32,DLC2.4.2-b-s3,0.41,center,15,25.0,2.7708,-6.9379,1.0819
b32,DLC2.4.2-b-s4,0.42,center,15,25.0,2.6832,-4.0069,1.4741
b32,DLC2.4.2-b-s5,0.34,center,15,25.0,2.2275,-1.8355,1.4892
b32,DLC2.4.2-b-s6,0.28,center,15,25.0,2.8542,-3.2708,1.7179
b32,DLC4.1-a-y1,0.07,center,10,10000.0,1.5468,1.1064,1.4728
b32,DLC4.1-a-y2,0.07,center,10,10000.0,1.5568,1.1865,1.495
b32,DLC4.1-a-y3,0.07,center,10,10000.0,1.4995,1.1902,1.4482
b32,DLC4.1-b-y1,0.18,center,10,500.0,2.1004,-1.2599,1.6003
b32,DLC4.1-b-y2,0.19,center,10,500.0,2.0485,-1.3971,1.5555
b32,DLC4.1-b-y3,0.2,center,10,500.0,2.0441,-1.1718,1.5993
b32,DLC4.1-c-y1,0.22,center,10,500.0,2.114,-1.6156,1.4246
b32,DLC4.1-c-y2,0.3,center,10,500.0,2.3537,-3.3539,1.3418
b32,DLC4.1-c-y3,0.47,center,10,500.0,2.8731,-8.8692,0.5059
b32,DLC6.4-a-s1,3.0,center,30,24340.0,0.137,0.2028,0.1484
b32,DLC6.4-a-s2,3.0,center,30,24340.0,0.5692,0.6202,0.5781
b32,DLC6.4-a-s3,3.0,center,30,24340.0,0.4364,0.5814,0.4616
b32,DLC6.4-a-s4,3.0,center,30,24340.0,0.5533,0.6751,0.5744
b32,DLC6.4-a-s5,3.0,center,30,24340.0,0.2227,0.2848,0.2335
b32,DLC6.4-a-s6,3.0,center,30,24340.0,0.5275,0.6188,0.5434
b32,DLC6.4-b-s1,0.29,center,30,292.4,2.413,-3.2751,1.3517
b32,DLC6.4-b-s2,0.29,center,30,292.4,2.8669,-3.7176,1.623
b32,DLC6.4-b-s3,0.23,center,30,292.4,2.4728,-1.8276,1.6916
b32,DLC6.4-b-s4,0.4,center,30,292.4,2.9746,-6.7986,0.9871
b32,DLC6.4-b-s5,0.51,min_pos,30,292.4,4.1167,-9.4247,1.0788
b32,DLC6.4-b-s6,0.25,center,30,292.4,2.1933,-2.2833,1.3829
b33,DLC1.2-a-s1,0.17,center,30,37800.0,1.6299,0.0642,1.5414
b33,DLC1.2-a-s2,0.16,center,30,37800.0,1.5613,0.5007,1.5016
b33,DLC1.2-a-s3,0.16,center,30,37800.0,1.6081,0.6066,1.5511
b33,DLC1.2-a-s4,0.16,center,30,37800.0,1.5023,0.5343,1.4467
b33,DLC1.2-a-s5,0.17,center,30,37800.0,1.4878,0.2976,1.4171
b33,DLC1.2-a-s6,0.17,center,30,37800.0,1.6147,0.3782,1.5451
b33,DLC1.2-b-s1,0.18,center,30,45700.0,1.7756,-5.0612,1.5221
b33,DLC1.2-b-s2,0.18,center,30,45700.0,1.6701,-3.6886,1.474
b33,DLC1.2-b-s3,0.18,center,30,45700.0,1.8721,-4.5645,1.6368
b33,DLC1.2-b-s4,0.18,center,30,45700.0,1.7147,-5.1511,1.4692
b33,DLC1.2-b-s5,0.18,center,30,45700.0,1.8384,-3.8568,1.6167
b33,DLC1.2-b-s6,0.17,center,30,45700.0,1.6239,-4.9096,1.3897
b33,DLC1.2-c-s1,0.19,center,30,45040.0,1.6009,-7.7027,1.3204
b33,DLC1.2-c-s2,0.2,center,30,45040.0,1.6415,-9.8232,1.275
b33,DLC1.2-c-s3,0.2,center,30,45040.0,1.9261,-9.2719,1.6029
