DLC,n_pts,dt0_s,rpm_mean,rpm_min,rpm_max,rpm_CV_pct,T3P_s,dt_rule_max_s,n_rpm_lt1,ScaleFactor,hours_30yr,Mx_mean,Mx_std,Mx_CV_pct,My_mean,My_std,My_CV_pct,Mz_mean,Mz_std,Mz_CV_pct,Fx_mean,Fx_std,Fx_CV_pct,Fy_mean,Fy_std,Fy_CV_pct,Fz_mean,Fz_std,Fz_CV_pct
DLC1.2-h-s5,6001,0.1,6.185387048825196,5.53505,6.83636,3.86666962800504,3.2334274059371344,0.7313833677571105,0,6126.0,1020.793897,43084.28381936344,1388.9107567424112,3.223706265063157,-6881.965676683887,13996.612522319141,203.38102774530964,9866.048108048659,13940.00981090797,141.2927411081221,2381.5473137810363,322.6473711378507,13.547804373686926,-81.15810708591901,115.42719672699133,142.22509724726936,-4980.489283452757,116.3833766608988,2.3367860071011988
