dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
4.0,0.38,0,2.602183101876099,-8.007906077161831,0.4176829580722963,1618.2742628879068,5340.215601610278,1316.8015802572395,0.018538266774670947,0.005617750712340876,0.019020666420062143,23.153306876666708,28.037334199994802,1
