t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.85112,45062.4,-3953.63,14124.4,1929.04,-316.897,-4897.3
0.1,5.84567,45051.2,-4787.11,15072.8,1912.64,-378.28,-5050.19
0.2,5.8442,45051.9,-3784.79,12208.9,1899.44,-357.881,-5141.34
0.3,5.84278,45067.9,77.205,6919.16,1928.89,-232.3,-5123.88
0.4,5.85483,45122.5,4285.61,1415.08,1972.99,-139.701,-4978.72
0.5,5.89306,45191.0,6921.7,-861.49,2026.27,-148.122,-4855.55
0.6,5.93715,45189.0,7627.67,355.895,2104.92,-264.63,-4802.4
0.7,5.97994,45171.8,9400.18,2277.15,2167.34,-423.039,-4779.76
0.8,6.00406,45088.5,11477.1,2643.93,2191.26,-479.934,-4685.86
0.9,5.99874,44882.9,12218.1,344.774,2213.03,-440.671,-4655.73
1.0,5.97606,44786.2,9886.61,-3705.67,2163.85,-351.979,-4782.76
1.1,5.95702,44789.7,6143.89,-7157.01,2111.65,-275.432,-4963.42
1.2,5.95115,44880.8,5564.56,-7560.17,2077.05,-213.893,-5063.79
1.3,5.95142,44880.3,8594.89,-5867.12,2045.29,-278.612,-5001.38
1.4,5.9419,44779.2,13987.2,-3681.13,2031.05,-380.835,-4918.35
1.5,5.92135,44683.4,17456.9,-2392.97,2066.71,-408.735,-4806.42
1.6,5.90019,44719.3,19950.6,-2577.56,2109.25,-392.204,-4714.01
1.7,5.90575,44891.2,22865.7,-2215.56,2116.71,-386.081,-4649.8
1.8,5.93215,45043.7,26653.1,-253.292,2089.37,-466.254,-4608.64
1.9,5.97075,45091.8,28475.1,2855.5,2038.12,-545.687,-4620.58
2.0,6.00843,44993.3,28173.5,5411.22,1983.35,-546.977,-4770.58
2.1,6.02958,44794.3,25280.8,6996.72,1950.16,-407.798,-4941.74
2.2,6.04285,44671.4,23594.1,7729.24,1920.75,-288.158,-5063.36
2.3,6.05406,44578.2,19855.4,8158.12,1887.14,-292.046,-4993.04
2.4,6.08091,44598.2,16589.2,9599.61,1937.94,-324.45,-5001.83
2.5,6.11257,44512.8,11347.2,11498.7,2020.74,-369.788,-5014.71
2.6,6.13044,44312.2,6098.58,13854.0,2143.15,-390.216,-5018.62
2.7,6.11562,44021.4,827.575,16354.8,2235.0,-398.991,-4994.73
2.8,6.07686,43864.0,-4034.49,18277.6,2314.35,-377.737,-5030.66
2.9,6.05181,43941.5,-7973.2,19364.3,2355.84,-278.939,-5117.52
3.0,6.04875,44038.1,-10253.4,18464.7,2345.04,-207.156,-5141.63
3.1,6.05787,44089.9,-11463.3,15903.7,2331.89,-109.536,-5106.6
3.2,6.05734,43938.5,-14088.8,12029.8,2285.97,-27.1642,-5067.46
3.3,6.03143,43783.2,-16760.3,7823.52,2291.85,31.1943,-5113.22
3.4,6.01053,43795.4,-18377.7,3938.33,2279.41,35.8597,-5120.72
3.5,6.00457,43905.4,-18273.5,-312.175,2240.54,-41.743,-5034.36
3.6,6.01857,44077.8,-14299.0,-5624.51,2176.19,-81.7584,-4974.79
3.7,6.0479,44149.5,-9569.66,-11821.5,2087.42,-25.6213,-4857.39
3.8,6.06305,44084.7,-4266.98,-18007.8,2034.21,66.1441,-4734.93
3.9,6.08889,44088.5,3514.66,-21310.8,2045.28,164.562,-4718.04
4.0,6.11914,44033.2,10197.9,-20793.2,2040.29,136.188,-4614.54
4.1,6.13927,43954.1,16170.9,-17498.3,2031.47,45.7254,-4568.86
4.2,6.16096,43872.2,20322.5,-13556.3,2093.23,-31.3324,-4640.69
4.3,6.1641,43712.3,22216.8,-11357.0,2141.9,-79.6758,-4699.75
4.4,6.15564,43603.3,22541.7,-11322.4,2183.46,-77.4582,-4716.96
4.5,6.1504,43542.6,22177.5,-10953.0,2210.79,-22.4179,-4757.0
4.6,6.1334,43470.9,22423.8,-9678.54,2179.29,-47.4039,-4857.84
4.7,6.13015,43500.0,22855.4,-7400.15,2115.98,-101.289,-4886.62
4.8,6.12765,43442.8,24535.5,-4156.33,2021.57,-106.567,-4874.61
4.9,6.10348,43355.0,25183.4,-1167.78,1948.64,-70.7613,-4864.13
5.0,6.08161,43390.7,24482.9,1487.98,1936.55,-33.5661,-4928.09
5.1,6.06136,43443.1,22100.5,4830.87,1969.26,-18.8993,-4979.41
5.2,6.03773,43560.7,19502.4,7178.86,2043.72,-93.5023,-5007.38
5.3,6.03808,43775.6,17548.8,8665.17,2101.96,-99.598,-5044.83
5.4,6.05279,43894.7,15579.4,9500.64,2136.94,-44.6345,-5090.91
5.5,6.06848,43964.7,14164.5,8758.09,2114.35,-48.472,-5138.15
5.6,6.10609,44036.3,12864.2,7601.33,2063.64,-67.3165,-5143.91
5.7,6.14987,44004.1,12696.2,7454.53,2040.65,-30.6087,-5138.23
5.8,6.19023,43915.8,12739.3,7351.45,2069.67,-23.6015,-5114.07
5.9,6.23536,43773.0,10698.5,8342.12,2134.43,-35.1852,-5073.25
6.0,6.24224,43472.6,6605.98,9563.73,2249.37,-77.7191,-5086.08
6.1,6.23462,43322.4,3145.34,9831.51,2416.98,-76.4691,-5163.15
6.2,6.23118,43204.6,2524.14,9672.3,2455.01,-25.5685,-5161.83
6.3,6.21868,43149.3,3061.37,9754.35,2529.86,11.1055,-5037.3
6.4,6.22761,43147.8,1517.2,10788.3,2586.74,-14.7933,-4975.51
6.5,6.23151,42997.6,-2817.32,12785.4,2563.52,-110.024,-5068.66
6.6,6.20758,42820.5,-7823.96,14886.1,2525.0,-176.03,-5146.77
6.7,6.178,42769.9,-9197.21,15187.6,2459.04,-253.509,-5131.79
6.8,6.15244,42830.2,-7212.58,13572.6,2348.84,-310.753,-5088.53
6.9,6.13777,42987.8,-4607.5,9832.19,2254.14,-328.185,-5087.37
7.0,6.13605,43115.6,-1089.05,4160.66,2150.11,-298.078,-5099.01
7.1,6.15026,43224.4,4228.19,-688.815,2078.68,-169.333,-5012.22
7.2,6.16444,43221.4,10297.0,-5079.91,2014.98,-175.531,-4801.21
7.3,6.20444,43322.8,17505.7,-7872.6,2009.79,-214.377,-4711.42
7.4,6.26432,43294.8,22378.0,-7798.57,2017.26,-202.586,-4671.84
7.5,6.30884,43137.9,25326.6,-6629.26,2054.12,-288.08,-4689.29
7.6,6.35009,42993.4,26273.4,-5545.75,2086.52,-442.349,-4755.25
7.7,6.38474,42767.3,25334.9,-3863.31,2109.99,-502.98,-4874.12
