t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.61614,41147.1,15014.9,-35310.3,2484.52,119.221,-4668.42
0.1,6.63692,40904.0,16360.0,-28420.7,2461.72,-10.432,-4728.58
0.2,6.64715,40818.2,16633.3,-20913.7,2436.77,-173.856,-4749.86
0.3,6.64198,40768.6,18172.4,-14573.7,2361.94,-203.217,-4688.15
0.4,6.63194,40794.0,20774.9,-11530.8,2290.47,-211.111,-4644.25
0.5,6.65112,40912.1,21430.7,-9486.37,2272.27,-201.574,-4663.77
0.6,6.67805,40859.8,20097.0,-7207.48,2266.04,-279.247,-4748.5
0.7,6.68402,40814.5,18245.5,-4398.24,2208.86,-307.823,-4877.63
0.8,6.67786,40773.8,16401.1,-1605.84,2186.41,-264.477,-4969.55
0.9,6.6607,40745.6,13834.3,622.361,2182.12,-201.691,-5005.53
1.0,6.65497,40840.6,8909.87,1263.76,2203.2,-162.657,-5021.63
1.1,6.67014,40860.7,4344.65,1403.04,2207.21,-109.799,-5111.45
1.2,6.67049,40785.1,746.67,1229.77,2203.08,-82.6021,-5129.72
1.3,6.67642,40863.9,-1081.93,2038.64,2246.29,-45.5614,-5080.26
1.4,6.69043,40834.4,-2540.13,4503.91,2242.54,-105.26,-5046.25
1.5,6.69153,40803.1,-4591.64,7135.04,2182.4,-227.397,-5093.35
1.6,6.70869,40900.5,-6436.32,8646.07,2140.76,-262.121,-5133.47
1.7,6.73744,40874.8,-7049.77,8510.89,2131.99,-211.592,-5087.18
1.8,6.74822,40822.9,-7016.46,6358.93,2088.41,-142.054,-5023.26
1.9,6.75073,40809.1,-6222.47,2797.4,2083.44,-123.979,-5071.13
2.0,6.73938,40748.3,-6277.83,-578.582,2103.73,-88.0837,-5100.35
2.1,6.71692,40753.4,-4822.81,-3823.93,2085.03,-57.0295,-5070.0
2.2,6.70609,40794.8,-3768.63,-6733.31,2046.77,-94.6115,-4978.69
2.3,6.70243,40810.9,-3234.58,-8225.03,2016.05,-101.973,-4949.74
2.4,6.70481,40815.6,-6621.07,-10231.3,2033.77,-194.025,-4878.74
2.5,6.71859,40877.2,-8675.01,-12873.7,2074.45,-266.162,-4907.22
2.6,6.74523,40885.8,-9316.21,-16537.4,2122.47,-297.94,-4873.72
2.7,6.76185,40850.6,-8592.6,-21151.9,2123.92,-261.332,-4820.71
2.8,6.78421,40881.5,-7825.44,-25211.4,2130.13,-170.062,-4862.57
2.9,6.80232,40835.1,-5502.09,-27280.5,2044.08,-104.331,-4967.22
3.0,6.81127,40847.1,-1130.18,-25678.3,1936.04,-35.6789,-4982.46
3.1,6.82481,40849.3,2435.87,-20051.5,1874.23,-33.0508,-4853.34
3.2,6.83108,40804.4,3333.68,-11249.0,1829.98,-126.805,-4836.67
3.3,6.8215,40760.7,1430.54,-2349.29,1780.6,-314.575,-4955.54
3.4,6.79892,40731.0,-21.667,4257.1,1724.6,-457.705,-5003.4
3.5,6.78332,40794.4,1278.3,8074.14,1715.4,-472.912,-4937.87
3.6,6.78862,40856.5,2145.14,9678.64,1706.72,-450.059,-4879.27
3.7,6.82288,40927.1,-222.688,10679.5,1771.9,-434.268,-4999.98
3.8,6.85506,40881.6,-2759.91,11279.5,1799.7,-393.884,-5210.78
3.9,6.86364,40805.0,-1808.01,10361.2,1844.71,-298.39,-5245.39
4.0,6.85303,40761.8,1848.37,7088.16,1913.57,-188.984,-5075.83
4.1,6.83622,40761.9,5109.85,2211.87,1930.13,-87.2122,-4957.75
4.2,6.8333,40830.4,1702.0,-1078.67,1935.75,30.373,-4920.34
4.3,6.83577,40819.1,-6069.71,-1103.27,1912.71,3.2675,-4934.75
4.4,6.84168,40827.3,-11717.7,1294.79,1855.13,-210.763,-4980.14
4.5,6.84254,40795.9,-13869.1,4175.7,1766.91,-403.746,-4960.19
4.6,6.82407,40723.8,-13729.6,4835.84,1688.85,-453.611,-4956.49
4.7,6.79675,40734.4,-13616.4,2203.8,1599.9,-356.497,-5031.56
4.8,6.7789,40780.2,-14455.9,-1213.6,1560.56,-150.645,-5120.7
4.9,6.77268,40780.8,-15657.3,-3170.01,1556.61,-21.9334,-5109.72
5.0,6.76323,40801.8,-14537.5,-2851.6,1559.29,17.358,-5051.46
5.1,6.7534,40752.7,-14407.6,-1249.94,1577.4,-19.1708,-4908.46
5.2,6.72263,40715.6,-14058.3,-608.033,1642.05,-60.4713,-4871.31
5.3,6.70758,40806.3,-13764.4,-1632.23,1671.83,-49.6587,-4890.65
5.4,6.71251,40835.6,-14599.3,-3309.03,1677.59,-66.8384,-4855.1
5.5,6.73548,40918.4,-13359.4,-3710.79,1682.63,-93.3661,-4952.06
5.6,6.78161,40946.5,-11539.1,-2669.15,1693.43,-183.851,-5086.29
5.7,6.8146,40858.8,-10076.8,-391.003,1684.01,-236.446,-5131.37
5.8,6.80748,40742.1,-11820.9,375.043,1703.88,-217.945,-5069.73
5.9,6.7866,40742.1,-13270.7,-943.454,1710.02,-60.8177,-5104.72
6.0,6.75545,40703.9,-13748.6,-3683.65,1703.13,114.126,-5062.34
6.1,6.7255,40748.2,-10630.9,-5105.77,1705.7,251.967,-4934.82
6.2,6.69997,40717.9,-6761.26,-3200.66,1680.27,239.503,-4791.55
6.3,6.65469,40658.0,-4603.42,2116.47,1683.98,100.255,-4837.71
6.4,6.61348,40698.8,-5726.13,8914.08,1686.83,-33.9775,-4960.13
6.5,6.57625,40702.3,-6029.46,14666.7,1655.33,-144.722,-5063.07
6.6,6.5501,40762.9,-6686.87,18002.2,1640.37,-170.944,-5036.94
6.7,6.55387,40855.3,-8454.53,18827.8,1642.71,-150.153,-5019.36
6.8,6.57173,40860.9,-9867.65,18125.4,1640.25,-111.268,-5131.77
6.9,6.58169,40817.5,-10128.9,16401.7,1594.87,-54.5682,-5137.88
7.0,6.58142,40796.8,-7236.71,13874.0,1557.22,-13.5291,-5008.21
7.1,6.57068,40766.0,-3318.16,9280.81,1490.13,-18.4452,-4877.72
7.2,6.57367,40861.0,-1361.41,3105.01,1468.97,53.9459,-4877.98
7.3,6.60154,40891.8,-996.259,-2520.0,1442.82,166.21,-4924.69
7.4,6.62426,40865.2,-2052.28,-5508.94,1474.31,176.316,-4877.76
7.5,6.63912,40831.9,-3067.66,-5444.61,1552.95,10.6513,-4883.15
7.6,6.62862,40731.3,-4727.33,-3311.8,1553.54,-171.695,-5013.08
7.7,6.58661,40664.8,-7959.08,-2315.59,1549.28,-251.804,-5112.51
7.8,6.55192,40737.9,-11472.9,-3661.18,1558.07,-172.419,-5134.45
7.9,6.53792,40784.1,-15217.6,-6218.76,1556.88,-50.2271,-5098.43
8.0,6.52425,40771.8,-16283.0,-8230.48,1511.7,27.9132,-5127.43
8.1,6.498,40700.9,-15253.8,-8800.35,1459.92,11.5887,-5094.77
8.2,6.44746,40641.9,-12266.6,-7625.66,1445.39,-5.48,-5003.09
8.3,6.39859,40685.9,-9012.76,-5707.15,1410.01,-16.2232,-4946.34
8.4,6.37334,40904.8,-6051.35,-3819.54,1391.99,-91.8503,-4992.61
8.5,6.37479,41178.8,-4513.03,-1814.57,1399.93,-161.413,-5005.96
8.6,6.38731,41344.8,-3665.54,-22.3649,1422.73,-231.294,-4967.98
8.7,6.39333,41376.7,-4028.85,1149.15,1433.65,-293.13,-4954.73
8.8,6.40107,41431.5,-6119.84,1171.07,1435.02,-332.258,-4977.13
8.9,6.41189,41509.4,-7759.06,994.544,1374.72,-254.417,-5008.22
9.0,6.43314,41581.1,-7297.09,670.428,1326.5,-188.154,-5015.46
9.1,6.45885,41622.8,-6350.8,1672.14,1282.47,-111.111,-4916.14
9.2,6.48029,41543.2,-6505.77,3817.46,1329.74,-136.641,-4854.21
9.3,6.46967,41366.1,-8576.14,7153.6,1355.94,-152.309,-4897.02
9.4,6.426,41207.1,-13329.9,9340.19,1381.78,-241.891,-4898.49
9.5,6.36858,41236.3,-17206.5,10748.9,1352.82,-254.285,-4900.78
9.6,6.32219,41423.3,-18799.6,11560.5,1309.8,-251.026,-4916.82
9.7,6.29412,41656.9,-21368.4,12860.4,1286.2,-272.931,-4898.46
9.8,6.2812,41848.9,-24655.6,14404.8,1322.72,-331.385,-4951.93
9.9,6.26629,41897.4,-25132.0,15152.0,1347.63,-348.018,-5086.48
10.0,6.22339,41864.8,-23098.5,12897.4,1349.19,-330.961,-5027.25
10.1,6.17829,42006.2,-18325.3,7735.52,1383.42,-243.102,-4897.05
10.2,6.17386,42149.6,-12218.7,2238.99,1443.13,-105.74,-4858.43
10.3,6.21158,42124.7,-7958.6,-1113.58,1507.99,-47.9663,-4828.17
10.4,6.26575,42111.8,-4212.68,-2049.71,1596.24,-171.585,-4798.89
10.5,6.31029,42237.5,-1738.73,-332.091,1676.73,-248.458,-4744.18
10.6,6.31606,42470.6,-1434.17,1070.02,1695.88,-314.209,-4726.85
10.7,6.30534,42365.3,-4114.42,556.673,1642.92,-316.991,-4769.94
10.8,6.31545,42505.8,-7609.38,-783.83,1585.54,-266.147,-4831.04
10.9,6.33168,42549.5,-11344.3,-1853.64,1493.62,-217.701,-4842.78
11.0,6.33724,42509.9,-14937.2,-1968.54,1490.6,-202.314,-4908.47
11.1,6.32036,42330.7,-17852.6,-1699.45,1563.22,-243.837,-5049.6
11.2,6.26076,42188.1,-19493.0,-2607.32,1700.03,-225.923,-5135.24
11.3,6.19127,42217.1,-17956.1,-5499.48,1776.92,-128.635,-5081.77
11.4,6.13939,42483.6,-15000.5,-7910.02,1833.73,50.1094,-4900.3
11.5,6.12118,42807.4,-12721.9,-8046.5,1833.87,107.184,-4775.03
11.6,6.13478,43042.4,-11347.7,-5037.22,1806.55,-25.487,-4810.02
11.7,6.14514,43041.6,-8806.61,-1023.85,1776.25,-237.323,-4874.01
11.8,6.14189,42971.6,-6247.81,1138.69,1749.69,-326.594,-4814.12
11.9,6.13082,42960.0,-4867.46,-933.887,1683.12,-319.484,-4810.37
12.0,6.13912,43135.9,-6291.79,-5341.69,1629.51,-205.946,-4952.34
12.1,6.18312,43353.8,-8915.96,-9117.63,1615.95,-81.0281,-5067.99
12.2,6.24592,43407.6,-8662.74,-10879.4,1627.3,-52.0837,-5087.04
12.3,6.29369,43231.9,-5416.76,-11189.3,1675.15,-57.7214,-5012.63
12.4,6.30403,42897.7,-2828.45,-11494.3,1732.94,5.12844,-4911.7
12.5,6.27801,42688.1,-2538.5,-12639.3,1818.47,113.085,-4877.14
12.6,6.25088,42700.7,-4482.91,-13262.4,1820.21,197.981,-4831.08
12.7,6.22897,42793.4,-7051.18,-12893.1,1804.28,92.6224,-4756.02
12.8,6.21061,42899.4,-9567.64,-11788.0,1774.33,-65.5215,-4737.88
12.9,6.1948,42921.0,-10404.0,-11338.5,1773.63,-155.74,-4902.94
13.0,6.15069,42804.4,-11604.8,-12624.0,1770.11,-110.757,-5030.7
13.1,6.09495,42800.8,-11018.9,-15184.5,1759.72,12.9775,-5081.61
13.2,6.04604,42970.2,-10902.9,-17751.7,1773.8,117.618,-5007.03
13.3,6.02272,43238.4,-7812.83,-19565.7,1724.73,203.582,-4969.63
13.4,6.03607,43472.4,-3425.35,-19408.8,1751.1,303.242,-4848.56
13.5,6.06733,43522.4,495.075,-16857.5,1824.91,315.894,-4657.09
13.6,6.08532,43559.0,1679.16,-13711.6,1936.73,155.234,-4559.72
13.7,6.10222,43604.5,2256.91,-10153.6,2013.98,30.7505,-4702.07
13.8,6.11722,43601.8,2966.7,-7489.06,2013.44,-59.1055,-4845.93
13.9,6.14549,43717.8,5615.58,-7666.48,1962.56,-161.162,-4894.76
14.0,6.21374,43856.0,8793.09,-9808.16,1925.44,-174.344,-4936.13
14.1,6.27186,43682.4,9812.95,-12528.3,1909.94,-45.5945,-4987.96
14.2,6.29389,43386.8,8140.5,-15143.3,2020.4,116.755,-5003.04
14.3,6.28975,43069.9,7880.98,-16566.8,2146.75,171.124,-4957.5
14.4,6.24772,42837.9,9310.86,-16294.0,2249.37,171.728,-4841.63
14.5,6.19479,42822.6,9871.52,-16646.8,2337.44,99.8373,-4691.64
14.6,6.15923,42971.9,9232.5,-17645.0,2379.67,76.5758,-4712.14
14.7,6.13096,43050.1,9329.0,-19108.3,2354.37,48.3703,-4875.71
14.8,6.11366,43163.8,9970.78,-18580.0,2300.17,53.1797,-4942.87
14.9,6.1115,43199.0,10944.7,-15121.1,2219.18,-33.5409,-4926.18
15.0,6.11932,43258.2,10407.8,-9765.14,2180.38,-156.107,-5012.43
15.1,6.14729,43341.6,10297.7,-6250.15,2143.51,-236.161,-5147.4
15.2,6.20141,43414.4,12313.6,-6454.18,2196.9,-182.213,-5071.73
15.3,6.26172,43338.2,16338.7,-10170.9,2229.69,-39.2649,-4789.97
15.4,6.31156,43171.8,19175.1,-15091.3,2281.89,58.686,-4639.8
15.5,6.34876,42942.3,21893.9,-18232.4,2305.54,51.0835,-4757.6
15.6,6.37804,42786.1,24624.6,-18606.0,2265.08,-0.03175,-4798.24
15.7,6.42384,42704.5,29992.7,-17042.2,2219.26,-80.574,-4733.32
