dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
20.0,0.26,0,2.6399372068988347,-5.376536133926213,1.2187491721395771,143.37449546257494,558.5290357395784,120.44631282156011,0.2092422358886759,0.05371251641425478,0.21476609952644807,21.40461558500004,5.825062999967486,1
