dt,k,ncorr,eps_UW,eps_DW,eps_Sys,life_UW_ref,life_DW_ref,life_Sys_ref,D30_UW_ref,D30_DW_ref,D30_UW_cmb,t_ref_min,t_cmb_s,pass
10.0,3.0,0,0.6236556124614934,0.7587104722453608,0.6371528345079591,2501.7873998862133,17650.656599285947,2278.2771577251356,0.011991426610176574,0.0016996534849141897,0.01206621181524514,25.16765556833319,12.30027209999389,1
