=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.86145873032146e-06,45040.0,0.26400010121367856,3.7878773356628823,113.63632006988647,151점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,2.280885119819724e-05,45040.0,1.0273106579668037,0.973415385351053,29.20246156053159,151점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,4.0513128156277625e-06,45040.0,0.1824711292158744,5.480319019766351,164.40957059299052,151점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,1.6732612927038576e-05,45040.0,0.7536368862338174,1.326898959255224,39.80696877765672,151점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,1.06869324263394e-06,45040.0,0.04813394364823266,20.775359843940755,623.2607953182227,151점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,3.3524867444772703e-06,45040.0,0.15099600297125626,6.6226918615214005,198.680755845642,151점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,9.9987161696908e-07,45040.0,0.04503421762828736,22.205337467034614,666.1601240110384,151점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,3.5792134157199687e-06,45040.0,0.16120777224402738,6.203174859871244,186.09524579613733,151점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
