=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.400403496406919e-06,45040.0,0.24323417347816761,4.111264407054047,123.3379322116214,3001점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,2.0840100583231746e-05,45040.0,0.9386381302687579,1.0653732974960994,31.961198924882986,3001점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.715101377525621e-06,45040.0,0.16732816604375397,5.976280166355938,179.28840499067815,3001점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,1.526143768070874e-05,45040.0,0.6873751531391217,1.4548096413336669,43.64428924001001,3001점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.399845754965439e-07,45040.0,0.04233690528036434,23.62005426182616,708.6016278547847,3001점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,2.8884892971952597e-06,45040.0,0.13009755794567449,7.686539361619495,230.59618084858485,3001점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.832393592742547e-07,45040.0,0.03978110074171243,25.1375648575619,754.126945726857,3001점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,3.122121894693877e-06,45040.0,0.1406203701370122,7.111345241273785,213.34035723821356,3001점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
