=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.4000743594038755e-06,45040.0,0.24321934914755056,4.111514990500791,123.34544971502375,6001점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,2.0838738665931247e-05,45040.0,0.9385767895135434,1.065442925046433,31.963287751392993,6001점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.7148847635767342e-06,45040.0,0.16731840975149612,5.976628641673175,179.29885925019525,6001점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,1.5260499817050103e-05,45040.0,0.6873329117599366,1.4548990494860343,43.64697148458103,6001점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.398657366451379e-07,45040.0,0.04233155277849701,23.623040837471144,708.6912251241343,6001점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,2.888068399936355e-06,45040.0,0.13007860073313343,7.687659571704491,230.6297871511347,6001점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.831313436580076e-07,45040.0,0.039776235718356666,25.140639428041744,754.2191828412524,6001점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,3.1217090745447796e-06,45040.0,0.14060177671749688,7.112285657735627,213.3685697320688,6001점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
