t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,3.99381,15069.7,-24549.9,1200.87,1999.55,86.1295,-4908.64
0.1,3.99314,15058.0,-25151.4,2168.52,2009.68,46.5698,-4918.63
0.2,3.9968,15034.7,-25679.7,3411.06,2019.98,-3.41088,-4912.76
0.3,4.00059,15001.8,-26324.7,4586.79,2028.95,-32.5866,-4908.21
0.4,4.00347,14977.8,-27329.1,5101.89,2042.78,-40.4173,-4932.08
0.5,4.00858,14966.6,-28175.4,4810.07,2056.05,-23.5961,-4965.09
0.6,4.01535,14952.2,-28332.6,3786.81,2058.86,2.15444,-4955.17
0.7,4.02224,14940.5,-27859.7,2311.71,2051.68,25.2683,-4907.77
0.8,4.02847,14931.6,-27050.9,1005.52,2049.5,44.857,-4889.81
0.9,4.02951,14910.9,-26410.6,-8.26645,2037.6,27.1914,-4896.17
1.0,4.02585,14908.8,-25575.3,-711.52,2021.23,-8.51812,-4901.77
1.1,4.01904,14905.1,-24478.6,-1264.73,2003.46,-41.1467,-4905.68
1.2,4.00962,14904.3,-23784.6,-1733.67,1991.24,-44.508,-4928.63
1.3,4.00215,14912.0,-23831.8,-1835.06,1986.2,-26.764,-4981.83
1.4,3.99691,14904.2,-24315.9,-1112.39,1988.03,-13.54,-5031.9
1.5,3.99113,14887.9,-24345.6,300.386,1994.12,-16.8679,-5049.49
1.6,3.98522,14871.9,-24105.0,1898.51,1993.35,-23.0872,-5026.35
1.7,3.97791,14849.9,-23886.0,3299.32,1998.85,-9.43112,-5013.34
1.8,3.97197,14843.7,-23982.7,4412.56,2013.32,15.9733,-5021.22
1.9,3.97322,14847.5,-24163.0,5676.12,2028.86,30.2766,-5021.51
2.0,3.98008,14834.3,-24145.0,7397.54,2041.72,17.919,-5009.08
2.1,3.98794,14813.0,-23694.6,9082.3,2039.95,-14.2963,-5016.48
2.2,3.99533,14789.4,-23333.3,9843.03,2021.71,-36.8293,-5025.06
2.3,4.00058,14772.0,-22740.0,9131.38,2011.08,-20.1728,-5029.94
2.4,4.00801,14774.9,-22266.0,7298.24,2006.88,34.2147,-5009.38
2.5,4.01753,14771.7,-22195.7,5407.27,2002.0,81.9258,-4980.4
2.6,4.02355,14761.9,-22815.2,4370.48,2006.1,96.2117,-4962.2
2.7,4.02342,14752.5,-23711.2,4345.36,2011.45,81.3735,-4948.72
2.8,4.01459,14744.9,-24072.1,4819.58,2022.03,55.7197,-4929.75
2.9,3.99949,14751.9,-24110.8,5107.84,2034.51,38.1968,-4897.66
3.0,3.98445,14770.6,-24356.2,4943.97,2034.58,26.3265,-4884.09
3.1,3.97385,14793.6,-25412.6,4783.97,2036.9,28.7747,-4901.52
3.2,3.97049,14806.7,-27199.3,5060.81,2033.19,19.302,-4924.95
3.3,3.97017,14796.1,-28249.5,5680.01,2008.32,-18.8175,-4947.87
3.4,3.9695,14776.7,-28418.4,6174.79,1978.79,-52.2716,-4943.81
3.5,3.96854,14759.1,-28154.1,6048.26,1970.8,-50.2341,-4934.88
3.6,3.96973,14753.6,-27831.3,5148.01,1978.16,-20.4914,-4956.65
3.7,3.97718,14755.8,-27225.0,4212.88,1994.69,21.6684,-4995.79
3.8,3.9867,14736.8,-26466.1,4094.14,2015.96,45.3056,-4990.84
3.9,3.99323,14718.5,-25921.4,4954.94,2043.14,34.0291,-4960.17
4.0,3.99609,14703.1,-26135.6,6065.67,2056.28,-8.14688,-4954.69
4.1,3.99436,14692.3,-26888.6,6530.08,2047.82,-34.3966,-4984.32
4.2,3.99327,14703.2,-27350.3,5930.46,2030.37,-21.9138,-5005.06
4.3,3.99484,14710.6,-27194.1,4641.44,2003.82,1.77794,-5001.26
4.4,3.9955,14702.0,-27004.7,3413.54,1975.23,14.0087,-5006.27
4.5,3.99091,14686.2,-27126.1,2789.92,1961.44,21.3254,-5039.39
4.6,3.97949,14668.0,-26792.0,2770.89,1960.47,35.0389,-5072.26
4.7,3.96306,14657.8,-25347.9,2742.45,1967.59,44.8699,-5048.59
4.8,3.94841,14664.4,-23599.0,2355.77,1986.25,62.9399,-4975.6
4.9,3.93915,14664.2,-22603.3,1676.38,2010.97,88.7883,-4924.48
5.0,3.93471,14653.9,-22162.3,1136.65,2024.8,101.944,-4923.5
5.1,3.93454,14637.3,-21754.7,1289.92,2023.74,82.2931,-4903.11
5.2,3.93701,14612.0,-20906.8,2255.79,2015.26,30.5786,-4860.68
5.3,3.94201,14592.6,-20471.6,3306.89,2004.37,-29.8515,-4853.57
5.4,3.95109,14574.7,-21226.4,3603.28,1994.38,-59.2115,-4903.66
5.5,3.95952,14543.2,-22589.1,2703.83,1985.45,-43.1976,-4959.45
5.6,3.96579,14523.2,-23553.6,1015.79,1981.55,7.59837,-4968.09
5.7,3.97069,14508.6,-23901.4,-470.48,1974.25,54.627,-4941.98
5.8,3.97321,14499.0,-24054.1,-1053.45,1972.98,65.5755,-4925.63
5.9,3.97509,14497.2,-23928.8,-929.39,1979.4,30.6187,-4923.33
6.0,3.97231,14480.2,-23038.7,-874.912,1974.63,-21.5737,-4905.87
6.1,3.96277,14470.2,-21212.9,-1409.47,1964.91,-43.8812,-4885.44
6.2,3.94964,14471.0,-19571.9,-2198.76,1947.15,-28.926,-4888.48
6.3,3.93879,14487.4,-18816.0,-2107.23,1946.04,-3.62825,-4940.63
6.4,3.93375,14495.9,-18834.9,-425.168,1945.67,-9.05925,-5003.25
6.5,3.93108,14480.9,-18856.3,2427.13,1949.39,-41.1478,-5033.1
6.6,3.92636,14455.1,-18912.6,5131.45,1957.91,-54.2585,-5022.55
6.7,3.91891,14431.0,-19263.7,6505.89,1965.12,-29.8862,-5013.98
6.8,3.9127,14422.2,-19819.4,6429.13,1972.28,11.7498,-5023.24
6.9,3.91461,14428.7,-20623.8,5944.28,1976.49,43.98,-5008.85
7.0,3.92622,14428.4,-20831.6,6316.46,1972.1,45.963,-4993.32
