idx,dmg_UW,dmg_DW
0,7.865087329075617e-10,5.1658869185257334e-11
1,8.36987725925613e-10,5.853556264322355e-11
2,8.813068294027818e-10,6.636787614230687e-11
3,9.404008085315047e-10,7.699621739486488e-11
4,1.0429294076081193e-09,9.224367457821052e-11
5,1.1347287795160495e-09,1.0424443413093892e-10
6,1.1375431645002052e-09,1.0426968055443108e-10
7,1.0636152714733265e-09,9.465011322661265e-11
8,9.783831740122259e-10,8.200734151972228e-11
9,9.276024790781492e-10,7.291819186089198e-11
10,8.635696657581641e-10,6.269297165705114e-11
11,7.821116123125939e-10,5.123902586139295e-11
12,7.409078004353732e-10,4.48412915743581e-11
13,7.638166091847406e-10,4.47981099324681e-11
14,8.170437404146216e-10,4.822773840587041e-11
15,8.233139344239402e-10,4.81959559320448e-11
16,7.98220638337994e-10,4.691271744057578e-11
17,7.794149656426868e-10,4.6683027586917044e-11
18,7.904366788973616e-10,4.957680647853404e-11
19,8.08295400711719e-10,5.448499142493491e-11
20,8.144906106789319e-10,6.022466544231478e-11
21,8.034032261422454e-10,6.25408390612893e-11
22,7.955090510493469e-10,6.194787276055776e-11
23,7.459895553748244e-10,5.287474137971967e-11
24,6.855554277546039e-10,4.2586523491117856e-11
25,6.58066823718137e-10,3.749477068675126e-11
26,6.883519502991841e-10,4.036315818158861e-11
27,7.469653039304059e-10,4.7919588560938615e-11
28,7.670038352734208e-10,5.254398159237135e-11
29,7.561028639056617e-10,5.4131730091415725e-11
30,7.675074270622977e-10,5.618947787954725e-11
31,8.538633690120509e-10,6.679778632333371e-11
32,1.0224669859235054e-09,8.980906673149281e-11
33,1.1508890750520585e-09,1.0634901914742399e-10
34,1.1830591399210766e-09,1.0980799990882937e-10
35,1.1523413903195262e-09,1.0487856413287976e-10
36,1.1177595961860958e-09,9.67053680226617e-11
37,1.063655410552393e-09,8.550391596619032e-11
38,9.840845655368298e-10,7.605993846550294e-11
39,9.217462719535702e-10,7.276106651061378e-11
40,9.452378771409633e-10,7.934664751175288e-11
41,1.0351883730142468e-09,9.032828193254892e-11
42,1.0876777419160737e-09,9.364591295097862e-11
43,1.0668808368147412e-09,8.652723724033733e-11
44,1.0510749915180306e-09,8.02480021606295e-11
45,1.0776983984583273e-09,7.999784876161257e-11
46,1.0582889474339283e-09,7.524591386592977e-11
47,9.127099026682726e-10,5.896961963573836e-11
48,7.397478802218893e-10,4.313419856017894e-11
49,6.464277124411986e-10,3.56664065958631e-11
50,6.140578157632809e-10,3.253335969726552e-11
51,5.831386219041632e-10,3.006280879379095e-11
52,5.25296686313657e-10,2.5730998886678727e-11
53,5.054371820505099e-10,2.417683929094954e-11
54,5.6622928533331e-10,2.833617553821387e-11
55,6.678294014297241e-10,3.582591731917377e-11
56,7.347685529113995e-10,4.18934945748722e-11
57,7.531249340431483e-10,4.469009523571504e-11
58,7.602249781041234e-10,4.628966887943385e-11
59,7.484029733674782e-10,4.5296120672420546e-11
60,6.795561800516463e-10,3.815234216585811e-11
61,5.585960566516889e-10,2.632983267557251e-11
62,4.717213113110113e-10,1.8408843919964123e-11
63,4.451244921927412e-10,1.51927003842164e-11
64,4.580143752458487e-10,1.4672932575026803e-11
65,4.688194086323181e-10,1.5325212594130268e-11
66,4.790233361931767e-10,1.7967472549429947e-11
67,5.01275488489234e-10,2.1654595324661722e-11
68,5.305233856415901e-10,2.421924168150628e-11
69,5.684430672617052e-10,2.7696757027844832e-11
70,5.803882014220176e-10,2.969704603305601e-11
71,5.983571331613889e-10,3.3867988375211146e-11
72,6.508085539497046e-10,4.268147564440511e-11
73,6.952282697080616e-10,4.8818375132958057e-11
74,6.994610939753723e-10,4.86693712903414e-11
75,6.578213578674136e-10,4.2622334100548185e-11
76,6.213928107101068e-10,3.8977671734944104e-11
77,6.224138426061205e-10,4.217136934357123e-11
78,6.516738925418242e-10,5.101359974660187e-11
79,6.683496337321057e-10,5.6995522751764866e-11
80,6.867363156739885e-10,5.917452629739945e-11
81,7.423968651663922e-10,6.291467841655544e-11
82,9.045019840482946e-10,8.224420927709484e-11
83,1.1388199035610212e-09,1.160555382265524e-10
84,1.2876486893559693e-09,1.4004414530477043e-10
85,1.2507590580678118e-09,1.3487276843799083e-10
86,1.0876553920564122e-09,1.0445217486602097e-10
87,9.494576471989344e-10,7.819485659175114e-11
88,8.86467002980413e-10,6.550086137189652e-11
89,8.433550915412909e-10,5.960642560175729e-11
90,8.078202203845435e-10,5.750410905149954e-11
91,7.954459844481138e-10,5.6437312684551954e-11
92,7.956442861974117e-10,5.312719983946176e-11
93,8.007742289777473e-10,4.914006579576561e-11
94,7.988863021100151e-10,4.6096768192238884e-11
95,8.388923688155528e-10,4.9863863512244975e-11
96,9.145311454000119e-10,5.823368221874945e-11
97,9.709105926882128e-10,6.540026243523585e-11
98,9.107951704199461e-10,5.929590168942381e-11
99,7.871423940620823e-10,4.683886213229329e-11
100,6.934450495286835e-10,3.759282388825181e-11
101,6.250370697989037e-10,3.0299834459899744e-11
102,5.503648958760613e-10,2.3772690649419975e-11
103,4.6548184023138336e-10,1.7896541763611696e-11
104,4.264629950919792e-10,1.533492247813397e-11
105,4.438448769435599e-10,1.5716124986243225e-11
106,4.836930282437122e-10,1.780516112205663e-11
107,5.14101386878057e-10,2.0565776640482964e-11
108,5.474292103932899e-10,2.4134025017218196e-11
109,6.117985483687762e-10,2.981293713067665e-11
110,6.775505086474644e-10,3.5209171269835996e-11
111,6.679914838311169e-10,3.341294663653802e-11
112,6.140225505701538e-10,2.829910016512513e-11
113,5.928823357212652e-10,2.614658757841333e-11
114,6.162781057956827e-10,2.7325293052962915e-11
115,6.067830565990674e-10,2.6090225733818428e-11
116,5.460734424538478e-10,2.1843207142191852e-11
117,4.828253984862854e-10,1.7398414356938856e-11
118,4.858766025654205e-10,1.7460581191759607e-11
119,5.397234391875871e-10,2.156783232657129e-11
120,5.925788803971188e-10,2.8002900584806515e-11
121,6.30583261851375e-10,3.676203229414146e-11
122,6.914806848512292e-10,4.9100039076510885e-11
123,7.746408167262311e-10,6.05633184338026e-11
124,8.488529727003776e-10,6.935323994016183e-11
125,8.999798655469816e-10,7.765697229931023e-11
126,9.957207626791272e-10,9.627296382725336e-11
127,1.1449990034601023e-09,1.2525664328977698e-10
128,1.2256283252641296e-09,1.4244698458132878e-10
129,1.1422805320422746e-09,1.2985022331221744e-10
130,9.79873472704499e-10,9.968527740165631e-11
131,8.97274981816173e-10,7.988304175028088e-11
132,9.150683073475503e-10,7.780798313829282e-11
133,9.75905431611311e-10,8.893855429663632e-11
134,1.0596165902168318e-09,1.1051209192299677e-10
135,1.1875236813295126e-09,1.3923556811980615e-10
136,1.326302590499424e-09,1.6054641900398387e-10
137,1.3884219955632756e-09,1.5998357001914955e-10
138,1.3636026961381588e-09,1.463958659086669e-10
139,1.3708319323253962e-09,1.4097440328879674e-10
140,1.4338143544012667e-09,1.4290773839180059e-10
141,1.4243605211394864e-09,1.3591909723535643e-10
142,1.2444754918246248e-09,1.0755549059473214e-10
143,1.0270890641469308e-09,7.786552124064316e-11
144,9.351926229557527e-10,6.510045313144168e-11
145,9.605622263998737e-10,6.623944033088047e-11
146,9.703775700695506e-10,6.640322975016077e-11
147,9.05752887216945e-10,5.842859060322169e-11
148,8.286463340243289e-10,4.82666655866718e-11
149,8.015031788249037e-10,4.2950829637882085e-11
150,7.764035619209907e-10,3.8809788597907834e-11
151,6.986936577449986e-10,3.202051120142121e-11
152,5.968107403841148e-10,2.4640416789480486e-11
153,5.32926934894063e-10,2.0770865998532852e-11
154,5.010678499514918e-10,1.9145294410564018e-11
155,4.731077959610078e-10,1.7630497035082472e-11
156,4.4042370545586733e-10,1.544972763239633e-11
157,4.443715084748927e-10,1.5490777857891624e-11
158,4.928337225565642e-10,1.8122795762510966e-11
159,5.508419336714422e-10,2.1293328427765652e-11
160,5.571819908245081e-10,2.109399909515554e-11
161,5.153748916386057e-10,1.8047367521018696e-11
162,4.897491440522622e-10,1.657298218964692e-11
163,5.066813763314506e-10,1.8065389502481257e-11
164,5.339427852069967e-10,2.0539749191077027e-11
165,5.324791290844446e-10,2.13616844444369e-11
166,5.135486527771532e-10,2.0853990758430925e-11
167,5.075378901262836e-10,2.020998784602631e-11
168,5.31470103908154e-10,2.0819249516578533e-11
169,5.790755805786523e-10,2.3584385551981674e-11
170,6.408221027468565e-10,2.86836545324512e-11
171,7.380916455299729e-10,3.890113168286665e-11
172,8.684911334405106e-10,5.540287692582682e-11
173,9.968865962423396e-10,7.560314882000461e-11
174,1.069739091967501e-09,9.016130517972506e-11
175,1.101035491567581e-09,9.694898504012609e-11
176,1.124703316733322e-09,1.0039539261642215e-10
177,1.205415253526865e-09,1.1384018393440278e-10
178,1.3214888616906087e-09,1.3499796751962705e-10
179,1.4211314015594723e-09,1.5857366436456266e-10
180,1.4278722141371381e-09,1.6970602776767328e-10
181,1.335748551285467e-09,1.6081284869077145e-10
182,1.236396553737451e-09,1.4532522995117014e-10
183,1.1645102929717938e-09,1.3081299027035307e-10
184,1.1379037050232682e-09,1.2605806702947488e-10
185,1.1554414841684128e-09,1.302678584249744e-10
186,1.2405435399282261e-09,1.4210125305726028e-10
187,1.3596480503470396e-09,1.5150204049049327e-10
188,1.4430679593815703e-09,1.5187842685082348e-10
189,1.4070476469272082e-09,1.34243280628184e-10
190,1.3302713993730064e-09,1.1715411712003825e-10
191,1.3129652807019626e-09,1.1414874026054289e-10
192,1.303932524698577e-09,1.1224113841568327e-10
193,1.2031301015359797e-09,9.797634746606879e-11
194,1.008897004401379e-09,7.406195622986336e-11
195,8.457755252525661e-10,5.4350952452220577e-11
196,7.810593913904666e-10,4.480805461509607e-11
197,7.850630371490741e-10,4.274709151217895e-11
198,7.670712755662851e-10,3.974839495203269e-11
199,7.058703552085291e-10,3.3477290012987786e-11
200,6.264037968890205e-10,2.6005061650214253e-11
201,5.482279515166967e-10,1.965188652011574e-11
202,4.6101875823928634e-10,1.407196434482246e-11
203,3.795779257038015e-10,9.890425068795525e-12
204,3.10525621924733e-10,6.668426896580601e-12
205,2.571508004283056e-10,4.4159238066864694e-12
206,2.2327036071008839e-10,3.2232472984464353e-12
207,2.1175216713311612e-10,2.8988170866882736e-12
208,2.2802545861912793e-10,3.4987487764678473e-12
209,2.671848734422607e-10,4.930142391576909e-12
210,3.18987593524166e-10,7.170755791406143e-12
211,3.614333369220415e-10,9.245843668898523e-12
212,3.894284261755673e-10,1.061257984652155e-11
213,4.207919414085566e-10,1.244620099271602e-11
214,4.476875654305707e-10,1.4180443494811122e-11
215,4.634142242168715e-10,1.5269232633909496e-11
216,4.688689974566593e-10,1.5730866776647092e-11
217,4.710433412138825e-10,1.5718763320975748e-11
218,4.828570729184096e-10,1.6246238469181143e-11
219,5.110038837718306e-10,1.8273539572519496e-11
220,5.433405916838202e-10,2.0928485377089178e-11
221,5.745377064929232e-10,2.3524433120790632e-11
222,6.04666833978052e-10,2.5784980599231917e-11
223,6.564175800875835e-10,3.024971231582632e-11
224,7.253313232782213e-10,3.690694431330095e-11
225,8.212726215895671e-10,4.789213946439978e-11
226,9.259919381396336e-10,6.163525872571009e-11
227,1.0346095499032822e-09,7.701753714165024e-11
228,1.1445319012903285e-09,9.280775722804024e-11
229,1.2340320948751394e-09,1.0573889423365205e-10
230,1.28573572416279e-09,1.1473281224376296e-10
231,1.3255735348372718e-09,1.2580609332891187e-10
232,1.3792519055525815e-09,1.42823097047358e-10
233,1.4020845625011882e-09,1.5465635000243764e-10
234,1.3655699952422017e-09,1.5679887723803777e-10
235,1.2844342347847236e-09,1.4932542600603842e-10
236,1.2266863824689036e-09,1.3981643598289807e-10
237,1.2316067761654066e-09,1.3683824197687593e-10
238,1.2254619813079373e-09,1.2987453951043987e-10
239,1.2005378195653675e-09,1.2174403274654316e-10
240,1.1713424179195064e-09,1.1237270680973511e-10
241,1.1830270521911256e-09,1.0674078595915842e-10
242,1.196350227528051e-09,1.0223678202736207e-10
243,1.1729174305222333e-09,9.64614454594114e-11
244,1.1417138521483177e-09,9.265705852412453e-11
245,1.1470333028684179e-09,9.318762001180557e-11
