index,t_s,rpm,rev,force_x_N,force_y_N,axial_load_N,moment_x_Nm,moment_y_Nm,Moment_z_Nm,bearing,stress_inner_MPa,stress_outer_MPa,s0_static,L10_basic_rev,L10m_mod_rev,L10r_rev,L10mr_rev,dmg_ISO281_basic,dmg_ISO281_mod,dmg_ISO16281_basic,dmg_ISO16281_mod,shaft_DIN743_SF_inf,shaft_SF_offset_m
0,-1.38E-12,5.09167,0.169722333,4965600,126450,3017070,-4814750,-13666500,23992200,Main Bearing_UW,1367.427271,1325.702842,10.28885837,20638113.45,34208281.92,31603092.45,40424953.31,8.22E-09,4.96E-09,5.37E-09,4.20E-09,,
0,-1.38E-12,5.09167,0.169722333,4965600,126450,3017070,-4814750,-13666500,23992200,Main Bearing_DW,1100.831539,1067.285618,24.67028414,380796724,2800952309,350305815.1,971027189.8,4.46E-10,6.06E-11,4.84E-10,1.75E-10,,
40,4,5.08022,0.338681333,4982680,42240.4,2966760,-4923150,-18420100,23649400,Main Bearing_UW,1448.64372,1403.947444,8.956524111,12999032.5,18054269.91,19893660.7,22495642.7,2.61E-08,1.88E-08,1.70E-08,1.51E-08,,
40,4,5.08022,0.338681333,4982680,42240.4,2966760,-4923150,-18420100,23649400,Main Bearing_DW,1211.347625,1174.38512,18.4643585,144952856.2,595205999.3,144555358.6,293846940,2.34E-09,5.69E-10,2.34E-09,1.15E-09,,
80,8,4.98102,0.332068,4972290,-12885.7,2789760,-4668250,-16604400,23201600,Main Bearing_UW,1426.508465,1382.582669,9.422763221,15394784.91,22504551.65,23492180.96,27472499.15,2.16E-08,1.48E-08,1.41E-08,1.21E-08,,
80,8,4.98102,0.332068,4972290,-12885.7,2789760,-4668250,-16604400,23201600,Main Bearing_DW,1160.383698,1124.975741,20.52416404,206220082.3,1015897270,208885354.6,473830762.4,1.61E-09,3.27E-10,1.59E-09,7.01E-10,,
120,12,4.89162,0.326108,4933350,-18932.2,2710550,122112,-13088800,22385400,Main Bearing_UW,1364.62247,1322.98721,10.61190028,22878272.73,38533816.77,35000164.02,45108781.98,1.43E-08,8.46E-09,9.32E-09,7.23E-09,,
120,12,4.89162,0.326108,4933350,-18932.2,2710550,122112,-13088800,22385400,Main Bearing_DW,1043.74448,1012.070471,27.66448557,557855039.6,5095715679,541801295.1,1713887021,5.85E-10,6.40E-11,6.02E-10,1.90E-10,,
160,16,4.83348,0.322232,4957000,-24124,2636900,574897,-15978600,21704000,Main Bearing_UW,1422.056271,1378.44524,9.694261561,16923693.16,25185193.04,25278835.07,29687817.43,1.90E-08,1.28E-08,1.27E-08,1.09E-08,,
160,16,4.83348,0.322232,4957000,-24124,2636900,574897,-15978600,21704000,Main Bearing_DW,1116.203643,1082.142592,22.30543537,272154203.8,1537645606,286793660.4,710457540.6,1.18E-09,2.10E-10,1.12E-09,4.54E-10,,
200,20,4.75097,0.316731333,4906600,-61956.3,2598880,28118.5,-16919300,20958000,Main Bearing_UW,1436.808092,1392.57894,9.485426828,15738703.69,22565003.66,23339618.58,26605830.86,2.01E-08,1.40E-08,1.36E-08,1.19E-08,,
200,20,4.75097,0.316731333,4906600,-61956.3,2598880,28118.5,-16919300,20958000,Main Bearing_DW,1138.112334,1103.382238,20.99724735,222495165.9,1097171493,239102301.6,549039235.7,1.42E-09,2.89E-10,1.32E-09,5.77E-10,,
240,24,4.6675,0.311166667,4971060,-106138,2615560,-1256200,-13976300,20302800,Main Bearing_UW,1390.994879,1348.554348,10.26501264,20479105.96,32090117.73,30681018.42,37221655.89,1.52E-08,9.70E-09,1.01E-08,8.36E-09,,
240,24,4.6675,0.311166667,4971060,-106138,2615560,-1256200,-13976300,20302800,Main Bearing_DW,1062.340582,1030.010954,25.6550307,433864877.2,3178667966,447164744.4,1267570064,7.17E-10,9.79E-11,6.96E-10,2.45E-10,,
280,28,4.60624,0.307082667,5003200,-58570.5,2557900,2685440,-19778800,19868200,Main Bearing_UW,1496.68404,1450.502631,8.676187668,11691650.46,14794705.98,16819033.74,17374951.08,2.63E-08,2.08E-08,1.83E-08,1.77E-08,,
280,28,4.60624,0.307082667,5003200,-58570.5,2557900,2685440,-19778800,19868200,Main Bearing_DW,1202.995699,1166.284345,17.62160922,124050328.4,431658103.6,141412466.1,266991105.9,2.48E-09,7.11E-10,2.17E-09,1.15E-09,,
320,32,4.59442,0.306294667,5041850,35529.1,2543320,2028810,-27632400,19437900,Main Bearing_UW,1621.697494,1571.057873,7.189156069,6247492.418,6403860.593,8583442.764,7544461.459,4.90E-08,4.78E-08,3.57E-08,4.06E-08,,
320,32,4.59442,0.306294667,5041850,35529.1,2543320,2028810,-27632400,19437900,Main Bearing_DW,1354.0001,1312.682467,12.51329934,39629519.88,80347916.54,47799780.73,65105780.75,7.73E-09,3.81E-09,6.41E-09,4.70E-09,,
360,36,4.51216,0.300810667,4983190,60782.4,2425520,-1170480,-27628800,19036100,Main Bearing_UW,1626.777582,1575.978267,7.22851116,6362222.959,6499463.175,8538271.975,7435185.004,4.73E-08,4.63E-08,3.52E-08,4.05E-08,,
360,36,4.51216,0.300810667,4983190,60782.4,2425520,-1170480,-27628800,19036100,Main Bearing_DW,1344.373027,1303.348092,12.53751293,39885711.57,80098625.36,49749432.77,67779905.79,7.54E-09,3.76E-09,6.05E-09,4.44E-09,,
400,40,4.51521,0.301014,4937160,53131.9,2442050,-4123760,-22945400,18818900,Main Bearing_UW,1551.800893,1503.911868,8.041370001,9075687.142,10414389.3,12609309.55,12029470.94,3.32E-08,2.89E-08,2.39E-08,2.50E-08,,
400,40,4.51521,0.301014,4937160,53131.9,2442050,-4123760,-22945400,18818900,Main Bearing_DW,1266.834384,1228.174912,14.96510876,71952456.17,188253396.7,86505722.25,138446442.1,4.18E-09,1.60E-09,3.48E-09,2.17E-09,,
440,44,4.50672,0.300448,5025870,-54546,2541100,-5094880,-19130000,18770500,Main Bearing_UW,1492.169216,1446.127582,8.739688308,11979329.55,15102782.42,17249650.61,17734261.87,2.51E-08,1.99E-08,1.74E-08,1.69E-08,,
440,44,4.50672,0.300448,5025870,-54546,2541100,-5094880,-19130000,18770500,Main Bearing_DW,1200.026466,1163.405989,17.75152318,127125140.1,439980043.5,144782827.3,271482889.3,2.36E-09,6.83E-10,2.08E-09,1.11E-09,,
480,48,4.51664,0.301109333,4991020,-50907,2484570,-4722150,-12886700,18808500,Main Bearing_UW,1386.815849,1344.504378,10.48405987,21972408.94,34670516.49,32366572.9,39141996.75,1.37E-08,8.68E-09,9.30E-09,7.69E-09,,
480,48,4.51664,0.301109333,4991020,-50907,2484570,-4722150,-12886700,18808500,Main Bearing_DW,1048.255714,1016.406625,26.14755457,462256427.3,3411383126,491971965.9,1407936564,6.51E-10,8.83E-11,6.12E-10,2.14E-10,,
520,52,4.50707,0.300471333,4884460,50232.3,2480790,920485,-23763800,18920300,Main Bearing_UW,1554.96242,1506.974971,7.953642943,8749831.046,9908889.273,12255542.62,11600561.88,3.43E-08,3.03E-08,2.45E-08,2.59E-08,,
520,52,4.50707,0.300471333,4884460,50232.3,2480790,920485,-23763800,18920300,Main Bearing_DW,1279.415331,1240.37236,14.66645042,67276402.53,170344835.1,79869275.4,124712862.5,4.47E-09,1.76E-09,3.76E-09,2.41E-09,,
560,56,4.52566,0.301710667,4917020,83174.5,2524280,-1891290,-25376400,19135200,Main Bearing_UW,1578.4449,1529.518176,7.636569757,7640241.9,8291650.735,10710448.05,9838579.691,3.95E-08,3.64E-08,2.82E-08,3.07E-08,,
560,56,4.52566,0.301710667,4917020,83174.5,2524280,-1891290,-25376400,19135200,Main Bearing_DW,1314.936874,1274.810941,13.66652394,53166685.52,121286064.5,62828936.85,91700672.59,5.67E-09,2.49E-09,4.80E-09,3.29E-09,,
600,60,4.5795,0.3053,4966040,-10209.1,2532400,-8777710,-23632400,19230200,Main Bearing_UW,1562.397768,1514.067665,7.758166398,8053345.516,8947811.756,11495256.61,10795466.73,3.79E-08,3.41E-08,2.66E-08,2.83E-08,,
600,60,4.5795,0.3053,4966040,-10209.1,2532400,-8777710,-23632400,19230200,Main Bearing_DW,1317.021824,1276.833541,13.76485847,54452588.87,126626747.8,62872942.46,92465633.45,5.61E-09,2.41E-09,4.86E-09,3.30E-09,,
640,64,4.57376,0.304917333,4936080,-1588.25,2554420,-4752240,-19410300,19502800,Main Bearing_UW,1486.097727,1440.243369,8.764763235,12094279.32,15426147.97,17616330.26,18338007.78,2.52E-08,1.98E-08,1.73E-08,1.66E-08,,
640,64,4.57376,0.304917333,4936080,-1588.25,2554420,-4752240,-19410300,19502800,Main Bearing_DW,1208.156978,1171.289165,17.5768083,123002164,423643877.7,137763194.6,256831429.6,2.48E-09,7.20E-10,2.21E-09,1.19E-09,,
680,68,4.65415,0.310276667,4800730,-13793.4,2646140,-3795270,-18836400,19959700,Main Bearing_UW,1457.461253,1412.492619,9.038547072,13400102.25,17902221.81,20109071.29,21817307.79,2.32E-08,1.73E-08,1.54E-08,1.42E-08,,
680,68,4.65415,0.310276667,4800730,-13793.4,2646140,-3795270,-18836400,19959700,Main Bearing_DW,1200.923027,1164.277247,18.32047989,141221943.2,530718771.1,150136029.7,291270416,2.20E-09,5.85E-10,2.07E-09,1.07E-09,,
720,72,4.70492,0.313661333,4943840,5674.48,2725100,-4746030,-18565800,20366400,Main Bearing_UW,1460.209887,1415.156327,8.956203745,12997482.69,17281570.06,19580882.81,21217823.23,2.41E-08,1.82E-08,1.60E-08,1.48E-08,,
720,72,4.70492,0.313661333,4943840,5674.48,2725100,-4746030,-18565800,20366400,Main Bearing_DW,1202.013727,1165.334819,18.36801193,142446967.4,542771064.7,149908273.3,292832002.5,2.20E-09,5.78E-10,2.09E-09,1.07E-09,,
760,76,4.74553,0.316368667,5019610,-29636.1,2690810,-11728800,-12225600,20779100,Main Bearing_UW,1381.096146,1338.922198,10.08752531,19322418.78,29909063.57,29735499.77,36032467.07,1.64E-08,1.06E-08,1.06E-08,8.78E-09,,
760,76,4.74553,0.316368667,5019610,-29636.1,2690810,-11728800,-12225600,20779100,Main Bearing_DW,1165.96981,1130.39586,20.57942652,208076767.5,985992540.8,203695332.6,443346017.4,1.52E-09,3.21E-10,1.55E-09,7.14E-10,,
800,80,4.7881,0.319206667,5036730,-27499.8,2759520,-9392510,-15358100,21057600,Main Bearing_UW,1422.450769,1378.628901,9.431968321,15444972.64,22090148.06,23668311.7,27153766.55,2.07E-08,1.45E-08,1.35E-08,1.18E-08,,
800,80,4.7881,0.319206667,5036730,-27499.8,2759520,-9392510,-15358100,21057600,Main Bearing_DW,1184.716044,1148.567376,19.48042457,173290235.3,746226642.6,174556073.6,362875921.5,1.84E-09,4.28E-10,1.83E-09,8.80E-10,,
840,84,4.75556,0.317037333,4936990,87046.6,2707200,-5962640,-16479500,20923400,Main Bearing_UW,1427.002024,1383.057959,9.452180782,15555575.97,22218525.2,23663229.18,27061173.17,2.04E-08,1.43E-08,1.34E-08,1.17E-08,,
840,84,4.75556,0.317037333,4936990,87046.6,2707200,-5962640,-16479500,20923400,Main Bearing_DW,1165.692573,1130.122863,20.1457644,193817000.2,883563759.7,198934013.8,429809003.1,1.64E-09,3.59E-10,1.59E-09,7.38E-10,,
880,88,4.75471,0.316980667,4975240,57626,2856300,-11671400,-22969700,20705000,Main Bearing_UW,1537.837122,1490.279031,7.755718288,8044877.788,9113669.588,12097835.13,11695165.12,3.94E-08,3.48E-08,2.62E-08,2.71E-08,,
880,88,4.75471,0.316980667,4975240,57626,2856300,-11671400,-22969700,20705000,Main Bearing_DW,1352.042782,1310.789622,13.42934056,50152777.5,115444245.6,52846987.48,75684533.75,6.32E-09,2.75E-09,6.00E-09,4.19E-09,,
920,92,4.71769,0.314512667,4893400,-10008.6,2824640,-13096600,-28248500,20621000,Main Bearing_UW,1616.018739,1565.558671,6.912730706,5482073.166,5464173.69,8060162.332,7057773.902,5.74E-08,5.76E-08,3.90E-08,4.46E-08,,
920,92,4.71769,0.314512667,4893400,-10008.6,2824640,-13096600,-28248500,20621000,Main Bearing_DW,1446.694869,1402.324831,11.04948657,26176989.16,45478585.19,28340882.17,34027659.24,1.20E-08,6.92E-09,1.11E-08,9.24E-09,,
960,96,4.72305,0.31487,5075850,41323.2,2750970,-12692300,-26126200,20582100,Main Bearing_UW,1600.253111,1550.287462,7.145800302,6122784.144,6323492.916,8944403.158,8030377.729,5.14E-08,4.98E-08,3.52E-08,3.92E-08,,
960,96,4.72305,0.31487,5075850,41323.2,2750970,-12692300,-26126200,20582100,Main Bearing_DW,1403.98254,1361.136769,11.87021013,33238446.8,63732187.99,36663761.12,47197805.35,9.47E-09,4.94E-09,8.59E-09,6.67E-09,,
1000,100,4.66612,0.311074667,5184480,-21786.6,2691310,-19215300,-22111400,20462100,Main Bearing_UW,1579.376327,1530.065828,7.312419751,6611749.766,6955742.234,9805758.846,8939938.432,4.70E-08,4.47E-08,3.17E-08,3.48E-08,,
1000,100,4.66612,0.311074667,5184480,-21786.6,2691310,-19215300,-22111400,20462100,Main Bearing_DW,1416.044645,1372.832687,11.70419049,31713971.84,59159251.75,34290269.09,43069650.83,9.81E-09,5.26E-09,9.07E-09,7.22E-09,,
1040,104,4.66607,0.311071333,5005660,48342.3,2611510,-20261800,-22764100,20223500,Main Bearing_UW,1584.250249,1534.787005,7.255827564,6442719.278,6721729.3,9545157.549,8646597.273,4.83E-08,4.63E-08,3.26E-08,3.60E-08,,
1040,104,4.66607,0.311071333,5005660,48342.3,2611510,-20261800,-22764100,20223500,Main Bearing_DW,1437.965633,1393.998628,11.23196892,27646002.45,48755741.99,29931372.74,36248214.81,1.13E-08,6.38E-09,1.04E-08,8.58E-09,,
1080,108,4.62614,0.308409333,4954600,9262.87,2541410,-18568400,-14316600,19894500,Main Bearing_UW,1453.454849,1408.606419,8.867771653,12574605.53,16365830.36,19192959.44,20489421.95,2.45E-08,1.88E-08,1.61E-08,1.51E-08,,
1080,108,4.62614,0.308409333,4954600,9262.87,2541410,-18568400,-14316600,19894500,Main Bearing_DW,1314.764347,1274.651526,14.61261965,66456831.71,170585372,68463046.22,104021982.7,4.64E-09,1.81E-09,4.50E-09,2.96E-09,,
1120,112,4.54667,0.303111333,5013390,-30476.7,2407770,-18380800,-7374630,19346500,Main Bearing_UW,1357.958138,1316.517763,10.45393398,21762654.91,34352779.93,32879672.81,39947047.49,1.39E-08,8.82E-09,9.22E-09,7.59E-09,,
1120,112,4.54667,0.303111333,5013390,-30476.7,2407770,-18380800,-7374630,19346500,Main Bearing_DW,1246.818156,1208.781614,17.15691935,113477666.8,373154945.4,112173966.2,195758042.6,2.67E-09,8.12E-10,2.70E-09,1.55E-09,,
1160,116,4.49518,0.299678667,5101520,-26542.7,2299270,-19087000,-11419000,18680100,Main Bearing_UW,1432.629398,1388.426555,9.288502638,14675685.44,19858987.17,22406952.43,24522461.46,2.04E-08,1.51E-08,1.34E-08,1.22E-08,,
