=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.0987986327351165e-06,45040.0,0.22964989041838965,4.35445450541318,130.63363516239542,60점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.369163786698955e-06,45040.0,0.19678713695292094,5.081632953678464,152.44898861035392,60점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.4949087628422256e-06,45040.0,0.15741069067841384,6.352808666871142,190.58426000613426,60점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.5589420765170913e-06,45040.0,0.1602947511263298,6.238507455630226,187.15522366890679,60점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,8.060822308288771e-07,45040.0,0.03630594367653263,27.543699425898087,826.3109827769425,60점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,3.587209544477021e-07,45040.0,0.016156791788324503,61.8934757036751,1856.804271110253,60점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,7.608007121497578e-07,45040.0,0.03426646407522509,29.18305191351819,875.4915574055457,60점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,5.336400283843114e-07,45040.0,0.02403514687842939,41.60573700914061,1248.1721102742183,60점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
