=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.716059545572137e-06,45040.0,0.25745132193256903,3.8842294243954876,116.52688273186463,31점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,5.16291958205699e-06,45040.0,0.23253789797584684,4.300374299005092,129.01122897015276,31점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.95869119069428e-06,45040.0,0.1782994512288704,5.608542219888107,168.2562665966432,31점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,4.198615493785588e-06,45040.0,0.18910564184010287,5.288049527605019,158.6414858281506,31점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.938577324085908e-07,45040.0,0.04476335226768293,22.33970311294031,670.1910933882093,31점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,5.095249308747805e-07,45040.0,0.022949002886600116,43.574877956196445,1307.2463386858933,31점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,9.268053010277315e-07,45040.0,0.04174331075828903,23.9559340606789,718.6780218203669,31점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,7.07731806747005e-07,45040.0,0.031876240575885104,31.37132804664915,941.1398413994744,31점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
