=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.3947883895192334e-06,45040.0,0.24298126906394626,4.1155435719484466,123.4663071584534,3000점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.791082014322221e-06,45040.0,0.21579033392507282,4.634127867595877,139.0238360278763,3000점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.71089209030248e-06,45040.0,0.1671385797472237,5.983059096902555,179.49177290707667,3000점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.882610291370287e-06,45040.0,0.17487276752331773,5.718443266854909,171.55329800564726,3000점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.376313806478593e-07,45040.0,0.042230917384379583,23.679334050410212,710.3800215123064,3000점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.691033529369879e-07,45040.0,0.021128415016281935,47.3296269137738,1419.888807413214,3000점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.811383918052281e-07,45040.0,0.039686473166907474,25.197502327665866,755.925069829976,3000점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.641244870295223e-07,45040.0,0.029912166895809684,33.431212238257714,1002.9363671477315,3000점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
