=== (a) 베어링 손상 ===
bearing,standard,life_basis,sample_damage,scale_factor,damage_30yr,SF_fatigue,equiv_life_years,note
Main Bearing_UW,ISO281,basic,5.307431189362884e-06,45040.0,0.2390467007689043,4.183283001955081,125.49849005865244,600점 표본(1 DLC)
Main Bearing_UW,ISO281,modified,4.664290520580995e-06,45040.0,0.21007964504696802,4.760099436461003,142.80298309383008,600점 표본(1 DLC)
Main Bearing_UW,ISO16281,basic,3.6460399951624184e-06,45040.0,0.16421764138211534,6.089479739104987,182.6843921731496,600점 표본(1 DLC)
Main Bearing_UW,ISO16281,modified,3.784168338003147e-06,45040.0,0.17043894194366174,5.8672037540021105,176.01611262006332,600점 표본(1 DLC)
Main Bearing_DW,ISO281,basic,9.003635560730978e-07,45040.0,0.040552374565532325,24.659468421115704,739.7840526334711,600점 표본(1 DLC)
Main Bearing_DW,ISO281,modified,4.3657455376443066e-07,45040.0,0.019663317901549956,50.856117213116676,1525.6835163935002,600점 표본(1 DLC)
Main Bearing_DW,ISO16281,basic,8.473495421739923e-07,45040.0,0.038164623379516614,26.202276125085813,786.0682837525744,600점 표본(1 DLC)
Main Bearing_DW,ISO16281,modified,6.26461005206973e-07,45040.0,0.028215803674522064,35.441131202049256,1063.2339360614776,600점 표본(1 DLC)

=== (b) 샤프트 임계점 (DIN743 무한수명 피로 SF 최소) ===
min_shaft_DIN743_SF_inf,crit_index,crit_t_s,crit_rpm,crit_force_x_N,crit_force_y_N,crit_axial_load_N,crit_moment_x_Nm,crit_moment_y_Nm,crit_Moment_z_Nm,crit_shaft_SF_offset_m
,,,,,,,,,,
