DLC,n_pts,dt0_s,rpm_mean,rpm_min,rpm_max,rpm_CV_pct,T3P_s,dt_rule_max_s,n_rpm_lt1,ScaleFactor,hours_30yr,Mx_mean,Mx_std,Mx_CV_pct,My_mean,My_std,My_CV_pct,Mz_mean,Mz_std,Mz_CV_pct,Fx_mean,Fx_std,Fx_CV_pct,Fy_mean,Fy_std,Fy_CV_pct,Fz_mean,Fz_std,Fz_CV_pct
DLC1.2-g-s2,6001,0.1,6.183322679553409,5.59864,6.82136,4.035624420553482,3.234506920710226,0.7329916614868589,0,11340.0,1890.207707,43091.27695384103,1385.0594893597922,3.2142456368685823,-10441.444835097484,13250.173977774697,126.89981307219146,11118.787685902349,12222.44783132839,109.92608345984864,2651.684087652058,349.8063336626805,13.191855518973892,-51.05148377203799,95.99761240808911,188.04078807337055,-4988.339273454425,107.606547637011,2.1571617674371506
