t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,5.72072,45097.4,8411.26,6872.15,2189.63,-196.465,-4927.4
0.1,5.73228,45091.7,7601.08,7766.79,2263.42,-171.492,-4947.53
0.2,5.74345,45102.3,6824.35,8922.18,2316.41,-72.9798,-4987.99
0.3,5.7461,45039.6,5934.36,10813.7,2326.86,-42.9014,-5025.13
0.4,5.72824,45006.6,5711.15,13982.4,2323.75,-55.0811,-5095.19
0.5,5.71106,45015.6,5087.99,17332.2,2316.12,-109.68,-5140.08
0.6,5.69452,45023.6,3312.23,20353.1,2312.06,-125.954,-5151.01
0.7,5.68023,45026.9,1116.61,21879.3,2323.47,-149.777,-5173.91
0.8,5.66801,45030.4,-681.342,22279.4,2328.12,-160.909,-5177.13
0.9,5.65288,45013.2,-1869.49,21786.9,2325.39,-174.563,-5109.06
1.0,5.63591,45020.6,-2621.44,20561.1,2333.2,-168.32,-5035.48
1.1,5.63139,45066.9,-3071.03,18736.4,2357.56,-131.804,-5029.99
1.2,5.63997,45100.6,-2802.3,16858.9,2389.73,-62.1922,-5052.09
1.3,5.64567,45069.1,-2839.47,14634.9,2386.63,-34.2747,-4999.95
1.4,5.64252,45045.0,-4367.31,11679.3,2403.96,-48.0498,-4946.25
1.5,5.63941,45064.2,-7983.04,7963.72,2436.57,-37.1872,-4967.09
1.6,5.64897,45115.7,-11456.5,3937.37,2468.99,-0.4,-5021.54
1.7,5.67631,45159.6,-13276.9,560.94,2498.28,-3.755,-4974.73
1.8,5.70777,45143.8,-13248.2,-1211.16,2515.2,-67.6144,-4876.3
1.9,5.72004,45068.2,-12520.1,-1828.77,2506.03,-158.293,-4864.33
2.0,5.71047,45017.3,-12023.5,-2631.87,2498.79,-198.624,-4901.91
2.1,5.69466,45023.9,-10450.9,-4223.14,2509.01,-156.745,-4898.56
2.2,5.68453,45045.9,-6679.35,-6119.0,2475.38,-82.1174,-4846.33
2.3,5.67927,45051.0,-2137.88,-7230.66,2434.47,-54.6592,-4791.0
2.4,5.66899,45026.9,1307.64,-7000.0,2427.04,-90.113,-4779.15
2.5,5.64871,44994.4,4554.8,-5792.08,2428.5,-136.178,-4835.29
2.6,5.61951,44972.6,8071.88,-5144.73,2389.71,-203.425,-4852.6
2.7,5.59948,45034.7,13010.9,-5183.47,2348.94,-223.146,-4851.97
2.8,5.60182,45093.3,16922.3,-5699.36,2326.37,-236.356,-4831.87
2.9,5.62163,45138.7,18932.0,-5593.67,2324.55,-241.174,-4877.49
3.0,5.64809,45133.9,19808.0,-4481.32,2343.79,-248.0,-4962.31
3.1,5.66719,45099.6,21874.4,-2043.95,2347.28,-227.917,-5014.38
3.2,5.67007,45054.3,24151.2,769.224,2359.19,-216.071,-4965.96
3.3,5.66886,45067.6,24495.1,3133.89,2382.82,-201.95,-4920.02
3.4,5.6792,45112.8,23235.8,4920.0,2423.55,-156.286,-4996.92
3.5,5.69734,45120.5,22348.8,6451.47,2446.71,-110.936,-5080.09
3.6,5.71102,45088.1,22001.5,8508.78,2472.6,-112.735,-5025.18
3.7,5.70482,45020.6,22606.5,11605.2,2475.9,-165.058,-4996.43
3.8,5.68214,44991.8,21147.3,14961.8,2491.45,-228.596,-5048.87
3.9,5.66592,45035.8,18580.7,18041.4,2521.87,-221.854,-5144.31
4.0,5.66019,45059.0,17420.4,20695.1,2553.49,-173.902,-5183.68
4.1,5.6563,45053.0,17575.8,23705.7,2588.6,-112.663,-5118.81
4.2,5.64529,45018.3,16651.4,27141.0,2623.58,-121.161,-5042.17
4.3,5.62164,44984.9,14208.2,30319.1,2656.42,-169.825,-5080.63
4.4,5.60039,45021.1,10765.0,31645.7,2681.09,-211.981,-5119.81
4.5,5.59864,45085.7,8725.31,30069.4,2689.53,-216.346,-5071.04
4.6,5.62192,45155.5,7387.62,26952.9,2702.45,-146.699,-5004.71
4.7,5.65278,45144.8,5297.87,24197.8,2702.42,-91.7571,-5046.44
4.8,5.66986,45080.9,1660.6,23578.1,2677.25,-81.0139,-5143.65
4.9,5.66721,45033.2,-2700.72,24449.9,2652.99,-134.947,-5162.62
5.0,5.65764,45040.1,-6381.53,24415.0,2640.59,-181.99,-5136.26
5.1,5.6618,45103.3,-9335.64,21441.8,2658.2,-159.552,-5125.91
5.2,5.67866,45124.5,-11732.8,16035.7,2693.92,-47.1738,-5110.4
5.3,5.69107,45084.9,-12576.0,10588.9,2726.32,46.6435,-5066.79
5.4,5.68629,45032.2,-11189.3,7387.91,2745.87,27.4211,-5024.15
5.5,5.67034,45020.8,-7998.66,6443.45,2740.87,-72.5658,-5023.75
5.6,5.66136,45054.0,-3370.64,6054.64,2729.68,-133.155,-5060.2
5.7,5.66336,45090.1,3043.57,4523.05,2723.73,-100.29,-5085.06
5.8,5.66733,45066.7,10311.7,1650.61,2669.81,-29.3949,-5021.45
5.9,5.6585,45019.4,16748.6,-947.854,2634.55,13.5721,-4935.1
6.0,5.64239,45017.8,22385.8,-1791.54,2614.29,1.079,-4919.2
6.1,5.63512,45060.8,27521.7,-787.712,2589.36,-64.2852,-4899.0
6.2,5.64636,45117.5,31822.4,1223.12,2570.08,-139.385,-4816.37
6.3,5.6697,45139.6,34513.9,3631.57,2589.38,-157.356,-4790.4
6.4,5.69252,45111.7,35167.4,5725.81,2624.67,-177.326,-4864.09
6.5,5.70045,45066.5,34238.6,7853.78,2635.12,-197.473,-4941.78
6.6,5.70099,45061.3,33600.8,10430.1,2627.9,-187.042,-4973.66
6.7,5.70482,45081.7,32849.2,13061.1,2605.02,-190.111,-4978.91
6.8,5.71714,45112.0,31336.8,15059.6,2577.86,-202.066,-5007.18
6.9,5.73399,45111.7,29299.4,16609.6,2561.53,-185.9,-5055.72
7.0,5.73522,45037.4,29108.7,18149.2,2559.8,-166.177,-5098.45
7.1,5.71657,45001.1,29307.0,19605.0,2565.62,-192.906,-5046.13
7.2,5.69806,45018.8,28819.7,21607.8,2583.2,-217.658,-5012.85
7.3,5.68287,45029.6,26946.5,23621.9,2612.64,-242.358,-5079.79
7.4,5.68377,45101.2,24846.2,25325.0,2684.05,-226.188,-5147.87
7.5,5.69984,45111.8,24214.2,27261.6,2737.26,-180.144,-5140.29
7.6,5.70666,45062.4,24194.4,30024.6,2779.08,-149.783,-5108.32
