index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,6.17688,2.05896,2203.3,-227.428,-5008.591,43553.495,14338.516,10505.018
1,20.0,6.44058,2.14686,2369.775,-210.311,-5093.641,42592.793,16554.674,35171.929
2,40.0,5.79666,1.93222,2241.328,-143.862,-5052.185,45121.731,-8588.485,14592.408
3,60.0,6.14646,2.04882,2788.723,-101.737,-5064.039,44463.155,-15863.117,18201.136
4,80.0,6.36433,2.12144,2291.089,-116.094,-4980.121,42984.594,-21911.886,-10418.331
5,100.0,6.4679,2.15597,2116.157,-211.428,-5086.033,41618.833,-12130.039,24305.369
6,120.0,6.32205,2.10735,1925.85,-257.545,-4995.911,42547.348,8213.675,8634.977
7,140.0,5.75127,1.91709,2296.318,-119.281,-5000.968,45132.835,-12051.328,12294.442
8,160.0,6.07195,2.02398,2240.716,-133.973,-5073.398,44193.467,-12589.322,25327.374
9,180.0,6.36323,2.12108,2409.12,-219.814,-5090.673,42827.874,14141.615,35783.982
10,200.0,5.9157,1.9719,2190.074,-210.915,-5117.135,44866.324,5637.136,31999.033
11,220.0,6.15079,2.05026,2842.62,-132.398,-5098.768,44364.952,-14022.348,28253.12
12,240.0,6.60995,2.20332,2086.182,-176.509,-5050.476,41274.857,-17772.923,17174.595
13,260.0,6.10416,2.03472,2055.058,-267.124,-5026.052,43913.872,12372.953,11115.933
14,280.0,6.27124,2.09041,2074.003,-160.52,-5040.609,43098.883,-14326.929,15329.967
15,300.0,5.92836,1.97612,2210.677,-148.196,-5070.45,45010.966,-16910.691,23554.709
16,320.0,6.28558,2.09519,2385.734,-135.876,-5054.709,43261.805,-13300.72,12515.335
17,340.0,6.0868,2.02893,2200.416,-187.045,-4974.864,44273.917,-5626.63,-11504.031
18,360.0,6.07054,2.02351,2425.285,-127.413,-5031.46,44234.507,-13479.228,6740.216
19,380.0,6.40981,2.1366,2297.013,-165.671,-5054.807,42083.124,-17055.877,14007.515
20,400.0,6.19935,2.06645,2120.321,-124.416,-4984.447,43652.06,-15737.381,-6787.482
21,420.0,6.06839,2.0228,2181.181,-205.562,-5007.641,44280.3,11045.554,7448.137
22,440.0,6.09916,2.03305,2669.405,-248.053,-5082.308,44457.593,12608.922,18252.647
23,460.0,6.39011,2.13004,2212.332,-230.899,-5071.984,41877.111,-7355.707,13150.224
24,480.0,6.11779,2.03926,2292.545,-128.871,-5057.181,44264.327,-20395.311,18543.0
25,500.0,6.33292,2.11097,2133.204,-196.923,-5006.466,42518.571,8705.37,7593.896
26,520.0,5.88185,1.96062,2282.503,-161.237,-5035.294,44917.263,-16112.761,11036.631
27,540.0,6.0493,2.01643,2547.261,-135.617,-4975.334,44369.795,-10750.477,-12623.551
28,560.0,6.2852,2.09507,2463.02,-176.073,-4978.589,42958.263,-8305.398,-12972.206
29,580.0,6.34117,2.12429,2487.303,-228.576,-5030.174,42818.517,15369.732,11303.455
