index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,6.05934,2.01978,2452.192,-124.344,-5018.177,44552.13,-20745.3,14712.827
1,20.0,6.21691,2.0723,2085.858,-109.367,-4935.165,43520.412,-16876.85,-20241.408
2,40.0,6.32326,2.10775,2378.218,-211.347,-4929.561,43287.104,11038.191,-11349.757
3,60.0,6.0299,2.00997,2276.966,-155.355,-4979.583,44471.359,-12950.006,-5367.764
4,80.0,6.2308,2.07693,2229.375,-224.357,-5023.293,43087.837,9418.263,15213.454
5,100.0,6.14968,2.04989,2270.721,-180.296,-5023.706,43735.392,11414.703,14447.796
6,120.0,6.3254,2.10847,2160.91,-216.197,-5060.037,42427.089,9955.377,17552.964
7,140.0,6.36515,2.12172,2100.188,-246.667,-4924.762,42455.389,22115.581,-8430.445
8,160.0,6.0693,2.0231,2194.011,-242.33,-4858.209,44805.589,22331.024,-30051.305
9,180.0,6.63601,2.212,1880.263,-383.703,-4987.844,41156.325,27082.155,22450.965
10,200.0,5.99856,1.99952,1865.566,-272.536,-4975.013,44567.814,8993.595,12808.071
11,220.0,6.01198,2.00399,2122.115,-213.321,-5098.549,44733.68,-10494.564,12451.885
12,240.0,6.21446,2.07149,2062.952,-219.917,-5020.874,43219.69,-7753.092,12393.02
13,260.0,6.05135,2.01712,1914.826,-228.44,-5067.244,44360.305,-10214.455,24873.406
14,280.0,6.17368,2.05789,2366.99,-167.515,-5095.486,43969.712,-14255.602,22729.856
15,300.0,6.2323,2.07743,2016.211,-255.085,-5083.759,43242.663,-6991.553,24660.102
16,320.0,6.29237,2.09746,2136.128,-240.867,-5023.848,43146.23,12658.513,10274.744
17,340.0,5.94416,1.98139,2099.217,-212.05,-5133.668,45069.555,-9311.791,27170.635
18,360.0,6.11027,2.03676,2329.935,-160.402,-5121.561,44079.275,-14135.957,26805.146
19,380.0,6.37992,2.12664,2381.371,-174.865,-5078.199,42739.391,-14516.478,21663.087
20,400.0,6.33043,2.11014,1971.885,-288.263,-5039.421,42732.801,23214.827,25020.138
21,420.0,6.0789,2.0263,2012.896,-198.863,-5045.997,44315.888,-17549.386,14441.804
22,440.0,6.24346,2.08115,2334.758,-185.047,-5046.408,43785.116,-16369.164,10295.252
23,460.0,6.4004,2.13347,1918.716,-261.184,-5044.413,42211.285,-7539.706,17389.534
24,480.0,6.23441,2.07814,2165.378,-178.302,-5024.823,43710.502,-17000.61,14419.608
25,500.0,6.01726,2.00575,2265.824,-195.276,-5112.268,44437.007,-14685.229,28165.806
26,520.0,5.97896,1.99299,2162.921,-203.096,-5103.195,44796.864,-10364.621,26259.447
27,540.0,6.07022,2.02341,2057.926,-283.321,-4990.176,44353.548,32641.891,11488.179
28,560.0,6.28548,2.09516,2319.596,-193.212,-4981.353,43381.025,13749.231,-15535.824
29,580.0,6.1741,2.06832,2263.862,-238.724,-5027.411,43954.008,15222.175,11708.137
