index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,5.12675,1.70892,3042.559,52.408,-5027.432,24728.837,-18808.318,19310.119
1,20.0,4.72691,1.57564,2622.765,19.935,-5026.611,20997.328,-14977.884,13038.359
2,40.0,4.44169,1.48056,2344.923,32.23,-5013.323,18544.085,-18962.959,9926.33
3,60.0,4.24064,1.41355,2243.696,18.998,-4996.454,16729.504,-22329.091,7810.138
4,80.0,4.07933,1.35978,2070.945,26.249,-4995.811,15563.159,-24345.108,9864.634
5,100.0,3.99985,1.33328,2049.542,10.93,-4984.439,14846.417,-23499.995,8624.073
6,120.0,4.39609,1.46536,2531.739,20.389,-5027.011,18141.318,-19819.549,18878.528
7,140.0,4.87235,1.62412,2837.272,28.514,-5015.547,22070.368,-18884.581,17517.848
8,160.0,4.9955,1.66517,2994.217,26.233,-5003.824,23166.206,-16922.112,14558.584
9,180.0,5.31323,1.77108,3383.008,40.773,-5002.107,26329.294,-19294.665,15239.831
10,200.0,5.56181,1.85394,3576.16,47.957,-5042.501,28681.226,-14008.518,22488.153
11,220.0,5.44059,1.81353,3357.975,52.013,-5022.005,27756.16,-15257.209,16743.977
12,240.0,5.1184,1.70613,3020.092,18.117,-5003.188,24530.377,-13638.655,7264.248
13,260.0,5.1129,1.7043,3159.05,34.05,-5000.096,24318.79,-19452.143,12928.784
14,280.0,5.11258,1.70419,3053.575,29.997,-4982.954,24514.885,-19706.401,9007.802
15,300.0,4.69545,1.56515,2604.884,-13.969,-4967.202,20712.056,-20971.086,-2690.305
16,320.0,4.8241,1.60803,2891.076,-13.416,-4982.208,21708.375,-21089.095,8483.326
17,340.0,4.97309,1.6577,2908.768,52.501,-5004.242,23127.35,-23851.032,14711.916
18,360.0,4.52986,1.50995,2432.976,23.545,-5005.075,19497.971,-21005.772,11655.602
19,380.0,4.09822,1.36607,2061.515,-10.895,-4994.374,15813.974,-22355.649,9458.326
20,400.0,3.93621,1.31207,1978.926,-14.87,-4987.066,14371.66,-22498.071,6244.166
21,420.0,3.99717,1.33239,2064.823,-23.726,-4978.0,14820.445,-25134.03,3218.618
22,440.0,3.98695,1.32898,2060.378,-15.234,-4984.884,14738.169,-24741.045,5250.214
23,460.0,4.19406,1.39802,2350.703,21.746,-5014.929,16411.893,-25051.616,12083.685
24,480.0,4.63758,1.54586,2785.747,48.798,-4988.863,20127.169,-29720.6,12082.406
25,500.0,5.20385,1.73462,3274.736,56.793,-5006.219,25250.88,-25465.363,16290.792
26,520.0,5.40269,1.8009,3385.594,33.509,-5013.793,27072.188,-15831.626,12517.227
27,540.0,5.33121,1.77707,3294.421,17.264,-5028.071,26511.427,-11952.629,8205.11
28,560.0,5.35543,1.78514,3408.041,15.826,-5025.906,26672.051,-16665.727,6071.35
29,580.0,5.44758,1.82494,3426.809,48.249,-4992.999,27664.47,-24800.011,11068.987
