index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,6.20493,2.06831,2779.184,-80.98,-4975.114,43178.367,-17803.452,-9964.35
1,20.0,6.37023,2.12341,2935.097,-46.289,-5002.196,42562.594,-18814.48,9386.175
2,40.0,6.27698,2.09233,2405.92,-76.379,-5010.875,42736.595,-16281.012,13049.983
3,60.0,5.98102,1.99367,2794.271,-55.692,-4964.447,44653.021,-18368.374,-9694.976
4,80.0,6.39729,2.13243,2684.044,-80.398,-4941.937,42026.056,-11015.873,-15935.055
5,100.0,6.02761,2.0092,2614.201,-72.992,-5002.849,44594.124,-19072.64,-6066.475
6,120.0,6.32417,2.10806,2818.973,-107.871,-5012.092,42754.037,-13470.216,6509.667
7,140.0,6.33676,2.11225,2300.442,-114.428,-5001.622,42262.306,-8447.726,16107.455
8,160.0,5.86124,1.95375,2664.703,-112.023,-5085.86,45062.379,-6895.442,29791.352
9,180.0,5.81428,1.93809,3174.659,-43.946,-5108.39,45080.681,-3564.499,30726.526
10,200.0,6.41449,2.13816,3336.171,-119.032,-5042.26,42859.799,3575.743,15333.901
11,220.0,6.14629,2.04876,2827.672,-164.918,-5025.564,43887.556,5971.777,5366.467
12,240.0,6.44057,2.14686,2757.605,-131.414,-5089.468,41957.029,-9164.96,23875.834
13,260.0,6.04839,2.01613,2738.545,-88.334,-5067.63,44174.458,-18282.203,22710.537
14,280.0,6.37142,2.12381,2671.761,-51.915,-5029.925,42159.898,-25045.831,16511.845
15,300.0,6.11086,2.03695,2578.508,-64.913,-5060.25,43827.481,-19483.968,19223.003
16,320.0,6.38947,2.12982,2618.324,-36.816,-5071.624,42261.499,-26598.154,22044.63
17,340.0,6.04131,2.01377,2690.6,-68.001,-5068.105,44422.79,-18311.858,23772.478
18,360.0,6.22302,2.07434,2449.201,-106.632,-5050.353,42996.221,-15994.509,16824.937
19,380.0,5.93406,1.97802,2817.329,-146.555,-5027.277,44949.972,-6936.516,6581.941
20,400.0,6.27996,2.09332,2809.568,-117.893,-5011.566,42802.138,-11747.44,7877.983
21,420.0,6.16526,2.05509,2747.281,-60.917,-5020.746,43679.723,-19879.621,13799.45
22,440.0,6.57437,2.19146,2625.231,-179.186,-5046.145,41461.908,9319.466,18625.198
23,460.0,5.97288,1.99096,2309.733,-150.413,-5029.251,44569.88,-7898.913,18080.714
24,480.0,6.09107,2.03036,2679.42,-48.288,-5008.756,44195.598,-18178.0,14115.146
25,500.0,5.93787,1.97929,2878.497,-66.839,-5055.405,44946.294,-8996.772,19084.21
26,520.0,6.09914,2.03305,3362.484,47.28,-5010.834,44368.462,-21050.441,16480.209
27,540.0,6.41161,2.1372,2561.47,66.327,-5045.476,42074.883,-23857.154,29644.275
28,560.0,6.00148,2.00049,3164.26,-47.161,-5133.027,44690.204,-6555.184,31683.65
29,580.0,6.23701,2.0894,2846.349,-98.572,-5031.647,43102.951,-12680.935,15205.585
