index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,3.72635,1.24212,1851.857,-22.015,-4993.891,12881.971,-14024.739,7875.006
1,20.0,3.62786,1.20929,1741.706,-21.194,-4988.376,12293.451,-19251.912,7832.509
2,40.0,3.50416,1.16805,1656.495,-28.041,-4990.565,10666.345,-20565.198,9705.176
3,60.0,3.5092,1.16973,1689.693,-15.957,-4991.71,11030.461,-23091.088,9279.031
4,80.0,3.62599,1.20866,1820.542,8.442,-4999.149,12222.062,-22935.041,10900.192
5,100.0,3.75004,1.25001,1892.731,-13.228,-4998.579,13032.979,-21675.214,8802.83
6,120.0,3.85132,1.28377,1972.662,-15.671,-4987.837,13762.715,-22815.682,8476.44
7,140.0,3.79567,1.26522,1883.157,15.457,-4982.198,13446.617,-26523.467,5560.6
8,160.0,3.70977,1.23659,1855.888,11.039,-4975.267,12768.126,-25713.074,3259.965
9,180.0,3.77141,1.25714,1903.17,24.534,-4983.537,13192.39,-31106.362,5287.626
10,200.0,3.70003,1.23334,1816.209,27.129,-4979.611,12745.551,-31205.812,7357.369
11,220.0,3.54734,1.18245,1649.567,-12.837,-4981.248,11545.319,-28670.171,5218.506
12,240.0,3.49038,1.16346,1584.413,-25.616,-4973.891,9101.672,-24902.415,1581.113
13,260.0,3.5226,1.1742,1685.896,-28.91,-4948.565,11062.904,-25410.704,-5258.777
14,280.0,3.62962,1.20987,1794.3,-39.757,-4965.418,12216.145,-21285.857,1709.145
15,300.0,3.71563,1.23854,1867.889,-33.699,-4967.46,12808.581,-19809.912,2208.028
16,320.0,3.74778,1.24926,1877.556,-27.411,-4982.042,13026.788,-21773.206,3026.386
17,340.0,3.73632,1.24544,1866.346,-23.607,-4994.426,12982.088,-21869.778,7296.807
18,360.0,3.58939,1.19646,1723.976,-19.593,-5000.661,11938.368,-22895.208,10306.451
19,380.0,3.51183,1.17061,1687.152,-17.553,-4996.573,11126.572,-23565.369,11016.798
20,400.0,3.46727,1.15576,1534.593,-17.079,-4983.913,7866.325,-22748.9,6526.581
21,420.0,3.49757,1.16586,1496.962,-9.647,-4967.758,7036.286,-22846.255,1311.442
22,440.0,3.49957,1.16652,1547.832,9.201,-4976.283,8183.596,-21649.822,3791.665
23,460.0,3.5548,1.18493,1720.069,-12.955,-4973.237,11132.751,-20791.162,3227.43
24,480.0,3.78062,1.26021,1966.982,-20.962,-4992.038,13316.967,-19661.788,8332.212
25,500.0,4.05322,1.35107,2151.08,-11.509,-5007.697,15257.562,-18482.729,10099.007
26,520.0,4.10721,1.36907,2168.21,14.456,-5006.351,15653.392,-17994.61,9803.031
27,540.0,3.95121,1.31707,1956.768,9.327,-4992.884,14625.722,-22053.586,9923.532
28,560.0,3.64586,1.21529,1703.958,8.674,-4990.214,12387.928,-23557.615,7942.681
29,580.0,3.57539,1.19776,1770.028,-13.604,-4995.572,11825.266,-18095.771,7391.352
