index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,0.01438,0.00479,464.634,7.141,-4966.023,31.08,-28111.446,133.143
1,20.0,0.0278,0.00927,465.671,4.081,-4965.826,1.552,-28104.41,79.65
2,40.0,0.03062,0.01021,466.002,5.047,-4964.713,1.585,-28101.398,135.903
3,60.0,0.04989,0.01663,464.814,-5.06,-4963.217,1.526,-28093.06,197.158
4,80.0,0.06308,0.02103,464.891,-2.452,-4967.093,1.05,-28163.086,183.539
5,100.0,0.07129,0.02376,465.184,-3.395,-4965.383,1.458,-28116.007,-201.738
6,120.0,0.08325,0.02775,465.041,-3.78,-4964.219,1.931,-28072.762,173.222
7,140.0,0.10219,0.03406,464.608,-3.637,-4964.975,0.986,-28121.564,-129.544
8,160.0,0.0855,0.0285,463.866,3.004,-4965.54,-1.585,-28178.242,-220.948
9,180.0,0.06736,0.02245,465.428,-3.65,-4966.492,-1.202,-28099.55,-262.265
10,200.0,0.06905,0.02302,465.435,-5.585,-4965.746,1.774,-28108.423,-252.636
11,220.0,0.08452,0.02817,465.512,-4.922,-4965.453,2.175,-28070.413,-253.88
12,240.0,0.06782,0.02261,466.24,-4.646,-4966.324,-2.231,-28067.674,-201.585
13,260.0,0.04157,0.01386,466.122,-6.311,-4965.813,-1.389,-28082.572,235.857
14,280.0,0.03333,0.01111,465.435,-5.467,-4966.495,1.435,-28143.317,-261.4
15,300.0,0.03641,0.01214,465.433,-8.337,-4968.805,-1.056,-28125.277,-315.973
16,320.0,0.04715,0.01572,465.153,-10.678,-4968.678,1.327,-28159.65,332.549
17,340.0,0.07182,0.02394,465.053,-12.415,-4968.114,1.43,-28257.472,280.409
18,360.0,0.07851,0.02617,466.013,-11.302,-4965.411,-1.936,-28208.219,-243.017
19,380.0,0.06669,0.02223,466.746,-5.376,-4965.564,-1.593,-28257.011,-267.407
20,400.0,0.0644,0.02147,466.597,2.891,-4968.979,1.588,-28294.717,-248.594
21,420.0,0.05423,0.01808,466.049,-4.175,-4963.543,-2.45,-28269.517,-237.487
22,440.0,0.03302,0.01101,465.983,5.292,-4963.932,-2.352,-28259.913,-214.588
23,460.0,0.00787,0.00262,465.122,8.53,-4964.171,-52.492,-28291.456,-199.695
24,480.0,-0.01733,0.00578,466.274,14.152,-4965.643,-2.333,-28259.619,-249.624
25,500.0,-0.01805,0.00602,466.319,14.696,-4963.482,2.151,-28195.823,-272.538
26,520.0,-0.00153,0.00051,465.056,13.908,-4961.553,-40.004,-28206.791,-284.724
27,540.0,0.01556,0.00519,465.052,12.755,-4966.47,23.889,-28209.209,-312.355
28,560.0,0.03651,0.01217,464.991,11.219,-4965.944,1.232,-28213.343,-307.116
29,580.0,0.0267,0.00895,464.477,7.749,-4964.941,-0.984,-28180.44,-257.197
