index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,3.90517,1.30172,1947.083,20.443,-4977.064,14294.52,-24817.829,6034.592
1,20.0,3.61003,1.20334,1685.437,7.705,-4978.554,12016.713,-22476.475,6036.446
2,40.0,3.55191,1.18397,1764.861,-13.708,-5003.636,11301.152,-20429.951,11845.904
3,60.0,3.70556,1.23519,1864.099,-17.763,-5025.155,12738.726,-18541.12,17772.095
4,80.0,3.77594,1.25865,1899.937,-25.098,-5004.629,13215.775,-17608.773,12348.264
5,100.0,3.86082,1.28694,2004.774,-7.512,-5001.07,13824.188,-20463.62,9539.715
6,120.0,4.04566,1.34855,2144.052,-11.689,-4976.859,15205.29,-22546.358,3269.366
7,140.0,3.97605,1.32535,2004.563,-10.776,-4984.821,14836.777,-25056.926,7103.009
8,160.0,3.65105,1.21702,1733.158,8.449,-4988.491,12417.024,-27256.336,7824.021
9,180.0,3.50741,1.16914,1661.414,-14.865,-4972.849,10760.902,-25725.272,3573.837
10,200.0,3.50024,1.16675,1659.542,-21.35,-4953.994,10789.557,-25207.893,-892.891
11,220.0,3.5594,1.18647,1744.392,-19.321,-4962.098,11731.318,-24224.714,1812.816
12,240.0,3.61797,1.20599,1747.829,-16.164,-4963.474,12173.505,-25216.488,796.823
13,260.0,3.49221,1.16407,1605.316,-11.079,-4968.491,9882.571,-26782.645,2254.959
14,280.0,3.48526,1.16175,1538.22,-8.432,-4978.749,7819.055,-27017.401,3417.939
15,300.0,3.4787,1.15957,1450.766,14.429,-4984.246,5984.978,-27285.427,5670.608
16,320.0,3.50751,1.16917,1525.631,-20.069,-4967.579,6906.87,-24098.446,1501.835
17,340.0,3.50751,1.16917,1597.159,-35.046,-4978.86,9240.157,-22508.744,2294.25
18,360.0,3.51804,1.17268,1682.703,-31.493,-4977.002,10647.154,-23255.113,2509.427
19,380.0,3.51018,1.17006,1664.399,-24.472,-4955.57,11176.677,-22487.019,-2605.286
20,400.0,3.53762,1.17921,1703.609,-30.814,-4971.128,11547.148,-18149.689,1551.769
21,420.0,3.49828,1.16609,1620.742,-34.281,-4988.485,10342.154,-16775.598,6805.474
22,440.0,3.49239,1.16413,1613.953,-31.558,-5000.78,9009.522,-16883.403,10338.816
23,460.0,3.52148,1.17383,1708.351,-22.047,-4999.161,11257.523,-21337.886,10101.708
24,480.0,3.56247,1.18749,1770.772,16.495,-5003.261,11736.085,-23730.093,11388.033
25,500.0,3.91871,1.30624,2106.47,20.649,-4990.022,14350.433,-23052.123,8585.774
26,520.0,4.2032,1.40107,2252.712,17.827,-5008.187,16393.088,-18126.514,10719.535
27,540.0,4.22259,1.40753,2208.918,12.296,-5002.663,16542.854,-16950.746,9447.352
28,560.0,4.1862,1.3954,2218.014,16.214,-4991.692,16242.696,-19003.869,7587.745
29,580.0,4.12593,1.38219,2140.306,17.817,-4985.839,15888.678,-22456.775,6352.62
