index,t_s,rpm,rev,Fx,Fy,Fz,Mx,My,Mz
0,-0.0,3.78948,1.26316,1922.759,-15.85,-4977.589,13310.183,-20400.646,2852.244
1,20.0,3.8319,1.2773,1921.92,-11.868,-4986.15,13614.503,-20698.435,7002.684
2,40.0,3.60171,1.20057,1626.883,-25.234,-4995.57,11587.124,-17190.887,7521.831
3,60.0,3.47714,1.15905,1442.111,-21.141,-4982.74,6113.973,-21007.078,6267.043
4,80.0,3.49162,1.16387,1437.847,-8.955,-4978.826,6078.66,-22857.981,8310.614
5,100.0,3.49789,1.16596,1454.338,-16.931,-4986.898,5848.171,-21220.61,9702.238
6,120.0,3.51279,1.17093,1575.656,-14.428,-4993.947,8211.012,-23402.399,9133.632
7,140.0,3.5044,1.16813,1615.562,6.465,-4982.816,9319.952,-24557.254,6750.798
8,160.0,3.49965,1.16655,1641.817,15.004,-4982.161,10095.801,-27477.279,5627.098
9,180.0,3.49413,1.16471,1633.993,22.772,-4954.868,10002.675,-30790.16,1503.779
10,200.0,3.58447,1.19482,1799.942,8.21,-4976.949,11867.269,-25212.851,4521.518
11,220.0,3.85626,1.28542,2045.954,20.73,-4988.195,13850.472,-26223.377,8102.949
12,240.0,4.05171,1.35057,2134.457,-12.743,-4991.08,15221.75,-21318.347,8126.059
13,260.0,4.13244,1.37748,2188.52,-35.185,-4993.721,15829.508,-15980.612,6369.852
14,280.0,4.15596,1.38532,2174.981,-26.683,-5016.903,16023.195,-17762.695,9840.885
15,300.0,4.08093,1.36031,2130.037,-17.451,-5019.85,15463.009,-19426.798,12243.935
16,320.0,3.98329,1.32776,2019.554,-29.074,-4996.654,14809.511,-18558.956,9246.162
17,340.0,3.77338,1.25779,1823.228,-34.51,-4984.51,13321.109,-18362.338,7871.804
18,360.0,3.56922,1.18974,1695.692,-24.74,-4988.749,11615.406,-22370.454,8762.475
19,380.0,3.50464,1.16821,1683.691,-20.068,-4971.926,10749.337,-23599.32,2684.206
20,400.0,3.60183,1.20061,1797.749,-19.784,-4952.614,12041.593,-26174.831,-2490.152
21,420.0,3.68494,1.22831,1863.291,-34.188,-4962.94,12596.796,-22505.115,-3577.04
22,440.0,3.844,1.28133,1997.507,-31.789,-4967.296,13737.885,-21440.991,1360.873
23,460.0,4.06223,1.35408,2130.419,-10.112,-4988.077,15321.566,-23803.938,7082.683
24,480.0,3.94768,1.31589,1958.479,17.457,-4998.673,14616.658,-24238.845,9391.714
25,500.0,3.63753,1.21251,1692.588,11.41,-4981.092,12173.385,-23832.823,3710.687
26,520.0,3.49957,1.16652,1626.524,-17.04,-4983.651,9613.433,-22682.691,4269.065
27,540.0,3.54953,1.18318,1742.066,9.893,-4991.715,11537.309,-24443.429,6975.289
28,560.0,3.64343,1.21448,1832.757,-8.599,-4992.452,12319.851,-22634.742,8789.245
29,580.0,3.75678,1.25852,1895.586,-20.388,-4986.519,13077.146,-20637.723,5904.502
