index,t_s,rpm,rev,force_x_N,force_y_N,axial_load_N,moment_x_Nm,moment_y_Nm,Moment_z_Nm,bearing,stress_inner_MPa,stress_outer_MPa,s0_static,L10_basic_rev,L10m_mod_rev,L10r_rev,L10mr_rev,dmg_ISO281_basic,dmg_ISO281_mod,dmg_ISO16281_basic,dmg_ISO16281_mod,shaft_DIN743_SF_inf,shaft_SF_offset_m
0,0.0,6.20931425,0.41395428333333334,5021201.422296303,160590.30042661537,4496236.314639754,-20243115.29231223,-17146812.26970464,42696627.5,Main Bearing_UW,1521.5500119293208,1474.5935278389084,8.169551257143718,6083269.264195868,7196178.324582636,10646221.131884575,11306453.131944925,6.804799612763038e-08,5.7524183623860076e-08,3.8882743295043306e-08,3.661221414908261e-08,,
0,0.0,6.20931425,0.41395428333333334,5021201.422296303,160590.30042661537,4496236.314639754,-20243115.29231223,-17146812.26970464,42696627.5,Main Bearing_DW,1405.9530774693496,1363.0595447298194,12.902417842618783,43888395.731716305,114598798.42450103,40289050.44719388,62247805.732120395,9.43197572916036e-09,3.612204395022964e-09,1.0274610067464747e-08,6.650102416698191e-09,,
1,4.0,6.288331250000001,0.4192220833333334,5036872.686628745,157585.12375129617,4299809.570050951,-19681703.241646167,-21169862.305880312,42391060.0,Main Bearing_UW,1555.0538124551672,1506.6135266728988,7.545400691479492,5443723.743265183,6241795.905227583,9108413.297174959,9362471.553229582,7.701016860967326e-08,6.716369610583223e-08,4.602580819025397e-08,4.477686057040385e-08,,
1,4.0,6.288331250000001,0.4192220833333334,5036872.686628745,157585.12375129617,4299809.570050951,-19681703.241646167,-21169862.305880312,42391060.0,Main Bearing_DW,1446.6570266731162,1402.468486650379,11.855240604554332,33098928.907098,76568978.92481352,30962030.29271813,44603826.04040729,1.266572959233832e-08,5.475090424608981e-09,1.3539877048435322e-08,9.398791999447617e-09,,
2,8.0,6.4938685000000005,0.4329245666666667,5030625.609619862,111787.38745671503,3811393.65228798,-16786045.04566734,-24009840.31448468,21940044.912499998,Main Bearing_UW,1562.9960701300515,1514.1995485604245,7.2958245936952295,5943432.488550289,7133984.9022547705,9201139.389369916,9631495.698390178,7.284083187630601e-08,6.068481677468036e-08,4.7051190982589046e-08,4.4948840784824965e-08,,
2,8.0,6.4938685000000005,0.4329245666666667,5030625.609619862,111787.38745671503,3811393.65228798,-16786045.04566734,-24009840.31448468,21940044.912499998,Main Bearing_DW,1445.1481451448867,1400.978887655608,11.72995975447547,31947320.49344299,74300338.47420542,30757612.992975593,44991901.40545361,1.3551201164289256e-08,5.8266836404381055e-09,1.4075362960238097e-08,9.62227763537441e-09,,
3,12.0,7.3045985,0.4869732333333333,5007300.663935535,154816.5691402323,2006588.6127057648,3671606.286970811,-30750842.14921146,22602.18,Main Bearing_UW,1709.7718863230755,1656.3634805662848,6.7359770808602715,5028610.923495597,6041652.296123144,5993381.072434989,5986391.248625137,9.684050739698467e-08,8.060265792617993e-08,8.125183889491712e-08,8.134671008099811e-08,,
3,12.0,7.3045985,0.4869732333333333,5007300.663935535,154816.5691402323,2006588.6127057648,3671606.286970811,-30750842.14921146,22602.18,Main Bearing_DW,1361.9007385319517,1320.2044764341638,11.14820970795937,26964754.071915794,62722495.18110337,38936844.59413087,64763138.01284122,1.8059620793668702e-08,7.763932731426882e-09,1.250674620425552e-08,7.519296443553683e-09,,
4,16.0,7.0515225,0.4701015,4963355.237005207,-53312.19226325793,-1925575.6408179542,12417979.225064073,-25442447.488792844,-49136.347499999996,Main Bearing_UW,1724.1272162858188,1670.2652973932709,7.3274781648663785,6657244.00042661,8667066.728704238,6395956.082818141,6403985.272898635,7.061503228210877e-08,5.4239976997417453e-08,7.349980111071481e-08,7.340764851372277e-08,,
4,16.0,7.0515225,0.4701015,4963355.237005207,-53312.19226325793,-1925575.6408179542,12417979.225064073,-25442447.488792844,-49136.347499999996,Main Bearing_DW,1384.2697414674121,1341.860499761655,11.31560467907637,10527869.400796345,16228949.712440368,21194090.65169979,28698036.391289648,4.465305201871528e-08,2.896684679721706e-08,2.2180781790810042e-08,1.6380963965279658e-08,,
5,20.0,5.5719905,0.37146603333333333,5076466.166668043,150330.02046159675,-1972299.3704379527,19360005.02043016,-52911950.79559152,-104978.0185,Main Bearing_UW,2101.7518796448176,2033.7273215002467,4.483996941847494,1295180.7794541642,918940.0609978666,1150109.274765297,719481.585856643,2.868063201878911e-07,4.0423314762223183e-07,3.2298325166461983e-07,5.162967901270903e-07,,
5,20.0,5.5719905,0.37146603333333333,5076466.166668043,150330.02046159675,-1972299.3704379527,19360005.02043016,-52911950.79559152,-104978.0185,Main Bearing_DW,1719.0122036597288,1665.3108353523362,6.033802443355014,2097295.446596137,1696293.1132194859,3602993.660049529,2831245.4236679045,1.7711669280368406e-07,2.1898693712686718e-07,1.0309927476481514e-07,1.3120234304947526e-07,,
6,24.0,4.12932625,0.27528841666666665,4962663.91959517,46900.31477798869,-832676.2099709924,7662231.249735776,-36334613.322831884,-86951.288875,Main Bearing_UW,1851.5024188493078,1792.9183958954352,6.032403452380808,3481346.875716878,2843272.775494984,3376528.6393334144,2321299.519338242,7.907526210239516e-08,9.682096597950994e-08,8.153001086968817e-08,1.1859237223516339e-07,,
6,24.0,4.12932625,0.27528841666666665,4962663.91959517,46900.31477798869,-832676.2099709924,7662231.249735776,-36334613.322831884,-86951.288875,Main Bearing_DW,1464.581289976544,1419.3914781979943,9.24551356091884,7923813.899393533,8293642.398045056,14440437.178005518,13537817.629145779,3.474190839940555e-08,3.3192703935674455e-08,1.906371761971052e-08,2.0334770655647917e-08,,
7,28.0,2.9748157500000003,0.19832105000000003,5024899.62031539,72387.35656317232,-231830.61584474109,7750234.278465761,-44690078.02685455,-62473.8615,Main Bearing_UW,1957.287332736889,1894.6446174149505,5.22701668755687,2159197.2600882147,1265879.431589921,2078371.6839821334,1078663.5947169103,9.184943574441993e-08,1.5666661851904212e-07,9.542135871482788e-08,1.8385811013863722e-07,,
