t,rpm,Mx,My,Mz,Fx,Fy,Fz
-1.37845e-12,6.24373,43558.1,-23772.1,18422.9,4249.28,400.035,-5179.23
0.1,6.24335,43115.5,-21768.7,21240.6,4209.25,290.045,-5026.0
0.2,6.18275,42800.1,-17773.2,23855.8,4160.1,136.96,-4993.07
0.3,6.13262,42897.6,-14911.3,24784.1,4175.53,67.773,-5019.58
0.4,6.11294,43198.0,-12909.3,25048.9,4223.77,97.8156,-5032.55
0.5,6.11821,43386.7,-12220.2,25195.1,4216.92,137.6,-5020.22
0.6,6.12704,43410.3,-13390.9,26627.3,4226.65,128.102,-5030.05
0.7,6.09672,43292.6,-14855.5,28770.3,4198.3,145.805,-5064.28
0.8,6.05269,43260.4,-14697.8,29145.9,4177.28,191.171,-5040.97
0.9,6.04647,43208.2,-14488.2,28530.8,4159.3,300.981,-4959.68
1.0,6.07656,43020.0,-15487.9,28580.3,4160.02,365.997,-4983.81
1.1,6.12856,42894.5,-18299.8,31016.7,4160.53,322.843,-5105.23
1.2,6.16183,42805.7,-19470.1,36360.4,4146.54,186.049,-5201.37
1.3,6.14639,42864.1,-19696.6,42096.7,4212.46,63.7116,-5134.4
1.4,6.12462,43029.4,-20752.3,44786.0,4288.6,4.03206,-5063.75
1.5,6.13226,43296.6,-23894.8,43527.1,4341.89,56.1516,-5101.22
1.6,6.17414,43392.3,-28022.8,39944.4,4359.68,195.675,-5073.62
1.7,6.223,43623.2,-30192.3,36433.9,4358.75,282.6,-4932.7
1.8,6.23927,43369.2,-30108.0,34612.3,4295.58,277.585,-4862.4
1.9,6.20653,43055.7,-30927.6,34580.5,4233.15,242.34,-4926.3
2.0,6.14567,42930.1,-31529.3,34265.2,4202.58,210.509,-5079.02
2.1,6.109,43144.8,-31966.4,33348.9,4206.85,251.96,-5151.37
2.2,6.09388,43357.0,-31703.7,31607.6,4250.79,263.113,-5129.53
2.3,6.0759,43437.6,-33050.3,29371.7,4247.22,234.33,-5062.49
2.4,6.05013,43435.1,-35358.3,26911.2,4243.6,185.613,-5009.74
2.5,6.02319,43377.2,-35883.5,24689.3,4249.25,161.766,-4890.46
2.6,6.02512,43243.7,-34991.9,22007.6,4264.33,116.972,-4702.5
2.7,6.06921,43028.2,-33497.4,19423.3,4270.62,80.5834,-4615.34
2.8,6.11819,42790.4,-32918.8,17072.8,4284.93,75.3155,-4743.79
2.9,6.14149,42715.7,-32998.5,15085.9,4258.56,139.317,-4953.42
3.0,6.13942,42827.1,-31349.5,13920.7,4299.4,233.248,-5117.23
3.1,6.13526,43032.3,-28334.1,13958.8,4357.58,309.568,-5202.9
3.2,6.15625,43255.4,-25106.6,15037.5,4386.78,309.711,-5207.97
3.3,6.19377,43427.8,-22050.8,16951.9,4387.22,228.39,-5147.03
3.4,6.20931,43605.6,-18704.7,19344.1,4359.97,121.504,-4990.77
3.5,6.20453,43317.5,-15000.0,21658.7,4319.63,11.4405,-4850.8
3.6,6.18066,43198.0,-12384.4,24153.0,4279.26,-63.6833,-4792.63
3.7,6.15971,43227.8,-11043.8,26301.4,4254.75,-86.1609,-4874.4
