index,rpm,rev_30y,Fx [kN],Fy [kN],Fz [kN],Mx [kNm],My [kNm],Mz [kNm]
0,3.49618,44051.742,1276.539,7.865,-4976.228,2739.038,-26594.61,5853.305
1,3.49446,44030.196,1288.03,-8.809,-4973.1,2613.384,-24611.672,4291.728
2,3.49624,44052.498,1295.979,-5.372,-4978.467,2879.148,-22858.651,5420.162
3,3.49029,43977.654,1246.491,4.162,-4974.602,2247.696,-25041.523,4829.112
4,3.4976,44069.886,1268.132,-8.946,-4981.187,2334.465,-23780.492,7638.849
5,3.49898,44087.274,1292.157,-10.083,-4978.589,2910.461,-22573.679,7253.82
6,3.51454,44283.078,1413.497,-14.51,-4985.337,4969.413,-20350.231,8751.079
7,3.49366,44019.99,1424.89,-13.035,-4987.005,5506.992,-21063.569,7105.544
8,3.50633,44179.884,1496.613,-10.69,-4970.624,6255.526,-24098.4,2934.661
9,3.50382,44148.132,1571.903,-6.449,-4969.498,7936.738,-26736.833,2379.373
10,3.49138,43991.262,1563.931,8.022,-4972.308,7591.921,-27395.559,2944.243
11,3.48449,43904.7,1498.44,-4.965,-4972.056,6499.608,-27296.325,4179.76
12,3.48163,43868.412,1399.153,-11.574,-4973.04,4549.007,-25598.801,2222.751
13,3.49299,44011.674,1366.673,-11.4,-4965.855,4185.651,-26465.814,809.671
14,3.48576,43920.576,1308.65,-11.941,-4961.888,3258.69,-26157.515,454.877
15,3.48638,43928.514,1235.556,-3.898,-4966.315,1855.311,-27636.249,-1325.964
16,3.4932,44014.32,1207.086,-6.23,-4964.145,1480.957,-27992.971,-3475.623
17,3.50466,44158.716,1282.867,-5.895,-4967.139,2687.171,-27641.561,-1077.444
18,3.49837,44079.336,1295.19,10.828,-4965.336,3107.61,-31490.696,-1765.454
19,3.49666,44057.79,1297.103,14.857,-4962.921,3429.136,-32255.301,-2176.649
20,3.49535,44041.536,1310.635,6.171,-4966.126,3565.409,-28187.844,742.221
21,3.49693,44061.192,1293.98,-10.843,-4966.721,3573.151,-24763.71,720.106
22,3.50187,44123.562,1346.031,-19.401,-4965.183,4381.608,-21160.209,795.619
23,3.49463,44032.464,1364.529,-19.407,-4969.585,4601.046,-23045.0,1657.989
24,3.49648,44055.522,1387.762,-16.261,-4970.423,4673.684,-23514.206,3774.214
25,3.48627,43927.002,1338.422,-13.588,-4977.885,4088.888,-21491.953,4720.737
26,3.4863,43927.38,1251.174,-6.615,-4971.442,2587.923,-22955.228,3513.151
27,3.49779,44072.154,1270.209,-12.668,-4968.774,2655.998,-22705.935,3392.16
28,3.49368,44020.368,1273.166,-8.304,-4975.538,2801.03,-22818.032,4612.919
29,3.49418,44246.79,1240.62,3.623,-4977.216,2417.428,-25004.639,7375.221
