index,rpm,rev_30y,Fx [kN],Fy [kN],Fz [kN],Mx [kNm],My [kNm],Mz [kNm]
0,5.84089,55468.89,4137.693,135.641,-5132.689,44782.422,-9029.137,30298.191
1,6.0168,57139.544,4269.799,143.644,-5068.771,42423.441,-9758.149,22481.224
2,6.03252,57288.832,3970.62,106.447,-5073.569,40146.087,-8153.898,19808.486
3,6.1407,58316.181,4300.589,163.825,-5117.343,40909.815,-9305.388,25034.309
4,6.04011,57360.911,4041.406,195.525,-5086.321,41473.357,-19475.123,37986.726
5,6.16653,58561.48,4339.276,145.617,-5068.231,41232.227,-9583.412,22377.739
6,6.63071,62969.738,3763.697,-30.844,-5026.034,41029.41,-8812.902,17839.08
7,6.2368,59228.716,2978.86,-107.431,-4996.732,43033.233,-3107.691,3840.269
8,5.73486,54462.054,4015.682,-30.741,-4957.791,42475.244,-18817.689,6139.071
9,6.5235,61951.505,3751.621,26.702,-4957.05,41495.8,-20288.447,-2527.127
10,6.28468,59683.416,3566.405,61.794,-4966.181,42617.165,-32761.028,6844.708
11,6.19749,58855.497,3163.328,86.0,-4972.65,43336.489,-37394.999,11865.216
12,5.82889,55354.93,3915.523,83.609,-4960.39,45070.017,-34820.856,15641.455
13,6.10054,57934.7,3668.738,42.111,-5050.451,43969.444,-20213.419,25605.381
14,6.01054,57080.0,3432.308,-44.219,-5025.634,44454.948,-17654.1,12811.819
15,5.79493,55032.424,4106.492,30.43,-5025.944,42839.153,-21283.627,14065.823
16,6.04465,57403.931,4223.373,53.369,-5083.859,41010.932,-16721.655,18058.629
17,6.08508,57787.976,4232.175,69.762,-5070.143,41262.707,-18604.039,17906.72
18,6.38091,60597.375,4355.91,135.672,-5062.86,41692.972,-29883.894,31006.902
19,6.40063,60784.555,3111.18,-30.853,-5027.374,41702.598,-22190.243,20081.078
20,5.85476,55600.799,4065.14,101.157,-5025.937,38587.942,-18007.26,20896.569
21,6.216,59031.28,4273.594,56.644,-4988.61,41333.083,-25426.359,12861.139
22,6.05197,57473.447,4203.437,44.796,-5033.825,42938.017,-22900.551,12603.05
23,6.15353,58438.118,4185.284,53.285,-4984.79,43407.635,-25132.677,6705.469
24,6.41148,60887.688,3998.856,54.975,-5000.126,41775.085,-23380.485,9825.129
25,6.55856,62284.553,3209.437,58.971,-4983.868,41175.186,-28399.566,10458.68
26,6.16948,58589.4,3233.245,59.691,-5009.866,43298.588,-27699.56,15545.984
27,6.02397,57207.635,3386.69,-39.607,-5033.913,44384.288,-12346.776,14956.253
28,6.06311,57579.43,3819.759,50.115,-5009.662,44358.831,-18731.262,13576.709
29,6.17117,58898.517,3332.821,64.555,-5055.104,43448.66,-12566.023,21610.087
