index,rpm,rev_30y,Fx [kN],Fy [kN],Fz [kN],Mx [kNm],My [kNm],Mz [kNm]
0,6.24633,2773.371,2240.272,-138.142,-5049.002,42960.432,-16296.245,14640.659
1,6.33264,2811.692,2266.695,-123.156,-5071.301,42643.157,-26142.178,17948.164
2,6.00608,2666.704,2403.601,-158.71,-5062.207,44712.106,-9908.202,15930.602
3,6.25648,2777.873,2237.55,-304.891,-5106.472,43601.348,24337.826,29905.364
4,6.40478,2843.727,2192.416,-244.259,-5050.375,42189.301,20965.498,17134.886
5,5.87519,2608.589,2224.013,-173.833,-5029.488,44840.222,-10862.603,14091.062
6,6.45676,2866.797,2330.32,-132.011,-4966.412,42317.129,-17080.265,-10092.1
7,6.17818,2743.107,2051.508,-207.698,-4975.857,43327.706,19882.18,-8738.764
8,6.33169,2811.266,2038.802,-318.02,-4973.222,42534.746,32170.705,-6776.906
9,6.12261,2718.439,1966.939,-339.422,-4992.962,44108.266,22756.201,14117.161
10,6.23593,2768.748,2122.739,-223.135,-5047.008,43451.691,-8226.534,27195.81
11,6.36843,2827.583,2060.058,-265.804,-5080.627,42499.51,13894.283,23815.263
12,6.24856,2774.356,1882.678,-254.743,-4936.672,43110.491,13320.56,-8278.267
13,6.14968,2730.453,1893.104,-316.993,-5024.994,43719.387,21365.828,18498.672
14,6.08823,2703.174,1770.943,-368.518,-5129.291,44134.05,16530.01,37655.601
15,6.20771,2756.228,2163.712,-232.674,-5110.88,43888.603,-8455.281,35378.08
16,6.03542,2679.731,1892.001,-327.928,-5080.861,44414.818,16149.657,30483.246
17,5.9357,2635.455,2237.102,-243.412,-5016.087,44974.621,16195.675,10632.678
18,6.43967,2859.218,2231.383,-255.267,-5001.299,42110.788,7437.72,10374.475
19,6.2341,2767.936,2063.687,-147.34,-5090.11,43429.875,-19750.19,23770.707
20,6.16021,2735.129,1964.234,-222.304,-4950.604,43463.653,8001.426,-6192.193
21,6.35631,2822.202,2302.457,-163.039,-4973.637,43680.006,-12834.912,-10108.469
22,6.10293,2709.701,1872.285,-208.055,-4987.354,44058.642,-8511.51,11837.896
23,6.17538,2741.869,2198.5,-222.629,-5068.416,43956.962,-5570.799,22241.868
24,5.92604,2631.166,2122.419,-197.323,-5042.186,45098.326,-8328.055,17335.817
25,6.26399,2781.216,2279.723,-107.376,-4985.482,43054.542,-17861.363,7833.902
26,5.95152,2642.475,2249.271,-169.296,-5072.409,44866.349,-5862.211,20402.784
27,6.21081,2757.6,2493.854,-175.613,-5089.578,43803.29,-9162.327,21486.452
28,6.05771,2689.628,2484.149,-130.935,-4933.577,44474.867,-12977.931,-15171.582
29,6.34129,2829.608,2340.282,-152.471,-5000.462,42907.947,-16141.522,-6325.245
